# Wavelength(microm)	F_planet/F_star
0.30005903563735375	0.026550003294460386
0.3003592447525199	0.014103684709905116
0.3006597542269558	0.009009608817839531
0.300960564361171	0.019414189497024305
0.30126167545597554	0.005219875905280348
0.3015630878124805	0.007819144225037841
0.30186480173209856	0.013965418021303704
0.30216681751654345	0.049887983709284434
0.30246913546783105	0.011640707338243633
0.3027717558882791	0.014898909010616027
0.3030746790805082	0.006621710880610908
0.30337790534744163	0.006153234603343564
0.30368143499230554	0.010541664822559556
0.3039852683186298	0.008140117022713039
0.3042894056302477	0.011138017266353214
0.30459384723129695	0.004495264317170442
0.3048985934262188	0.012241446828999247
0.30520364451975973	0.0031218097505264506
0.3055090008169708	0.006861530894461252
0.3058146626232074	0.011448201765587107
0.30612063024413205	0.011459972307767128
0.30642690398571265	0.0038663472685165666
0.30673348415422236	0.011189806689697645
0.30704037105624177	0.004381113324757515
0.3073475649986577	0.004778287915304943
0.30765506628866374	0.007438833535472365
0.3079628752337625	0.0057973510056750326
0.3082709921417617	0.004158206049920859
0.30857941732077815	0.005557399870457808
0.30888815107923795	0.005522657812876474
0.30919719372587473	0.010589635561636744
0.30950654556973123	0.012063927349974187
0.30981620692015943	0.008967023677702734
0.31012617808682075	0.026589983355174242
0.31043645937968534	0.0045710094086207674
0.3107470511090351	0.0029246584407719507
0.3110579535854616	0.002781515249122531
0.3113691671198673	0.0031198293527167653
0.31168069202346704	0.004708646549134563
0.31199252860778476	0.004421741852018109
0.31230467718465704	0.0030877517910431022
0.31261713806623304	0.005098598854031659
0.3129299115649728	0.004765786945536576
0.3132429979936502	0.003993422348190865
0.31355639766535176	0.005256816881491963
0.3138701108934763	0.0025064920253862213
0.31418413799173767	0.002828193975267132
0.31449847927416325	0.007320620562848437
0.3148131350550942	0.003751560162576677
0.31512810564918703	0.0028057920320897485
0.3154433913714119	0.0032850152519658103
0.31575899253705464	0.006389303613872056
0.3160749094617161	0.009162191281952645
0.3163911424613123	0.007283003635067864
0.3167076918520775	0.004570935564987398
0.3170245579505614	0.004001761507893749
0.3173417410736292	0.0024177375774810978
0.3176592415384646	0.0026111599098338103
0.3179770596625682	0.004983669768131161
0.31829519576375775	0.009020114105265722
0.31861365016017007	0.007691640667481812
0.3189324231702587	0.003696814309417398
0.31925151511279676	0.010436382163177021
0.3195709263068769	0.009082757788877854
0.31989065707190945	0.009840390305000741
0.32021070772762594	0.008050542814412068
0.32053107859407703	0.003053669327571634
0.3208517699916327	0.0021278018589832156
0.32117278224098533	0.009981186051052384
0.32149411566314745	0.012482043840785592
0.32181577057945177	0.005532939161471246
0.32213774731155354	0.007719777504977145
0.32246004618142987	0.006065897311837352
0.32278266751137896	0.011479790554676498
0.323105611624022	0.014110248689259858
0.32342887884230354	0.010980408957566745
0.32375246948949077	0.008633203985295882
0.32407638388917476	0.0065382132622207574
0.3244006223652699	0.004897312462228127
0.3247251852420147	0.006679099047207697
0.3250500728439716	0.004864785163151468
0.32537528549602773	0.006384081970352928
0.32570082352339647	0.002295789037667315
0.32602668725161615	0.0016153769831771532
0.3263528770065502	0.001433128059883886
0.32667939311438926	0.00542372456718332
0.3270062359016485	0.002177678472367126
0.3273334056951695	0.0036817799488904016
0.32766090282212285	0.001967200158312813
0.32798872761000714	0.002317937826526372
0.32831688038664697	0.0018847853507080723
0.32864536148019385	0.003989246393096126
0.3289741712191297	0.0014522571365599265
0.32930330993226514	0.0032911489501835966
0.32963277794873797	0.0008290162910653339
0.32996257559801523	0.001665026333711968
0.33029270320989507	0.0016867711766735685
0.3306231611145066	0.005749691633192499
0.3309539496423071	0.002057888685688331
0.3312850691240847	0.0014919247145053637
0.33161651989095925	0.0017075807301343666
0.3319483022743805	0.001684792096496304
0.3322804166061314	0.0028997947047389324
0.3326128632183269	0.0023394438988588078
0.3329456424434135	0.0049506572087691285
0.3332787546141702	0.0044664751344896695
0.33361220006370884	0.0069246542808062955
0.333945979125476	0.0019468521787412377
0.3342800921332507	0.0072584625851826855
0.3346145394211455	0.0019498788138270343
0.33494932132360705	0.007742424089715462
0.33528443817541764	0.0015295396680305756
0.3356198903116948	0.004041948426092448
0.33595567806788895	0.002350614573675331
0.33629180177978923	0.009726106120612215
0.33662826178351984	0.0015699433919864289
0.3369650584155399	0.0028237962854914134
0.33730219201264616	0.014974069814190387
0.337639662911973	0.0014545055460142467
0.33797747145099094	0.008598042054255232
0.3383156179675081	0.006100288811691179
0.3386541027996724	0.004174229823614016
0.3389929262859681	0.0032247953194917732
0.3393320887652174	0.005849348416698715
0.33967159057658325	0.006383037669536415
0.3400114320595682	0.003943361952634176
0.34035161355401444	0.00473872600318085
0.34069213540010307	0.01222485131400768
0.34103299793835534	0.002363394175441524
0.34137420150963343	0.004621287715940912
0.3417157464551409	0.005118982225034635
0.3420576331164234	0.0029138783104155396
0.3423998618353671	0.005509137202544038
0.3427424329542007	0.012416563542725877
0.34308534681549624	0.002342634560978865
0.3434286037621676	0.0011766207040897429
0.3437722041374721	0.0011220249586186629
0.34411614828500847	0.0262676561327598
0.3444604365487217	0.018356927434623523
0.34480506927290067	0.0024593981856629167
0.34515004680217665	0.004190440443657699
0.3454953694815278	0.0047666867817332936
0.34584103765627777	0.001336678598281174
0.34618705167209435	0.002939030396700155
0.3465334118749911	0.009152080833269436
0.3468801186113284	0.003354585977519322
0.34722717222781396	0.002292585079458037
0.3475745730715008	0.012376794732824502
0.34792232148978935	0.010888363539906423
0.3482704178304284	0.002315602325882041
0.3486188624415139	0.0024503116461013
0.3489676556714908	0.0013249450929863024
0.3493167978691525	0.010406893173682269
0.34966628938364114	0.005113762274927031
0.35001613056444836	0.007928695329076215
0.3503663217614157	0.0004627777071997722
0.3507168633247337	0.002312728259685
0.3510677556049435	0.002174713249513353
0.35141899895293816	0.007946114674908696
0.35177059371996156	0.0007955008883854207
0.35212254025760836	0.008343296610193484
0.35247483891782416	0.0048560018272893425
0.35282749005290864	0.023419980915785937
0.3531804940155126	0.0021319871784633068
0.35353385115863967	0.0036568653477763034
0.35388756183564807	0.003917812936796191
0.3542416264002475	0.007948848674171068
0.35459604520650223	0.00157143457068947
0.35495081860883215	0.002004054948434358
0.3553059469620101	0.0018554935627749976
0.35566143062116456	0.009599236509460965
0.3560172699417795	0.008243450568245271
0.356373465279694	0.001001016905343331
0.35673001699110324	0.014308870727532645
0.3570869254325594	0.02302132319609778
0.3574441909609705	0.005156020696183036
0.35780181393360216	0.0034640118121993294
0.3581597947080773	0.02465627775757605
0.3585181336423769	0.02896346629461917
0.35887683109484053	0.02673028820353144
0.3592358874241651	0.00114222439352354
0.3595953029894069	0.0026578259288572636
0.3599550781499817	0.0009421775703288079
0.36031521326566457	0.004088279925465957
0.3606757086965913	0.010145163740154797
0.361036564803257	0.017541200332182837
0.36139778194651695	0.0036520786366525657
0.36175936048758894	0.0045530568718636765
0.36212130078805094	0.0181665435174372
0.3624836032098437	0.006163877504791533
0.36284626811526954	0.000735339213104997
0.36320929586699424	0.016323129790580638
0.36357268682804506	0.009698972635600113
0.3639364413618126	0.0037137983715437722
0.36430055983205223	0.007205383389097366
0.364665042602882	0.0035587038556724906
0.36502989003878483	0.031026460122415448
0.3653951025046079	0.007731430722398251
0.36576068036556375	0.0024036294373687666
0.3661266239872305	0.002152874934999672
0.3664929337355513	0.0011518365065546086
0.36685960997683714	0.0034575300652795356
0.3672266530777639	0.004143176076429852
0.367594063405374	0.0015647496415283734
0.36796184132707804	0.01323985198230755
0.36832998721065424	0.011561437403549483
0.36869850142424837	0.01949042922322787
0.36906738433637487	0.0039754341379066565
0.3694366363159162	0.0042602995100707464
0.3698062577321236	0.0014541354363869071
0.37017624895461987	0.002866412197295152
