# Wavelength(microm)	F_planet/F_star
0.30005903563735375	0.009928231092149697
0.3003592447525199	0.011161498324838858
0.3006597542269558	0.0076803308675245565
0.300960564361171	0.008108533533767765
0.30126167545597554	0.007747541402835531
0.3015630878124805	0.008050381143266012
0.30186480173209856	0.009423141730693568
0.30216681751654345	0.012118120565601095
0.30246913546783105	0.009262850447660571
0.3027717558882791	0.0070007739937812535
0.3030746790805082	0.0059566933741569935
0.30337790534744163	0.006251737560818423
0.30368143499230554	0.007234181239923127
0.3039852683186298	0.007494762784361824
0.3042894056302477	0.007080859176327298
0.30459384723129695	0.006648411124586971
0.3048985934262188	0.007832085791578609
0.30520364451975973	0.007176132699963694
0.3055090008169708	0.0068071430229232135
0.3058146626232074	0.008831097067013217
0.30612063024413205	0.007022737105135692
0.30642690398571265	0.00790686358046558
0.30673348415422236	0.008692429684592802
0.30704037105624177	0.007475341861271881
0.3073475649986577	0.0065209665876856384
0.30765506628866374	0.007106523531433429
0.3079628752337625	0.0077676981738201934
0.3082709921417617	0.0077055827433272165
0.30857941732077815	0.00660063644917502
0.30888815107923795	0.008476241487401925
0.30919719372587473	0.010463501567803247
0.30950654556973123	0.011186589921674251
0.30981620692015943	0.010465835834814155
0.31012617808682075	0.015336368374593574
0.31043645937968534	0.01086412354070685
0.3107470511090351	0.0076675687927437
0.3110579535854616	0.00745610446297522
0.3113691671198673	0.007393551828817878
0.31168069202346704	0.0082894028777678
0.31199252860778476	0.00981125342687988
0.31230467718465704	0.010730786513320715
0.31261713806623304	0.009511486680199863
0.3129299115649728	0.009672754473548264
0.3132429979936502	0.010186982756813756
0.31355639766535176	0.009633364533488412
0.3138701108934763	0.008492616021428043
0.31418413799173767	0.009442788933233835
0.31449847927416325	0.013907916034655386
0.3148131350550942	0.011976024772578652
0.31512810564918703	0.008858828101171598
0.3154433913714119	0.00888742989721074
0.31575899253705464	0.01413922837881985
0.3160749094617161	0.015760497689311963
0.3163911424613123	0.013964783055937426
0.3167076918520775	0.011810694320476638
0.3170245579505614	0.01112722745375031
0.3173417410736292	0.009151792809735939
0.3176592415384646	0.009316207605752956
0.3179770596625682	0.01240420289628463
0.31829519576375775	0.016540603736502218
0.31861365016017007	0.013643837389963427
0.3189324231702587	0.010222824283141028
0.31925151511279676	0.013407442320657402
0.3195709263068769	0.01431334988700739
0.31989065707190945	0.01179023067597282
0.32021070772762594	0.012713144698936587
0.32053107859407703	0.01067452927609618
0.3208517699916327	0.012478569741711396
0.32117278224098533	0.016076673140880886
0.32149411566314745	0.017531304873361946
0.32181577057945177	0.01287261664950858
0.32213774731155354	0.013569183310924136
0.32246004618142987	0.01455895349017284
0.32278266751137896	0.017337342377094875
0.323105611624022	0.019833402301767826
0.32342887884230354	0.01713482304618357
0.32375246948949077	0.015793105689860896
0.32407638388917476	0.013714606986394961
0.3244006223652699	0.01238088302333078
0.3247251852420147	0.012617186865270786
0.3250500728439716	0.014376800482240035
0.32537528549602773	0.013334966665419867
0.32570082352339647	0.010967473127208137
0.32602668725161615	0.010804878194028913
0.3263528770065502	0.01155292680709002
0.32667939311438926	0.012034878640878604
0.3270062359016485	0.012047830800788112
0.3273334056951695	0.012954020151545202
0.32766090282212285	0.01366717074059989
0.32798872761000714	0.014748288350700548
0.32831688038664697	0.014992085646593658
0.32864536148019385	0.01320202496700456
0.3289741712191297	0.01310738258852211
0.32930330993226514	0.011579692725528813
0.32963277794873797	0.011858749799464465
0.32996257559801523	0.012875104186835346
0.33029270320989507	0.01383860211852241
0.3306231611145066	0.015162230373023722
0.3309539496423071	0.014965043028915404
0.3312850691240847	0.016321648646425997
0.33161651989095925	0.015889825681204978
0.3319483022743805	0.015247095286096397
0.3322804166061314	0.01567831688625032
0.3326128632183269	0.01536532872597123
0.3329456424434135	0.016134246549793105
0.3332787546141702	0.014525839550215016
0.33361220006370884	0.01665813404062416
0.333945979125476	0.01923413863554672
0.3342800921332507	0.01758950419251108
0.3346145394211455	0.016483615654718477
0.33494932132360705	0.02028039394183873
0.33528443817541764	0.01780569851106929
0.3356198903116948	0.017850278007627004
0.33595567806788895	0.02554779539276453
0.33629180177978923	0.03491226994400358
0.33662826178351984	0.01921332326894911
0.3369650584155399	0.02917539983641017
0.33730219201264616	0.03179993743975767
0.337639662911973	0.02334240973935927
0.33797747145099094	0.021627459960431687
0.3383156179675081	0.024692480233150158
0.3386541027996724	0.020896247301685832
0.3389929262859681	0.02245873081276152
0.3393320887652174	0.027620106568658796
0.33967159057658325	0.022617054522552683
0.3400114320595682	0.0205274899741864
0.34035161355401444	0.022655113255561767
0.34069213540010307	0.025609586434504294
0.34103299793835534	0.02603479546334894
0.34137420150963343	0.030115154586599416
0.3417157464551409	0.028715153956178786
0.3420576331164234	0.024749423640501485
0.3423998618353671	0.02468641464456197
0.3427424329542007	0.024498185345903298
0.34308534681549624	0.021308792634545274
0.3434286037621676	0.023788374724211924
0.3437722041374721	0.021887009327474893
0.34411614828500847	0.0363423905193899
0.3444604365487217	0.03465842123955842
0.34480506927290067	0.025297474854773183
0.34515004680217665	0.022420523817928695
0.3454953694815278	0.025070183510176373
0.34584103765627777	0.02374530339168823
0.34618705167209435	0.02995737232113797
0.3465334118749911	0.027249121228326834
0.3468801186113284	0.022808827110827563
0.34722717222781396	0.024462971640115985
0.3475745730715008	0.030579688791852563
0.34792232148978935	0.03138108375325244
0.3482704178304284	0.023358130072472675
0.3486188624415139	0.024689018756530796
0.3489676556714908	0.027182341075401115
0.3493167978691525	0.028114200103168056
0.34966628938364114	0.03098663051438648
0.35001613056444836	0.027394376416284907
0.3503663217614157	0.023057974150654692
0.3507168633247337	0.02433712455099599
0.3510677556049435	0.029784894815705284
0.35141899895293816	0.02959170271668983
0.35177059371996156	0.028796851085856674
0.35212254025760836	0.029753941109388542
0.35247483891782416	0.043542854116226194
0.35282749005290864	0.03815936465737585
0.3531804940155126	0.029676965637063648
0.35353385115863967	0.029965065750023133
0.35388756183564807	0.02927715493694557
0.3542416264002475	0.026135753297618306
0.35459604520650223	0.02609406248925893
0.35495081860883215	0.030959026318663815
0.3553059469620101	0.03585597418802963
0.35566143062116456	0.03305561989316718
0.3560172699417795	0.03302458558817731
0.356373465279694	0.0365301284248844
0.35673001699110324	0.04064917986250815
0.3570869254325594	0.04458648020251155
0.3574441909609705	0.04066493274914234
0.35780181393360216	0.04273719287675117
0.3581597947080773	0.050928834396883726
0.3585181336423769	0.061545522384436634
0.35887683109484053	0.05344844460812901
0.3592358874241651	0.041384942234085335
0.3595953029894069	0.0339954230136548
0.3599550781499817	0.03129528771942911
0.36031521326566457	0.03411861835709119
0.3606757086965913	0.043625936499594974
0.361036564803257	0.047579917241951056
0.36139778194651695	0.0419199166948535
0.36175936048758894	0.04042518223574506
0.36212130078805094	0.04313886347605939
0.3624836032098437	0.03685419263893952
0.36284626811526954	0.03365862882282045
0.36320929586699424	0.04234156631796033
0.36357268682804506	0.049874716319823334
0.3639364413618126	0.04100250598271521
0.36430055983205223	0.035333561824627734
0.364665042602882	0.04252565149685693
0.36502989003878483	0.054434120673944285
0.3653951025046079	0.03654007363245895
0.36576068036556375	0.034650622339498324
0.3661266239872305	0.03421615270375531
0.3664929337355513	0.03752389595626893
0.36685960997683714	0.04255515908916112
0.3672266530777639	0.038753521313486104
0.367594063405374	0.035921986210872094
0.36796184132707804	0.04162149993643716
0.36832998721065424	0.04770107685268887
0.36869850142424837	0.04624687817923268
0.36906738433637487	0.04695618683766637
0.3694366363159162	0.037189011498405165
0.3698062577321236	0.039406204753012174
0.37017624895461987	0.038395950546631176
0.370546610353396	0.05354613770196087
0.3709173422988131	0.05486033481960734
0.3712884451616033	0.042309265676455675
0.3716599193128703	0.03883639072792995
0.3720317651240883	0.06423256526280177
0.3724039829671021	0.06453074697544244
0.37277657321412927	0.047536204035770344
0.37314953623776065	0.05841448949540132
0.3735228724109598	0.07198525145921623
0.37389658210706284	0.0716008178376432
0.3742706656997787	0.05091579361350565
0.3746451235631912	0.08358049615330068
0.37501995607175836	0.08985047505184696
0.3753951636003123	0.04925976008372395
0.37577074652406117	0.047628098399625195
0.376146705218588	0.05255953803035018
0.37652304005985093	0.053626400997257725
0.3768997514241862	0.05987357127718996
0.37727683968830467	0.0521619931564967
0.3776543052292933	0.04834985319287262
0.37803214842461885	0.04227628638380364
0.37841036965212516	0.04011170186258484
0.3787889692900325	0.050759988826771935
0.3791679477169404	0.05921701953700498
0.379547305311827	0.05969489351203706
0.3799270424540503	0.06633007909936596
0.380307159523348	0.053213657764994225
0.3806876568998369	0.052150111024999585
0.3810685349640144	0.05218331174649721
0.3814497940967586	0.0552073765589844
0.38183143467932895	0.06424599954052698
0.3822134570933656	0.08219064964802555
0.38259586172089083	0.09728952995218759
0.38297864894430983	0.08917529316698426
0.3833618191464097	0.11405664923997777
0.3837453727103603	0.11101415383198464
0.3841293100197161	0.0904829163727578
0.384513631458414	0.0741458016568725
0.38489833741077456	0.07103477893927643
0.3852834282615044	0.07035245829851981
0.38566890439569507	0.08195730764514168
0.3860547661988226	0.0954019495878592
0.3864410140567483	0.08397417959712612
0.38682764835572003	0.0885592286715164
0.38721466948237254	0.09624429915696622
0.38760207782372696	0.08697074075629146
0.38798987376719146	0.08576531574952778
0.38837805770056205	0.08621795199810571
0.38876663001202283	0.0844255009687322
0.38915559109014614	0.0762971744234876
0.38954494132389356	0.061247758662728254
0.3899346811026145	0.06373548365097607
0.3903248108160484	0.06801959057813556
0.3907153308543251	0.07111677536692013
0.39110624160796537	0.05975489259968428
0.3914975434678802	0.05671384860202538
0.3918892368253715	0.06523588845821143
0.39228132207213195	0.08069522975795723
0.3926737996002461	0.07714031469856905
0.39306666980219274	0.14482488879879543
0.39345993307084226	0.2892650697779958
0.39385358979945745	0.1439299303108961
0.3942476403816957	0.07897786959537834
0.3946420852116072	0.07241754541932854
0.39503692468363627	0.07313334560512323
0.3954321591926224	0.06261815295656598
0.3958277891338011	0.0674476119732568
0.3962238149028023	0.07706232089796057
0.3966202368956511	0.13212604488675986
0.3970170555087703	0.28696589192940425
0.3974142711389785	0.12136383423650486
0.39781188418349056	0.07105418106936011
0.3982098950399201	0.06069475427010922
0.3986083041062777	0.06475195521431212
0.39900711178097215	0.05687165186883972
0.3994063184628117	0.05996759524991061
0.39980592455100306	0.06613886867550998
0.40020593044515235	0.05863819952461701
0.4006063365452655	0.06520841702984391
0.4010071432517482	0.05745668798922402
0.4014083509654077	0.060549123843162286
0.4018099600874517	0.05880781596937189
0.4022119710194891	0.06123692349124804
0.40261438416353124	0.06527153461731043
0.40301719992199064	0.06581994467131264
0.40342041869768314	0.0759147873753235
0.40382404089382873	0.06457967908715674
0.40422806691404894	0.06240261037989378
0.40463249716236893	0.07820911425278879
0.40503733204321946	0.06206022834099587
0.4054425719614362	0.06506565291900616
0.40584821732225845	0.06866249339088626
0.406254268531332	0.06784473718015148
0.40666072599470804	0.0828827987115473
0.40706759011884386	0.07346361702635937
0.40747486131060406	0.07836825023553895
0.4078825399772598	0.07776501208730269
0.4082906265264887	0.0702159056394334
0.40869912136637737	0.07161020904656669
0.40910802490542203	0.06325797750041116
0.4095173375525259	0.06608395041640233
0.40992705971700066	0.08147892740701121
0.41033719180856965	0.09318865716023761
0.41074773423736516	0.07786799556727071
0.41115868741392897	0.0710401148264806
0.4115700517492145	0.07234911600339042
0.41198182765458635	0.07341433694049064
0.41239401554182037	0.07246045238921349
0.41280661582310413	0.0771822005259377
0.4132196289110381	0.08715289365154966
0.41363305521863547	0.08196785677568118
0.41404689515932186	0.07591130862891059
0.41446114914693805	0.08163644853646548
0.4148758175957384	0.08395920785188303
0.41529090092039056	0.0866226076023459
0.4157063995359777	0.08609265126224616
0.41612231385799897	0.07993013215212824
0.4165386443023692	0.07803867012722147
0.41695539128541836	0.08226764745212042
0.4173725552238928	0.09618946291703372
0.41779013653495684	0.09865380199515528
0.41820813563619214	0.09151841997239761
0.41862655294559853	0.08718055331475912
0.4190453888815931	0.09434082788724471
0.4194646438630111	0.08927017498967621
0.419884318309108	0.10742725279607208
0.4203044126395589	0.10679417016893368
0.4207249272744568	0.09378625800333454
0.4211458626343166	0.08650037250769477
0.421567219140075	0.09471432706514521
0.42198899721308825	0.09691100431445282
0.42241119727513277	0.10202242284358284
0.4228338197484091	0.10939888785126357
0.42325686505554083	0.09585321981907768
0.423680333619573	0.10303407951634827
0.42410422586397456	0.10810670032988474
0.4245285422126373	0.09783941100690868
0.4249532830898771	0.11901611264083953
0.4253784489204354	0.10486509677592407
0.42580404012947815	0.10157321919877195
0.42623005714259626	0.115060782978311
0.4266565003858075	0.10807365045122949
0.4270833702855548	0.12276755898107158
0.4275106672687079	0.1422692368596149
0.42793839176256293	0.1163581217606118
0.4283665441948454	0.12408716477228929
0.42879512499370814	0.1300438855435885
0.4292241345877311	0.13361330510477162
0.4296535734059238	0.13874016362411104
0.4300834418777262	0.19022179084022472
0.4305137404330073	0.1909286772100416
0.4309444695020643	0.217924118800818
0.4313756295156262	0.16260621051878982
0.43180722090485346	0.107231726009937
0.4322392441013378	0.11095849060060776
0.43267169953710305	0.17171960836694755
0.4331045876446034	0.11506884705179751
0.43353790885672777	0.11558948497223547
0.43397166360679784	0.14249862192136115
0.4344058523285671	0.14669983319625055
0.4348404754562242	0.12478858771923426
0.4352755334243927	0.1367738283261262
0.4357110266681317	0.1232608584976666
0.4361469556229332	0.11940076801932459
0.4365833207247264	0.11657769585725664
0.4370201224098773	0.12306131581872773
0.43745736111518657	0.13081740235893663
0.43789503727789286	0.1303029632587897
0.4383331513356728	0.13760512181117873
0.4387717037266415	0.1618124205274191
0.43921069488935105	0.138249212640741
0.4396501252627919	0.13914829314403893
0.4400899952863943	0.13939638579110217
0.4405303054000284	0.14307891904313436
0.44097105604400455	0.13594555742777878
0.44141224765907355	0.12458468165851415
0.4418538806864275	0.1441609954849609
0.44229595556769846	0.1335901103709734
0.44273847274496153	0.13033818753875834
0.44318143266073473	0.13292528437594536
0.4436248357579766	0.13386133074632886
0.4440686824800909	0.1337882142036458
0.4445129732709252	0.13727866059097674
0.44495770857476963	0.1370917015863596
0.44540288883635953	0.14047086414390397
0.44584851450087576	0.15915480217171674
0.44629458601394356	0.15475348888336976
0.4467411038216344	0.1408327578562155
0.44718806837046604	0.1402449470887345
0.4476354801074035	0.12976306982685135
0.4480833394798593	0.14140307151485462
0.4485316469356919	0.1370145757374466
0.44898040292320845	0.14410342422814054
0.44942960789116476	0.14081721254921242
0.4498792622887662	0.14176044414922184
0.4503293665656675	0.13476088023353955
0.4507799211719727	0.1273073293364391
0.45123092655823627	0.1324129605552212
0.45168238317546366	0.14318836545291966
0.45213429147511197	0.14082269563377708
0.45258665190909014	0.15060579622415624
0.45303946492975733	0.1597004465981942
0.4534927309899271	0.15817656193028895
0.45394645054286636	0.1529295839226646
0.4544006240422936	0.14877817847593378
0.4548552519423825	0.1579244488911531
0.4553103346977615	0.15166339854928368
0.4557658727635125	0.15839169240520004
0.4562218665951746	0.14338120528202422
0.4566783166487416	0.1524270513980677
0.45713522338066287	0.15091525499009534
0.45759258724784574	0.15798143016420718
0.4580504087076553	0.16050190257967864
0.4585086882179117	0.1703451651153442
0.4589674262368935	0.16276853230662966
0.4594266232233395	0.16805546031112298
0.4598862796364471	0.1701543621674908
0.46034639593587284	0.1715717613979298
0.4608069725817323	0.16316551041567265
0.4612680100346033	0.16888764073339574
0.46172950875552343	0.17027498968425572
0.46219146920598997	0.17269302477315443
0.46265389184796385	0.16762605746069723
0.46311677714386845	0.16634093236692146
0.46358012555658895	0.17261168840821178
0.4640439375494734	0.1694940012039852
0.4645082135863336	0.16869234377108974
0.4649729541314457	0.17708332673196153
0.46543815964955115	0.181219940022231
0.4659038306058555	0.17294363488581166
0.4663699674660288	0.17082598889131648
0.46683657069620843	0.19258930961674434
0.46730364076299763	0.1830630256837338
0.4677711781334667	0.17777251848902934
0.4682391832751533	0.1945483296767874
0.46870765665606223	0.18500219958769182
0.4691765987446669	0.1842765239955084
0.46964601000990913	0.18968301756953476
0.47011589092119993	0.1973883525551943
0.4705862419484201	0.19789688206075837
0.4710570635619215	0.2094003599656819
0.47152835623252637	0.20081706765705903
0.47200012043152634	0.189783355552171
0.47247235663068665	0.18706390883096394
0.4729450653022427	0.20600096195108933
0.4734182469189028	0.20807223268159075
0.4738919019538495	0.2016161824817544
0.4743660308807381	0.20070376785268854
0.4748406341736976	0.1945762186026132
0.4753157123073305	0.19739638840739482
0.47579126575671526	0.21030859510622624
0.47626729499740517	0.20894850717484809
0.47674380050542986	0.21069521371565939
0.47722078275729535	0.2058519180266359
0.47769824222998314	0.20053321744423055
0.47817617940095264	0.20409648425302773
0.47865459474814054	0.21890666784020926
0.47913348874996325	0.22063028757339975
0.4796128618853155	0.2126580843016527
0.4800927146335692	0.21744896469792585
0.480573047474578	0.2174305766081199
0.4810538608886736	0.22712914455349442
0.4815351553566694	0.22235391610615876
0.48201693135986157	0.21975370632892227
0.48249918938002545	0.22782848608726597
0.48298192989941835	0.22482549513481348
0.48346515340078067	0.23260161724721387
0.4839488603673369	0.24224975047749733
0.4844330512827943	0.24412065211576964
0.4849177266313433	0.23581909283505348
0.48540288689765926	0.24201243313882273
0.4858885325669022	0.29218024497302125
0.48637466412471847	0.33921327180760513
0.48686128205723933	0.26822373541012734
0.4873483868510826	0.27991589444840287
0.48783597899335396	0.2685778124676586
0.4883240589716447	0.2528745085714625
0.48881262727403474	0.2638516335837006
0.48930168438909233	0.28091350535479026
0.4897912308058759	0.24366656739969203
0.4902812670139312	0.25628217882339477
0.4907717935032936	0.26679789061257825
0.4912628107644906	0.2705819061720519
0.49175431928853935	0.26944598518024976
0.4922463195669482	0.3038723292338429
0.4927388120917177	0.2693457668217651
0.4932317973553405	0.26584763438771375
0.49372527585080195	0.27480776422902764
0.4942192480715806	0.29777231241012225
0.49471371451164753	0.26915158447050613
0.4952086756654701	0.2639200983188067
0.49570413202801017	0.3010025418620893
0.4962000840947228	0.2692675038202132
0.49669653236156114	0.2809748514272431
0.4971934773249736	0.28191136037802866
0.4976909194819041	0.27883134830435247
0.4981888593297956	0.316979296703817
0.4986872973665883	0.32785636625434844
0.4991862340907205	0.29836682129677716
0.49968567000112835	0.2968333657873258
0.5001856055972473	0.3164115035426093
0.5006860413790132	0.31937751573633777
