#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	14142338643.362717
1.0005e-05	14280128024.149202
1.00100025e-05	14417986299.626087
1.0015007501249999e-05	14555913504.240725
1.0020015005000623e-05	14693909672.457653
1.0025025012503123e-05	14831974838.758684
1.0030037525009374e-05	14970109037.642897
1.0035052543771878e-05	15108312303.626509
1.0040070070043764e-05	15246584671.24315
1.0045090105078785e-05	15384926175.043587
1.0050112650131324e-05	15523336849.595943
1.0055137706456389e-05	15661816729.485535
1.0060165275309616e-05	15800365849.315083
1.006519535794727e-05	15938984243.704536
1.0070227955626243e-05	16077671947.291214
1.0075263069604055e-05	16216428994.72966
1.0080300701138856e-05	16355255420.69183
1.0085340851489426e-05	16494151259.867
1.009038352191517e-05	16633116546.96177
1.0095428713676127e-05	16772151316.700054
1.0100476428032965e-05	16911255603.823235
1.0105526666246981e-05	17050429443.089958
1.0110579429580105e-05	17189672869.276337
1.0115634719294895e-05	17328985917.175804
1.0120692536654542e-05	17468368621.5992
1.0125752882922869e-05	17607821017.374836
1.013081575936433e-05	17747343139.348328
1.0135881167244011e-05	17886935022.382816
1.0140949107827633e-05	18026596701.35884
1.0146019582381546e-05	18166328211.174316
1.0151092592172736e-05	18306129586.7447
1.0156168138468821e-05	18446000863.002884
1.0161246222538055e-05	18585942074.899197
1.0166326845649323e-05	18725953257.401443
1.0171410009072148e-05	18866034445.494972
1.0176495714076684e-05	19006185674.182552
1.0181583961933721e-05	19146406978.484455
1.0186674753914688e-05	19286698393.438507
1.0191768091291644e-05	19427059954.100037
1.019686397533729e-05	19567491695.541893
1.0201962407324957e-05	57738557557.657
1.0207063388528619e-05	156733831935.06186
1.0212166920222883e-05	255778603949.6679
1.0217273003682993e-05	354872898350.26227
1.0222381640184834e-05	454016739898.05945
1.0227492831004925e-05	553210153366.6357
1.0232606577420428e-05	652453163541.962
1.0237722880709138e-05	751745795222.371
1.0242841742149492e-05	851088073218.6226
1.0247963163020567e-05	950480022353.8715
1.0253087144602076e-05	1049921667463.667
1.0258213688174376e-05	1149413033396.0188
1.0263342795018462e-05	1142620400388.2622
1.026847446641597e-05	1078973682629.2434
1.0273608703649178e-05	1015295141511.3461
1.0278745508001002e-05	951584761122.8914
1.0283884880755002e-05	887842525544.2373
1.0289026823195379e-05	824068418847.7998
1.0294171336606976e-05	760262425098.0105
1.029931842227528e-05	696424528351.3379
1.0304468081486416e-05	632554712656.3082
1.0309620315527159e-05	568652962053.4218
1.0314775125684922e-05	504719260575.2363
1.0319932513247765e-05	440753592246.3047
1.0325092479504388e-05	376755941083.21643
1.0330255025744139e-05	312726291094.5558
1.0335420153257011e-05	248664626280.88086
1.0340587863333639e-05	184570930634.80786
1.0345758157265306e-05	120445188140.90515
1.0350931036343938e-05	67774998832.655624
1.035610650186211e-05	67442729979.74453
1.0361284555113042e-05	67110294992.406975
1.0366465197390597e-05	66777693787.57586
1.0371648429989291e-05	66444926282.142296
