#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	2428525146.4898195
1.0005e-05	2452186365.7971573
1.00100025e-05	2475859415.7141495
1.0015007501249999e-05	2499544302.156103
1.0020015005000623e-05	2523241031.0412745
1.0025025012503123e-05	2546949608.2908874
1.0030037525009374e-05	2570670039.8291306
1.0035052543771878e-05	2594402331.5831356
1.0040070070043764e-05	2618146489.483024
1.0045090105078785e-05	2641902519.4618597
1.0050112650131324e-05	2665670427.455689
1.0055137706456389e-05	2689450219.4035077
1.0060165275309616e-05	2713241901.2473025
1.006519535794727e-05	2737045478.9320173
1.0070227955626243e-05	2760860958.40558
1.0075263069604055e-05	2784688345.6188745
1.0080300701138856e-05	2808527646.525777
1.0085340851489426e-05	2832378867.083136
1.009038352191517e-05	2856242013.250776
1.0095428713676127e-05	2880117090.991494
1.0100476428032965e-05	2904004106.2710867
1.0105526666246981e-05	2927903065.0583167
1.0110579429580105e-05	2951813973.3249435
1.0115634719294895e-05	2975736837.045703
1.0120692536654542e-05	2999671662.1983194
1.0125752882922869e-05	3023618454.7635164
1.013081575936433e-05	3047577220.724992
1.0135881167244011e-05	3071547966.0694485
1.0140949107827633e-05	3095530696.7865806
1.0146019582381546e-05	3119525418.869065
1.0151092592172736e-05	3143532138.3125916
1.0156168138468821e-05	3167550861.115842
1.0161246222538055e-05	3191581593.2804937
1.0166326845649323e-05	3215624340.811225
1.0171410009072148e-05	3239679109.715728
1.0176495714076684e-05	3263745906.004683
1.0181583961933721e-05	3287824735.691779
1.0186674753914688e-05	3311915604.793719
1.0191768091291644e-05	3336018519.33021
1.019686397533729e-05	3360133485.3239684
1.0201962407324957e-05	9914876350.145079
1.0207063388528619e-05	26914364148.580555
1.0212166920222883e-05	43922351690.91739
1.0217273003682993e-05	60938843227.02214
1.0222381640184834e-05	77963843008.89536
1.0227492831004925e-05	94997355290.66043
1.0232606577420428e-05	112039384328.56908
1.0237722880709138e-05	129089934380.9958
1.0242841742149492e-05	146149009708.4492
1.0247963163020567e-05	163216614573.56616
1.0253087144602076e-05	180292753241.11206
1.0258213688174376e-05	197377429977.99197
1.0263342795018462e-05	196210997714.82764
1.026847446641597e-05	185281570944.1104
1.0273608703649178e-05	174346679460.008
1.0278745508001002e-05	163406320530.16376
1.0283884880755002e-05	152460491420.85376
1.0289026823195379e-05	141509189396.9901
1.0294171336606976e-05	130552411722.1139
1.029931842227528e-05	119590155658.39882
1.0304468081486416e-05	108622418466.6547
1.0309620315527159e-05	97649197406.31308
1.0314775125684922e-05	86670489735.44173
1.0319932513247765e-05	75686292710.7337
1.0325092479504388e-05	64696603587.51468
1.0330255025744139e-05	53701419619.73563
1.0335420153257011e-05	42700738059.96927
1.0340587863333639e-05	31694556159.4245
1.0345758157265306e-05	20682871167.928345
1.0350931036343938e-05	11638336000.790735
1.035610650186211e-05	11581278728.649355
1.0361284555113042e-05	11524192927.871902
1.0366465197390597e-05	11467078584.194078
1.0371648429989291e-05	11409935683.344412
1.0376834254204286e-05	11352764211.044312
1.0382022671331387e-05	11295564153.008074
1.0387213682667053e-05	11238335494.942802
1.0392407289508385e-05	11181078222.54851
1.039760349315314e-05	11123792321.518011
1.0402802294899715e-05	11066477777.537008
1.0408003696047164e-05	11009134576.284014
1.0413207697895187e-05	10951762703.430387
1.0418414301744134e-05	10894362144.640333
1.0423623508895005e-05	10836932885.570887
1.0428835320649452e-05	10779474911.87191
1.0434049738309776e-05	10721988209.186073
1.043926676317893e-05	10664472763.1489
1.0444486396560519e-05	10606928559.388712
