# Wavelength(microm)	F_planet(BB)/F_star
0.30005903563735375	0.00011785923622509284
0.3003592447525199	0.00012955128522266766
0.3006597542269558	0.00010114633938263923
0.300960564361171	0.00010335741022393374
0.30126167545597554	0.00010173924510023131
0.3015630878124805	0.00010689154844138583
0.30186480173209856	0.0001206630738277761
0.30216681751654345	0.0001385972224608305
0.30246913546783105	0.00011799636700908209
0.3027717558882791	0.00010020493370979414
0.3030746790805082	9.231018604189279e-05
0.30337790534744163	9.90346206229061e-05
0.30368143499230554	0.0001085847066189497
0.3039852683186298	0.00011070695196185495
0.3042894056302477	0.00010714711606780314
0.30459384723129695	0.00010448400923956522
0.3048985934262188	0.00011451926851796206
0.30520364451975973	0.00010640541540971338
0.3055090008169708	0.00010340358714487285
0.3058146626232074	0.00012809291981010453
0.30612063024413205	0.00011106857174133586
0.30642690398571265	0.00012337459680642886
0.30673348415422236	0.00013302431203045717
0.30704037105624177	0.00011885352882827743
0.3073475649986577	0.00011050242173728148
0.30765506628866374	0.00011966332371651668
0.3079628752337625	0.00012659462128503966
0.3082709921417617	0.00012274722233866417
0.30857941732077815	0.00010921528586076308
0.30888815107923795	0.00013372594988273525
0.30919719372587473	0.0001566220660698138
0.30950654556973123	0.00016442092823947183
0.30981620692015943	0.00015853093199482034
0.31012617808682075	0.00020572969195792968
0.31043645937968534	0.00016840328190836668
0.3107470511090351	0.00013541828585147153
0.3110579535854616	0.00013172787565745182
0.3113691671198673	0.00013294959055247993
0.31168069202346704	0.00014636172352267126
0.31199252860778476	0.0001680671676249558
0.31230467718465704	0.00017912004725283734
0.31261713806623304	0.00015806548973258962
0.3129299115649728	0.0001643041496653152
0.3132429979936502	0.00017396909902046446
0.31355639766535176	0.00016608640139621978
0.3138701108934763	0.00014888045844423716
0.31418413799173767	0.00016560077139861506
0.31449847927416325	0.00023109811103470005
0.3148131350550942	0.00020379130189682133
0.31512810564918703	0.00015934539015441748
0.3154433913714119	0.0001625933323402451
0.31575899253705464	0.00023257306505430314
0.3160749094617161	0.0002555986125965146
0.3163911424613123	0.0002338063472634741
0.3167076918520775	0.00020581290668014198
0.3170245579505614	0.00019844222326174317
0.3173417410736292	0.00017007204487154027
