# Wavelength(microm)	F_planet(BB)/F_star
0.30005903563735375	0.02406452884539894
0.3003592447525199	0.02624464244015975
0.3006597542269558	0.01569157769492875
0.300960564361171	0.018230183251689194
0.30126167545597554	0.01667413377312552
0.3015630878124805	0.017896229001175545
0.30186480173209856	0.02435323240574331
0.30216681751654345	0.040166702076921766
0.30246913546783105	0.02837566077892504
0.3027717558882791	0.015988174023649607
0.3030746790805082	0.009379155464675774
0.30337790534744163	0.00817723870334368
0.30368143499230554	0.012352587979970379
0.3039852683186298	0.014778425232821388
0.3042894056302477	0.01353319240654342
0.30459384723129695	0.01110412519028797
0.3048985934262188	0.015420255321739549
0.30520364451975973	0.013228227769770395
0.3055090008169708	0.01174195605344209
0.3058146626232074	0.017983999495500926
0.30612063024413205	0.010957634206463531
0.30642690398571265	0.012308402616892172
0.30673348415422236	0.013243211428816909
0.30704037105624177	0.009290377689316164
0.3073475649986577	0.006871450251625431
0.30765506628866374	0.00765997768310782
0.3079628752337625	0.010042663289550419
0.3082709921417617	0.012003357455550619
0.30857941732077815	0.008408229152968783
0.30888815107923795	0.011058692517970854
0.30919719372587473	0.01781937468962662
0.30950654556973123	0.02387294198630852
0.30981620692015943	0.019464349657023722
0.31012617808682075	0.029651427250258735
0.31043645937968534	0.014572548252160018
0.3107470511090351	0.007980997526654175
0.3110579535854616	0.007772542099797723
0.3113691671198673	0.006747867611752638
0.31168069202346704	0.0074824629173984095
0.31199252860778476	0.009529226117769057
0.31230467718465704	0.011516906408828896
0.31261713806623304	0.010743945204621392
0.3129299115649728	0.010597717289354045
0.3132429979936502	0.010958367262389938
0.31355639766535176	0.010146459173942194
0.3138701108934763	0.008564967620300032
0.31418413799173767	0.008667534894219904
0.31449847927416325	0.012800252266058045
0.3148131350550942	0.010766948600169588
0.31512810564918703	0.007623343228490186
0.3154433913714119	0.007467308992949403
0.31575899253705464	0.01325711001440017
0.3160749094617161	0.015579942514573973
0.3163911424613123	0.013647325026936108
0.3167076918520775	0.010961881772033562
0.3170245579505614	0.009745616972638158
0.3173417410736292	0.007896330677146162
0.3176592415384646	0.007619619996480179
0.3179770596625682	0.010578662860862245
0.31829519576375775	0.0159327463904004
0.31861365016017007	0.01382853676723785
0.3189324231702587	0.00843695997987393
0.31925151511279676	0.013595472790077697
0.3195709263068769	0.015574996773763979
0.31989065707190945	0.011384351666220253
0.32021070772762594	0.013206072621705369
0.32053107859407703	0.00958452847255774
0.3208517699916327	0.012414918441735338
0.32117278224098533	0.0192908265133513
0.32149411566314745	0.022392411042338915
0.32181577057945177	0.012827548294408438
0.32213774731155354	0.014852568280827365
0.32246004618142987	0.017577489511880127
0.32278266751137896	0.020010094808937045
0.323105611624022	0.020599604700208815
0.32342887884230354	0.01808529876520383
0.32375246948949077	0.015238945734039356
0.32407638388917476	0.012416921106711961
0.3244006223652699	0.011240244382929327
0.3247251852420147	0.011914615386698586
0.3250500728439716	0.013727168244335213
0.32537528549602773	0.011361313763937134
0.32570082352339647	0.008134463180560436
0.32602668725161615	0.007880428768719113
0.3263528770065502	0.00888061915701617
0.32667939311438926	0.009642802113508406
0.3270062359016485	0.009282644085205384
0.3273334056951695	0.010820091807689352
0.32766090282212285	0.010457544598612924
0.32798872761000714	0.011321769866326476
0.32831688038664697	0.012438428504921252
0.32864536148019385	0.010697927299433856
0.3289741712191297	0.009393966964773617
0.32930330993226514	0.00823011211095697
0.32963277794873797	0.008290905696165158
0.32996257559801523	0.009061244267340979
0.33029270320989507	0.010244907162184923
0.3306231611145066	0.01202767996842504
0.3309539496423071	0.013328551625861062
0.3312850691240847	0.014602390378934084
0.33161651989095925	0.01445997386164985
0.3319483022743805	0.01389683419530701
0.3322804166061314	0.013577561692887367
0.3326128632183269	0.012586113478648677
0.3329456424434135	0.013809673822433147
0.3332787546141702	0.01206860972004795
0.33361220006370884	0.014433526075094572
0.333945979125476	0.01727796254281806
0.3342800921332507	0.015325439387391015
0.3346145394211455	0.014941785452784757
0.33494932132360705	0.01876178292389111
0.33528443817541764	0.015785852702589125
0.3356198903116948	0.016416224337458134
0.33595567806788895	0.028630259117398492
0.33629180177978923	0.04613032245715543
0.33662826178351984	0.019134931090295817
0.3369650584155399	0.038955406275589285
0.33730219201264616	0.043141034803356515
0.337639662911973	0.026900244375256007
0.33797747145099094	0.023878677317437827
0.3383156179675081	0.02909627848481097
0.3386541027996724	0.023409449610072058
0.3389929262859681	0.025027179084782893
0.3393320887652174	0.03474736831755206
0.33967159057658325	0.023731111825951084
0.3400114320595682	0.0191820214876945
0.34035161355401444	0.022356202817455654
0.34069213540010307	0.02810629419990405
0.34103299793835534	0.02842153497067055
0.34137420150963343	0.03938453164729615
0.3417157464551409	0.035771640487615136
0.3420576331164234	0.024641024733897735
0.3423998618353671	0.02455411406405069
0.3427424329542007	0.02605493879272911
0.34308534681549624	0.020851691808860925
0.3434286037621676	0.026999971270058834
0.3437722041374721	0.025276197801583838
0.34411614828500847	0.0627825041165481
0.3444604365487217	0.06261677950997682
0.34480506927290067	0.0332092467644502
0.34515004680217665	0.022728824922555322
0.3454953694815278	0.024984714233641576
0.34584103765627777	0.022841174033485324
0.34618705167209435	0.03846547612946342
0.3465334118749911	0.03157499593523789
0.3468801186113284	0.021298605116236522
