# Wavelength(microm)	F_planet(BB)/F_star
0.30005903563735375	3.599602362292252e-05
0.3003592447525199	3.937968517718657e-05
0.3006597542269558	2.3940900981941175e-05
0.300960564361171	2.7870510771593677e-05
0.30126167545597554	2.572443571940907e-05
0.3015630878124805	2.7789086948767696e-05
0.30186480173209856	3.7903339105770786e-05
0.30216681751654345	6.257050429173935e-05
0.30246913546783105	4.486165724407421e-05
0.3027717558882791	2.5681819508936986e-05
0.3030746790805082	1.5264623190625167e-05
0.30337790534744163	1.3401683530194066e-05
0.30368143499230554	2.031571453986363e-05
0.3039852683186298	2.4450661826840413e-05
0.3042894056302477	2.2578638922403906e-05
0.30459384723129695	1.8684760429901833e-05
0.3048985934262188	2.606009963307213e-05
0.30520364451975973	2.2509098853001106e-05
0.3055090008169708	2.0125131511261585e-05
0.3058146626232074	3.0997063822467454e-05
0.30612063024413205	1.9157724655830713e-05
0.30642690398571265	2.173702582961013e-05
0.30673348415422236	2.3549973872566633e-05
0.30704037105624177	1.6598427512330786e-05
0.3073475649986577	1.233855568682141e-05
0.30765506628866374	1.3806004280275657e-05
0.3079628752337625	1.8254259353072257e-05
0.3082709921417617	2.209893960765522e-05
0.30857941732077815	1.564221244438405e-05
0.30888815107923795	2.058882698095211e-05
0.30919719372587473	3.325953829454203e-05
0.30950654556973123	4.4803748727192765e-05
0.30981620692015943	3.67654014653458e-05
0.31012617808682075	5.6062525883610014e-05
0.31043645937968534	2.7923785365358413e-05
0.3107470511090351	1.5488160308666808e-05
0.3110579535854616	1.5186212973471864e-05
0.3113691671198673	1.3187955894340966e-05
0.31168069202346704	1.4583467141045785e-05
0.31199252860778476	1.8642460364398707e-05
0.31230467718465704	2.276860094165179e-05
0.31261713806623304	2.1517696600880014e-05
0.3129299115649728	2.148757488438621e-05
0.3132429979936502	2.2279738526593214e-05
0.31355639766535176	2.069117159904433e-05
0.3138701108934763	1.7562815693643207e-05
0.31418413799173767	1.7744328716796023e-05
0.31449847927416325	2.6317512874301556e-05
0.3148131350550942	2.2269461276512365e-05
0.31512810564918703	1.5908451709519653e-05
0.3154433913714119	1.57359772980886e-05
0.31575899253705464	2.7714255119120107e-05
0.3160749094617161	3.279022181283079e-05
0.3163911424613123	2.8970792621335884e-05
0.3167076918520775	2.3441050735143996e-05
0.3170245579505614	2.0998158200781713e-05
0.3173417410736292	1.7175101543267376e-05
0.3176592415384646	1.655961042672455e-05
0.3179770596625682	2.3003497640387228e-05
0.31829519576375775	3.506307808734041e-05
0.31861365016017007	3.121344648459681e-05
0.3189324231702587	1.9058486129264626e-05
0.31925151511279676	3.0868220719091424e-05
0.3195709263068769	3.566322909677661e-05
0.31989065707190945	2.6285629221583355e-05
0.32021070772762594	3.061310685721813e-05
0.32053107859407703	2.2288025736025704e-05
0.3208517699916327	2.9005751703974692e-05
0.32117278224098533	4.543614908849272e-05
0.32149411566314745	5.31915874434347e-05
0.32181577057945177	3.0567636381832804e-05
0.32213774731155354	3.59319317545737e-05
0.32246004618142987	4.284973303910363e-05
0.32278266751137896	4.876424406202118e-05
0.323105611624022	5.017488789672603e-05
0.32342887884230354	4.4540568551923976e-05
0.32375246948949077	3.7620529092332334e-05
0.32407638388917476	3.098461308583234e-05
0.3244006223652699	2.8232362456475864e-05
0.3247251852420147	3.007126744669599e-05
0.3250500728439716	3.4936688713771653e-05
0.32537528549602773	2.9063118770221627e-05
0.32570082352339647	2.084244642404947e-05
0.32602668725161615	2.0237785865021627e-05
0.3263528770065502	2.2975018196402294e-05
0.32667939311438926	2.519972901587426e-05
0.3270062359016485	2.4272295374363495e-05
0.3273334056951695	2.8659812416221242e-05
0.32766090282212285	2.77422243703713e-05
0.32798872761000714	3.0154868334300706e-05
0.32831688038664697	3.342706399253217e-05
0.32864536148019385	2.8955184539213883e-05
0.3289741712191297	2.539570662260525e-05
0.32930330993226514	2.237440766565447e-05
0.32963277794873797	2.2624993033801743e-05
0.32996257559801523	2.48957374965271e-05
0.33029270320989507	2.8462321671039668e-05
0.3306231611145066	3.3737415107450765e-05
0.3309539496423071	3.77603765140247e-05
0.3312850691240847	4.145524201669255e-05
0.33161651989095925	4.14009315977633e-05
0.3319483022743805	4.0144876971017534e-05
0.3322804166061314	3.9403799262898984e-05
0.3326128632183269	3.6831337983048457e-05
0.3329456424434135	4.048140023669283e-05
0.3332787546141702	3.57500735487196e-05
0.33361220006370884	4.305774237022526e-05
0.333945979125476	5.184562337275109e-05
0.3342800921332507	4.6349030927886614e-05
0.3346145394211455	4.540884968945258e-05
0.33494932132360705	5.752337314251823e-05
0.33528443817541764	4.852929287607845e-05
0.3356198903116948	5.0813949023373704e-05
0.33595567806788895	8.962223618935688e-05
0.33629180177978923	0.0001456510100612192
0.33662826178351984	6.034172847420897e-05
0.3369650584155399	0.00012499426560094696
0.33730219201264616	0.0001394068085087154
0.337639662911973	8.750341593972426e-05
0.33797747145099094	7.813626930505497e-05
0.3383156179675081	9.570120397922763e-05
0.3386541027996724	7.74731452607879e-05
0.3389929262859681	8.324636325954746e-05
0.3393320887652174	0.00011621602921651752
0.33967159057658325	7.954763885695385e-05
0.3400114320595682	6.452515591626865e-05
0.34035161355401444	7.569207816001522e-05
0.34069213540010307	9.59248431224849e-05
0.34103299793835534	9.763175426813526e-05
0.34137420150963343	0.0001362580732887522
0.3417157464551409	0.00012435723115741058
0.3420576331164234	8.585737290572468e-05
0.3423998618353671	8.622950029228231e-05
0.3427424329542007	9.243303269365253e-05
0.34308534681549624	7.460800592308201e-05
0.3434286037621676	9.817085162061938e-05
