# Wavelength(microm)	F_planet(BB)/F_star
0.30005903563735375	2.082778344305608e-06
0.3003592447525199	2.3891729947513957e-06
0.3006597542269558	1.3834962560924718e-06
0.300960564361171	1.615183431997594e-06
0.30126167545597554	1.4791041188510564e-06
0.3015630878124805	1.5629501589786849e-06
0.30186480173209856	2.0729121624893754e-06
0.30216681751654345	3.4061374545530507e-06
0.30246913546783105	2.260317879502364e-06
0.3027717558882791	1.3579015690466402e-06
0.3030746790805082	9.312623169215884e-07
0.30337790534744163	9.032989316832461e-07
0.30368143499230554	1.2273054079476047e-06
0.3039852683186298	1.386479080960992e-06
0.3042894056302477	1.2895504570094777e-06
0.30459384723129695	1.1187011813337864e-06
0.3048985934262188	1.494885326333692e-06
0.30520364451975973	1.3543971186174915e-06
0.3055090008169708	1.2622445071536017e-06
0.3058146626232074	1.8304625383082052e-06
0.30612063024413205	1.2245705720989935e-06
0.30642690398571265	1.3904592925998008e-06
0.30673348415422236	1.5483442430318365e-06
0.30704037105624177	1.213338755199336e-06
0.3073475649986577	9.641293736674983e-07
0.30765506628866374	1.0755429019939326e-06
0.3079628752337625	1.3024076580052066e-06
0.3082709921417617	1.4233791387346803e-06
0.30857941732077815	1.1095950176427211e-06
0.30888815107923795	1.4973739366251736e-06
0.30919719372587473	2.176738901223507e-06
0.30950654556973123	2.6327812613451584e-06
0.30981620692015943	2.296563950241091e-06
0.31012617808682075	3.726524091008505e-06
0.31043645937968534	2.097375550547801e-06
0.3107470511090351	1.2485752960686679e-06
0.3110579535854616	1.232792058519497e-06
0.3113691671198673	1.1588362314475276e-06
0.31168069202346704	1.3289850986077254e-06
0.31199252860778476	1.6675060615307172e-06
0.31230467718465704	1.9464654374038185e-06
0.31261713806623304	1.7917794615529705e-06
0.3129299115649728	1.769754924630485e-06
0.3132429979936502	1.875390896123283e-06
0.31355639766535176	1.7841792604253829e-06
0.3138701108934763	1.5540815844261209e-06
0.31418413799173767	1.6834662587888838e-06
0.31449847927416325	2.5617859507267304e-06
0.3148131350550942	2.1899851132947225e-06
0.31512810564918703	1.56803110541895e-06
0.3154433913714119	1.552568315107079e-06
0.31575899253705464	2.780324098139745e-06
0.3160749094617161	3.2549418251920753e-06
0.3163911424613123	2.8555781978077427e-06
0.3167076918520775	2.3269789101901604e-06
0.3170245579505614	2.1239260057611733e-06
0.3173417410736292	1.7198766401178039e-06
0.3176592415384646	1.7236355211980123e-06
0.3179770596625682	2.4338267319800882e-06
0.31829519576375775	3.5718030730084804e-06
0.31861365016017007	2.947208896801853e-06
0.3189324231702587	1.9527205105904544e-06
0.31925151511279676	2.917338832499103e-06
0.3195709263068769	3.2684579345235513e-06
0.31989065707190945	2.524861650394418e-06
0.32021070772762594	2.88285544935014e-06
0.32053107859407703	2.2577917697253756e-06
0.3208517699916327	2.8393240647581425e-06
0.32117278224098533	4.146731640206041e-06
0.32149411566314745	4.740408228637144e-06
0.32181577057945177	2.97827723040498e-06
0.32213774731155354	3.3492785195284642e-06
0.32246004618142987	3.837795609648477e-06
0.32278266751137896	4.56129720160938e-06
0.323105611624022	5.002718763345876e-06
0.32342887884230354	4.286514414632782e-06
0.32375246948949077	3.796630901535669e-06
0.32407638388917476	3.1824777144718328e-06
0.3244006223652699	2.903794663566365e-06
0.3247251852420147	3.065302209307399e-06
0.3250500728439716	3.540201153892207e-06
0.32537528549602773	3.1033863729409227e-06
0.32570082352339647	2.3869849155320987e-06
0.32602668725161615	2.3635261316559376e-06
0.3263528770065502	2.6206268099717066e-06
0.32667939311438926	2.798660611480318e-06
0.3270062359016485	2.806069330207993e-06
0.3273334056951695	3.161786762245639e-06
0.32766090282212285	3.230031501566278e-06
0.32798872761000714	3.5355064440969623e-06
0.32831688038664697	3.77152007857696e-06
0.32864536148019385	3.295364681944635e-06
0.3289741712191297	3.0831480644986454e-06
0.32930330993226514	2.7373426463207057e-06
0.32963277794873797	2.817168976176689e-06
0.32996257559801523	3.10882279937783e-06
0.33029270320989507	3.469480152493209e-06
0.3306231611145066	3.992995934930437e-06
0.3309539496423071	4.198842704297349e-06
0.3312850691240847	4.670023302388397e-06
0.33161651989095925	4.634337290574184e-06
0.3319483022743805	4.472122270847617e-06
0.3322804166061314	4.490940660319011e-06
0.3326128632183269	4.2614344491513465e-06
0.3329456424434135	4.663797134920801e-06
0.3332787546141702	4.129108304921959e-06
0.33361220006370884	4.918662694082667e-06
0.333945979125476	5.897393334835218e-06
0.3342800921332507	5.321590780131185e-06
0.3346145394211455	5.096315331452343e-06
0.33494932132360705	6.412057555212188e-06
0.33528443817541764	5.526180131475786e-06
0.3356198903116948	5.738107965427426e-06
0.33595567806788895	9.393349215374557e-06
0.33629180177978923	1.4337203452754423e-05
0.33662826178351984	6.700637195038846e-06
0.3369650584155399	1.2213640240405093e-05
0.33730219201264616	1.3456939674993727e-05
0.337639662911973	8.891870520496974e-06
0.33797747145099094	8.055319062841643e-06
0.3383156179675081	9.690997960040933e-06
0.3386541027996724	8.014470652422525e-06
0.3389929262859681	8.69846631928735e-06
0.3393320887652174	1.176825487451102e-05
0.33967159057658325	8.71680419639805e-06
0.3400114320595682	7.441385310266797e-06
0.34035161355401444	8.555458709238256e-06
0.34069213540010307	1.0338546915132777e-05
0.34103299793835534	1.0537666490675627e-05
0.34137420150963343	1.4173212242256718e-05
0.3417157464551409	1.3140807551703806e-05
0.3420576331164234	9.897693415341624e-06
0.3423998618353671	9.904727937656127e-06
0.3427424329542007	1.0274928009906544e-05
0.34308534681549624	8.497718803879757e-06
0.3434286037621676	1.027575292989896e-05
0.3437722041374721	9.464183169624204e-06
0.34411614828500847	2.138110121752027e-05
0.3444604365487217	2.0625897658364338e-05
0.34480506927290067	1.2263417958800713e-05
0.34515004680217665	9.452443669009899e-06
0.3454953694815278	1.067101896935419e-05
0.34584103765627777	9.960581220950046e-06
0.34618705167209435	1.5002466147499207e-05
0.3465334118749911	1.2662649576828673e-05
0.3468801186113284	9.520126621457197e-06
0.34722717222781396	1.1102798469119966e-05
0.3475745730715008	1.5435380835027966e-05
0.34792232148978935	1.4657447920274887e-05
0.3482704178304284	9.172506144128579e-06
0.3486188624415139	1.077066666458262e-05
0.3489676556714908	1.2731258626679064e-05
0.3493167978691525	1.4040926248365277e-05
0.34966628938364114	1.5462862431214963e-05
0.35001613056444836	1.2574063164437217e-05
0.3503663217614157	9.520668505703314e-06
0.3507168633247337	9.951311786007343e-06
