# Wavelength(microm)	F_planet(BB)/F_star
0.30005903563735375	0.00035729594030482065
0.3003592447525199	0.0003569506066926533
0.3006597542269558	0.0002233652678859376
0.300960564361171	0.00022758059933853332
0.30126167545597554	0.00019639705908684862
0.3015630878124805	0.00020728250994599042
0.30186480173209856	0.00029506483154950524
0.30216681751654345	0.0006029973777733733
0.30246913546783105	0.0004306986640176304
0.3027717558882791	0.000255260190008108
0.3030746790805082	0.00016638055734309538
0.30337790534744163	0.00015877266953828875
0.30368143499230554	0.0002096826481300867
0.3039852683186298	0.00022168542997103372
0.3042894056302477	0.00020074307393016667
0.30459384723129695	0.00019931584068908368
0.3048985934262188	0.00027248161910275337
0.30520364451975973	0.0002411091521936891
0.3055090008169708	0.00021229368059575728
0.3058146626232074	0.0002901590791008826
0.30612063024413205	0.000245101387080294
0.30642690398571265	0.00036637464067181235
0.30673348415422236	0.0005111977314034477
0.30704037105624177	0.0004220183965927547
0.3073475649986577	0.00023005330322761733
0.30765506628866374	0.0002147792655497072
0.3079628752337625	0.0002954913054970126
0.3082709921417617	0.0004464143164758608
0.30857941732077815	0.0003737096850788305
0.30888815107923795	0.0003564634298676703
0.30919719372587473	0.0005205724865567229
0.30950654556973123	0.0007022045232519731
0.30981620692015943	0.000490067164671813
0.31012617808682075	0.000670835348642932
0.31043645937968534	0.0004514594550507437
0.3107470511090351	0.00031058824669331377
0.3110579535854616	0.00029256656745868504
0.3113691671198673	0.0002465335452977964
0.31168069202346704	0.00019735681147355
0.31199252860778476	0.00019362938023513717
0.31230467718465704	0.00022627305442575197
0.31261713806623304	0.0002822485452648302
0.3129299115649728	0.00033162512907231045
0.3132429979936502	0.0002942000018473567
0.31355639766535176	0.0002489311784808946
0.3138701108934763	0.0002259824793712372
0.31418413799173767	0.00022439146089265545
0.31449847927416325	0.00024990096940631125
0.3148131350550942	0.000247785071942837
0.31512810564918703	0.0002481490046486626
0.3154433913714119	0.000266417396143093
0.31575899253705464	0.00020632664117587604
0.3160749094617161	0.00019679887996924334
0.3163911424613123	0.0001868709698243718
0.3167076918520775	0.00016695745656742272
0.3170245579505614	0.00014421564902826595
0.3173417410736292	0.00014990764522127017
0.3176592415384646	0.00012539841801129743
0.3179770596625682	0.000132731305805811
0.31829519576375775	0.00019890745126910304
0.31861365016017007	0.00034548682424065066
0.3189324231702587	0.00020099416436616903
0.31925151511279676	0.00023511190093027085
0.3195709263068769	0.00024484727059609633
0.31989065707190945	0.00020576522145027387
0.32021070772762594	0.0002337393471152225
0.32053107859407703	0.0001871766688669081
0.3208517699916327	0.00018691975057171675
0.32117278224098533	0.00022365930559179812
0.32149411566314745	0.00024552954343653956
0.32181577057945177	0.00017136073100772797
0.32213774731155354	0.0002330268967450019
0.32246004618142987	0.00027053757333393453
0.32278266751137896	0.0002449885945768277
0.323105611624022	0.00021234017257001106
0.32342887884230354	0.00023154623845053098
0.32375246948949077	0.00019079467441247293
0.32407638388917476	0.0001831661408906797
0.3244006223652699	0.00018369951395517297
0.3247251852420147	0.0002000164881934951
0.3250500728439716	0.0002296820210785464
0.32537528549602773	0.00017017216752940567
0.32570082352339647	0.00014979920530067083
0.32602668725161615	0.00013512422869665092
0.3263528770065502	0.00014771257462277692
0.32667939311438926	0.0001808352875087677
0.3270062359016485	0.00014807009493208485
0.3273334056951695	0.00021586247740323458
0.32766090282212285	0.00018497941656716102
0.32798872761000714	0.00016126388554643078
0.32831688038664697	0.00017022420212142869
0.32864536148019385	0.00018477006624565605
0.3289741712191297	0.0001465446353224175
0.32930330993226514	0.0001352125152637634
