# Wavelenth(micron)	F_planet(10^-6 erg/cm^2/s/Hz)
0.30005903563735375	0.00027510219719434256
0.3003592447525199	9.931415370335807e-05
0.3006597542269558	6.206102574920979e-05
0.300960564361171	0.00025886299013426115
0.30126167545597554	3.6150354761265846e-05
0.3015630878124805	7.01599105320574e-05
0.30186480173209856	0.0001765507535386922
0.30216681751654345	0.0006054203438009973
0.30246913546783105	0.00012892132570872222
0.3027717558882791	0.00023006778912662028
0.3030746790805082	6.693307026743384e-05
0.30337790534744163	6.530517310023265e-05
0.30368143499230554	0.00017841889947046617
0.3039852683186298	0.00013119487908275568
0.3042894056302477	0.00014114457216728613
0.30459384723129695	5.3147737191249415e-05
0.3048985934262188	0.0002635270665205452
0.30520364451975973	2.6607076986139124e-05
0.3055090008169708	7.155619889312928e-05
0.3058146626232074	0.00017113894568446735
0.30612063024413205	0.00024881690322503026
0.30642690398571265	2.9226945823931854e-05
0.30673348415422236	0.00011813019073802047
0.30704037105624177	4.133439812027954e-05
0.3073475649986577	2.7080588431856546e-05
0.30765506628866374	9.207708957019526e-05
0.3079628752337625	4.47051911592692e-05
0.3082709921417617	3.431854947605193e-05
0.30857941732077815	8.013725725374699e-05
0.30888815107923795	2.5525969024073572e-05
0.30919719372587473	7.582514607869542e-05
0.30950654556973123	7.811659373667085e-05
0.30981620692015943	4.4669858630718834e-05
0.31012617808682075	0.00026674058132036924
0.31043645937968534	4.478003309307998e-05
0.3107470511090351	2.3867899873629866e-05
0.3110579535854616	2.5138731837314052e-05
0.3113691671198673	3.1459817742762785e-05
0.31168069202346704	5.5348443984266106e-05
0.31199252860778476	4.444728842521794e-05
0.31230467718465704	1.9253401529279654e-05
0.31261713806623304	6.248630591403858e-05
0.3129299115649728	5.0295391767634195e-05
0.3132429979936502	2.5742152307143512e-05
0.31355639766535176	6.22217532084838e-05
0.3138701108934763	2.373388567841922e-05
0.31418413799173767	2.4085435991334145e-05
0.31449847927416325	6.648081542991714e-05
0.3148131350550942	2.542112169810246e-05
0.31512810564918703	4.429706846076722e-05
0.3154433913714119	3.478603621802794e-05
0.31575899253705464	5.2830456353432325e-05
0.3160749094617161	6.705503588318137e-05
0.3163911424613123	3.819732957190519e-05
0.3167076918520775	4.950927589319074e-05
0.3170245579505614	2.8127511033758347e-05
0.3173417410736292	3.2568175141633954e-05
0.3176592415384646	3.703373187605554e-05
0.3179770596625682	6.004153345101712e-05
0.31829519576375775	0.00010099311422935217
0.31861365016017007	8.793580077401373e-05
0.3189324231702587	5.1615829098034517e-05
0.31925151511279676	0.0001241159082208752
0.3195709263068769	0.00011538585404631283
0.31989065707190945	0.00015526746214798284
0.32021070772762594	0.00010811275861311697
0.32053107859407703	3.5951363168598494e-05
0.3208517699916327	2.424556091170239e-05
0.32117278224098533	0.00011322239587247564
0.32149411566314745	0.00013495220619218963
0.32181577057945177	0.00011471422594401084
0.32213774731155354	0.00011611947519567897
0.32246004618142987	6.512935968867588e-05
0.32278266751137896	0.00014198732903719573
0.323105611624022	0.00015028819684071324
0.32342887884230354	0.00010362079708557742
0.32375246948949077	9.177689202733864e-05
0.32407638388917476	6.046788899431019e-05
0.3244006223652699	5.0914316776338803e-05
0.3247251852420147	0.0001439389163662125
0.3250500728439716	7.441825796621063e-05
0.32537528549602773	3.809985387484106e-05
0.32570082352339647	5.5787720845888005e-05
0.32602668725161615	3.8863963250872536e-05
0.3263528770065502	3.0632200657102066e-05
0.32667939311438926	0.0001402166316951143
0.3270062359016485	5.974757749372113e-05
0.3273334056951695	9.39449830027788e-05
0.32766090282212285	5.790508903507299e-05
0.32798872761000714	6.275915785989772e-05
0.32831688038664697	8.32920887911573e-05
0.32864536148019385	0.00015349933103182497
0.3289741712191297	0.00013756361708065553
0.32930330993226514	0.000276244488003294
0.32963277794873797	0.0004159056896139193
0.32996257559801523	0.0011375217753675578
0.33029270320989507	0.003693369004932041
0.3306231611145066	0.001862461351479114
0.3309539496423071	0.000605280007324598
0.3312850691240847	0.0002932533024738974
0.33161651989095925	0.00017771674436822913
0.3319483022743805	0.00012174727075366699
0.3322804166061314	8.906645314799499e-05
0.3326128632183269	9.310381004891882e-05
0.3329456424434135	6.421505138788782e-05
0.3332787546141702	7.033681738999401e-05
0.33361220006370884	7.649162369280818e-05
0.333945979125476	5.286314234945694e-05
0.3342800921332507	9.077272560794358e-05
0.3346145394211455	3.1732104921572414e-05
0.33494932132360705	4.346321688304611e-05
0.33528443817541764	4.444861937762754e-05
0.3356198903116948	0.00010245884936137724
0.33595567806788895	5.396414325377998e-05
0.33629180177978923	3.421499047419643e-05
0.33662826178351984	3.761112621400038e-05
0.3369650584155399	4.399438367756649e-05
0.33730219201264616	0.00011852349453214777
0.337639662911973	3.2292511459540866e-05
0.33797747145099094	0.00011988480776283818
0.3383156179675081	5.904073283837977e-05
0.3386541027996724	8.211661504981303e-05
0.3389929262859681	3.133387160290162e-05
0.3393320887652174	0.00011509558782724046
0.33967159057658325	0.00014746174980050496
0.3400114320595682	0.00011766988706117733
0.34035161355401444	0.00012535295621436703
0.34069213540010307	0.00028217911533108726
0.34103299793835534	6.45103169702573e-05
0.34137420150963343	9.353991145314401e-05
0.3417157464551409	0.00013462612909061298
0.3420576331164234	6.989293839360559e-05
0.3423998618353671	0.00013270840573428947
0.3427424329542007	0.00033894241228357534
0.34308534681549624	6.994247312172793e-05
0.3434286037621676	3.0564340949465825e-05
0.3437722041374721	3.5120516558073946e-05
0.34411614828500847	0.0010044723327839904
0.3444604365487217	0.0004962004592363639
