# Wavelenth(micron)	F_planet(10^-6 erg/cm^2/s/Hz)
0.30005903563735375	0.060534007916266924
0.3003592447525199	0.05311314807093145
0.3006597542269558	0.04969668383820619
0.300960564361171	0.05866381991762103
0.30126167545597554	0.04552030735312357
0.3015630878124805	0.047378410323866464
0.30186480173209856	0.055688154450616874
0.30216681751654345	0.07280072957604962
0.30246913546783105	0.05394549150963066
0.3027717558882791	0.06055344573920573
0.3030746790805082	0.05146302684103485
0.30337790534744163	0.04990061995719682
0.30368143499230554	0.05465241787687174
0.3039852683186298	0.05255418972772765
0.3042894056302477	0.05470444670518033
0.30459384723129695	0.048008536732980486
0.3048985934262188	0.06169931350114772
0.30520364451975973	0.04763513712164473
0.3055090008169708	0.05901857894829209
0.3058146626232074	0.06221103979104185
0.30612063024413205	0.06271855774670544
0.30642690398571265	0.049403516527945585
0.30673348415422236	0.05666577622750913
0.30704037105624177	0.04999484338980744
0.3073475649986577	0.05605773978678835
0.30765506628866374	0.05879673049889549
0.3079628752337625	0.0541119081053168
0.3082709921417617	0.05603617714035432
0.30857941732077815	0.0578628661215001
0.30888815107923795	0.05663958149144569
0.30919719372587473	0.05858743852847238
0.30950654556973123	0.0612621669089701
0.30981620692015943	0.05502883085044639
0.31012617808682075	0.07350572329619304
0.31043645937968534	0.05731132501154169
0.3107470511090351	0.05687298889810314
0.3110579535854616	0.05661276219923416
0.3113691671198673	0.06135156596410664
0.31168069202346704	0.05911000699796887
0.31199252860778476	0.06011166899913543
0.31230467718465704	0.05639187676081271
0.31261713806623304	0.05726287407134854
0.3129299115649728	0.06344242902941082
0.3132429979936502	0.06126772148831948
0.31355639766535176	0.06413052093990741
0.3138701108934763	0.05673922276757441
0.31418413799173767	0.05812851780371715
0.31449847927416325	0.06553168219821237
0.3148131350550942	0.060641672531539695
0.31512810564918703	0.057788565156044434
0.3154433913714119	0.0612324885612962
0.31575899253705464	0.06666179686547495
0.3160749094617161	0.07226045323390526
0.3163911424613123	0.06873406748227769
0.3167076918520775	0.06462979526309706
0.3170245579505614	0.06149520145595254
0.3173417410736292	0.061768561343660364
0.3176592415384646	0.05879834460070877
0.3179770596625682	0.062355432292587346
0.31829519576375775	0.06482219776858827
0.31861365016017007	0.06294053218006314
0.3189324231702587	0.06809912996856847
0.31925151511279676	0.07575796503045597
0.3195709263068769	0.06762627636448323
0.31989065707190945	0.06874893411667608
0.32021070772762594	0.06835803401068691
0.32053107859407703	0.062012109886411655
0.3208517699916327	0.06054325066028603
0.32117278224098533	0.0756508587255477
0.32149411566314745	0.072157277182522
0.32181577057945177	0.06722052121684864
0.32213774731155354	0.07614317898725649
0.32246004618142987	0.07149116035603875
0.32278266751137896	0.07549144612805464
0.323105611624022	0.07857984447498192
0.32342887884230354	0.06607038393305688
0.32375246948949077	0.06463697422351757
0.32407638388917476	0.07701510255286172
0.3244006223652699	0.07125552417379549
0.3247251852420147	0.07149925961437459
0.3250500728439716	0.07451982106568153
0.32537528549602773	0.07942908632915689
0.32570082352339647	0.07055007050617926
0.32602668725161615	0.06538005748847443
0.3263528770065502	0.06549533499016122
0.32667939311438926	0.06764658285249678
0.3270062359016485	0.07140829479436525
0.3273334056951695	0.07710640003640293
0.32766090282212285	0.07096082590965286
0.32798872761000714	0.07140330280839968
0.32831688038664697	0.07176738556263909
0.32864536148019385	0.0752979834216313
0.3289741712191297	0.06870989418414389
0.32930330993226514	0.07324535095811185
0.32963277794873797	0.06320362438673917
0.32996257559801523	0.0692171529111291
0.33029270320989507	0.11484571879378622
0.3306231611145066	0.08464942901631545
0.3309539496423071	0.07587643188942618
0.3312850691240847	0.07172371920610282
0.33161651989095925	0.07440255438273803
0.3319483022743805	0.06926712270489631
0.3322804166061314	0.07010628183830127
0.3326128632183269	0.07623006804009302
0.3329456424434135	0.07395799924685978
0.3332787546141702	0.08074012015213801
0.33361220006370884	0.08984678840767418
0.333945979125476	0.07574060483210264
0.3342800921332507	0.08561967026672333
0.3346145394211455	0.07096621045699407
0.33494932132360705	0.07431358136350334
0.33528443817541764	0.07044752038151195
0.3356198903116948	0.07938788658769562
0.33595567806788895	0.07009441505877392
0.33629180177978923	0.07741763660121463
0.33662826178351984	0.080342021467971
0.3369650584155399	0.08105828146189037
0.33730219201264616	0.08895740159423383
0.337639662911973	0.07051957092905418
0.33797747145099094	0.08560907653249204
0.3383156179675081	0.07753216883237574
0.3386541027996724	0.07574519516513319
0.3389929262859681	0.08075811387535137
0.3393320887652174	0.08348625979995372
0.33967159057658325	0.07896010166655522
0.3400114320595682	0.08846278377863258
0.34035161355401444	0.08210942315406843
0.34069213540010307	0.09449316589345055
0.34103299793835534	0.0756758144713211
0.34137420150963343	0.07186326722897678
0.3417157464551409	0.07501736803915018
0.3420576331164234	0.08371226477465912
0.3423998618353671	0.08701164918002302
0.3427424329542007	0.0942521772621054
0.34308534681549624	0.0788108451260121
0.3434286037621676	0.08271843658008975
0.3437722041374721	0.07947321845207111
0.34411614828500847	0.1183249861106292
0.3444604365487217	0.10374408251911979
0.34480506927290067	0.07467425353899776
0.34515004680217665	0.08306190349846214
0.3454953694815278	0.08873767538249572
0.34584103765627777	0.08218286782240684
0.34618705167209435	0.08434150337361279
0.3465334118749911	0.09229911133020832
0.3468801186113284	0.09220793488819144
0.34722717222781396	0.07859158223585044
0.3475745730715008	0.10571547915225103
0.34792232148978935	0.09929906223701784
0.3482704178304284	0.07145457131613382
0.3486188624415139	0.09068801146096386
0.3489676556714908	0.08896279783902217
0.3493167978691525	0.10570958332260026
0.34966628938364114	0.09085892618941618
0.35001613056444836	0.0901475461293136
0.3503663217614157	0.07006305852582664
0.3507168633247337	0.08726554726234977
0.3510677556049435	0.08495338521510042
0.35141899895293816	0.09822371652965023
0.35177059371996156	0.07193808078293124
0.35212254025760836	0.10987990300311838
0.35247483891782416	0.097525952941448
0.35282749005290864	0.12830049112349667
0.3531804940155126	0.0848233337257584
0.35353385115863967	0.08646747458109638
0.35388756183564807	0.08843068483961156
0.3542416264002475	0.0919924196129057
0.35459604520650223	0.083125358558056
0.35495081860883215	0.08953735312221694
0.3553059469620101	0.08033117772972416
0.35566143062116456	0.11524713200800324
0.3560172699417795	0.1088082796851412
0.356373465279694	0.08164839742186587
0.35673001699110324	0.1369962758165476
0.3570869254325594	0.15223903689880272
0.3574441909609705	0.10053200764958582
0.35780181393360216	0.0932137086954605
0.3581597947080773	0.18490000948173385
0.3585181336423769	0.15192823850943127
0.35887683109484053	0.15412137973849666
0.3592358874241651	0.10012325368802516
0.3595953029894069	0.09878116699610497
0.3599550781499817	0.0898875163442508
0.36031521326566457	0.10225081121570348
0.3606757086965913	0.11544448206364342
0.361036564803257	0.1401900689252336
0.36139778194651695	0.10387511043041574
0.36175936048758894	0.12454000814556897
0.36212130078805094	0.16317572704345007
0.3624836032098437	0.11328923504318357
0.36284626811526954	0.0889159595527928
0.36320929586699424	0.1590359074981464
0.36357268682804506	0.14228744154199027
0.3639364413618126	0.10571415938273175
0.36430055983205223	0.1043134761592655
0.364665042602882	0.11908701026679863
0.36502989003878483	0.19190400743360378
0.3653951025046079	0.12206503900344934
0.36576068036556375	0.10996612806799658
0.3661266239872305	0.09284980968635334
0.3664929337355513	0.09874003900010828
0.36685960997683714	0.11250197478379839
0.3672266530777639	0.10828980205717138
0.367594063405374	0.08868433910118394
0.36796184132707804	0.13272596348576313
0.36832998721065424	0.12349988160117412
0.36869850142424837	0.1615825064439824
0.36906738433637487	0.12817535036844177
0.3694366363159162	0.10061626970223385
0.3698062577321236	0.09897976025553747
0.37017624895461987	0.10194840249075109
0.370546610353396	0.14334149114150482
0.3709173422988131	0.17735497820539828
0.3712884451616033	0.08371126000522035
0.3716599193128703	0.0970568055948599
0.3720317651240883	0.18211650406873506
0.3724039829671021	0.18452968953584126
0.37277657321412927	0.1630610537090255
0.37314953623776065	0.12904281867519296
0.3735228724109598	0.2746433580884807
0.37389658210706284	0.19319957721217157
0.3742706656997787	0.14770127801075458
0.3746451235631912	0.20027695591020958
0.37501995607175836	0.25489550132890715
0.3753951636003123	0.13956119404042105
0.37577074652406117	0.1704015526526577
0.376146705218588	0.15882880198355093
0.37652304005985093	0.18338797065487536
0.3768997514241862	0.16054098434987196
0.37727683968830467	0.10790634344611545
0.3776543052292933	0.10544186956804896
0.37803214842461885	0.11424532861022374
0.37841036965212516	0.08609447826203603
0.3787889692900325	0.16449385109601194
0.3791679477169404	0.14192240368163153
0.379547305311827	0.1663563710509043
0.3799270424540503	0.1801270245999685
0.380307159523348	0.11010676607758263
0.3806876568998369	0.12149997127859466
0.3810685349640144	0.10503462760697682
0.3814497940967586	0.14715137977687284
0.38183143467932895	0.18051144177758355
0.3822134570933656	0.28071152175528513
0.38259586172089083	0.28745846488152155
0.38297864894430983	0.2266172139471185
0.3833618191464097	0.24840589030510277
0.3837453727103603	0.16455831720692352
0.3841293100197161	0.2495324874113634
0.384513631458414	0.11935467982351348
0.38489833741077456	0.12719280730426397
0.3852834282615044	0.15081288332404805
0.38566890439569507	0.14255087789601492
0.3860547661988226	0.21055375878209545
0.3864410140567483	0.1190849362808887
0.38682764835572003	0.16703581920885918
0.38721466948237254	0.1745850457308646
0.38760207782372696	0.12340437321553695
0.38798987376719146	0.20808110488173395
0.38837805770056205	0.11999520379027627
0.38876663001202283	0.23647312324549735
0.38915559109014614	0.13166755936300606
0.38954494132389356	0.15693525556150245
0.3899346811026145	0.17317843695887833
0.3903248108160484	0.17356360586927264
0.3907153308543251	0.21178281810713023
0.39110624160796537	0.11781252743247532
0.3914975434678802	0.12193423745562966
0.3918892368253715	0.15519526800210248
0.39228132207213195	0.19117599190827353
0.3926737996002461	0.1278394729833158
0.39306666980219274	0.21061973159209726
0.39345993307084226	0.15951063993785086
0.39385358979945745	0.1171346557939019
0.3942476403816957	0.14032095090344315
0.3946420852116072	0.16741762052487408
0.39503692468363627	0.18407542794917744
0.3954321591926224	0.12068947301828156
0.3958277891338011	0.17607865481039411
0.3962238149028023	0.1693960722167597
0.3966202368956511	0.16192337183924668
0.3970170555087703	0.2026523667001712
0.3974142711389785	0.12845692439540987
0.39781188418349056	0.12588206661853502
0.3982098950399201	0.14973734871489164
0.3986083041062777	0.1493706522020506
0.39900711178097215	0.12871369582708655
0.3994063184628117	0.10262756147889626
0.39980592455100306	0.15873163655373543
0.40020593044515235	0.1167029813157859
0.4006063365452655	0.17566846070010766
0.4010071432517482	0.1484533082644852
0.4014083509654077	0.14722642448371068
0.4018099600874517	0.13847073932841444
0.4022119710194891	0.12598960773789064
0.40261438416353124	0.13561926471399113
0.40301719992199064	0.13023757447093198
0.40342041869768314	0.13619478363565937
0.40382404089382873	0.10257442202374709
0.40422806691404894	0.10965746748735893
0.40463249716236893	0.26555564061658904
0.40503733204321946	0.11623800510774161
0.4054425719614362	0.1572660516416475
0.40584821732225845	0.14148835055375128
0.406254268531332	0.14974413546079426
0.40666072599470804	0.23165421724965057
0.40706759011884386	0.14915545894768312
0.40747486131060406	0.18214263993590538
0.4078825399772598	0.16929239869699172
0.4082906265264887	0.15029985106733226
0.40869912136637737	0.13863833482275656
0.40910802490542203	0.12181193964696611
0.4095173375525259	0.13113278286090538
0.40992705971700066	0.13734011984073674
0.41033719180856965	0.1650191086433777
0.41074773423736516	0.1400939279484942
0.41115868741392897	0.12862690963282636
0.4115700517492145	0.13936924877259688
0.41198182765458635	0.1403928761581083
0.41239401554182037	0.14341837657175097
0.41280661582310413	0.1506152093023454
0.4132196289110381	0.18513783474172454
0.41363305521863547	0.1811844563153684
0.41404689515932186	0.13968821519194907
0.41446114914693805	0.20943079873181136
0.4148758175957384	0.15729543045657346
0.41529090092039056	0.15948520891593346
0.4157063995359777	0.20230492011916712
0.41612231385799897	0.1388469582638912
0.4165386443023692	0.12475459787540982
0.41695539128541836	0.14934669431612108
0.4173725552238928	0.2156825538659584
0.41779013653495684	0.19010631191093597
0.41820813563619214	0.17070388725480212
0.41862655294559853	0.1768650699020486
0.4190453888815931	0.16361607989348687
0.4194646438630111	0.1715013920018702
0.419884318309108	0.22110534007148158
0.4203044126395589	0.23285153566842007
0.4207249272744568	0.169244672757456
0.4211458626343166	0.15529268989354642
0.421567219140075	0.2427339367311233
0.42198899721308825	0.18877016087389528
0.42241119727513277	0.18308984938244385
0.4228338197484091	0.35358598472661784
0.42325686505554083	0.17297830476416684
0.423680333619573	0.20465121033420136
0.42410422586397456	0.2400355491077615
0.4245285422126373	0.2105962455958412
0.4249532830898771	0.2171543307529872
0.4253784489204354	0.21544520156800412
0.42580404012947815	0.1968447596974653
0.42623005714259626	0.2327293723368328
0.4266565003858075	0.16629500015984705
0.4270833702855548	0.25070477550522896
0.4275106672687079	0.27476115731536255
0.42793839176256293	0.21818864131873142
0.4283665441948454	0.21854022692787028
0.42879512499370814	0.26315748761814123
0.4292241345877311	0.32133720290285883
0.4296535734059238	0.2242850735335045
0.4300834418777262	0.3260298611257548
0.4305137404330073	0.24825211128377658
0.4309444695020643	0.33448056760411055
0.4313756295156262	0.17071470550022763
0.43180722090485346	0.24887616487243097
0.4322392441013378	0.22227686950122633
0.43267169953710305	0.37073937342136765
0.4331045876446034	0.17661542105570838
0.43353790885672777	0.15944705207544776
0.43397166360679784	0.21480116648521633
0.4344058523285671	0.27615083301738597
0.4348404754562242	0.20888494473901448
0.4352755334243927	0.23224137843663192
0.4357110266681317	0.19168741342838133
0.4361469556229332	0.20265697071856303
0.4365833207247264	0.18488093818090617
0.4370201224098773	0.2395452131117147
0.43745736111518657	0.1924574868590724
0.43789503727789286	0.22425811508750648
0.4383331513356728	0.3616497657455729
0.4387717037266415	0.22956015196361754
0.43921069488935105	0.2867577126789522
0.4396501252627919	0.2781051052302488
0.4400899952863943	0.2350080042837688
0.4405303054000284	0.36147627644695185
0.44097105604400455	0.26138419989756695
0.44141224765907355	0.2425739110450724
0.4418538806864275	0.2599760061643336
0.44229595556769846	0.3243200493373706
0.44273847274496153	0.3020541141636017
0.44318143266073473	0.27942776429030586
0.4436248357579766	0.3343531301578
0.4440686824800909	0.2697280020157246
0.4445129732709252	0.32956706153767074
0.44495770857476963	0.3168927391685197
0.44540288883635953	0.31891552450902894
0.44584851450087576	0.3444025303131944
0.44629458601394356	0.3156899395844908
0.4467411038216344	0.3341351853614288
0.44718806837046604	0.3208996517612679
0.4476354801074035	0.31621796044709893
0.4480833394798593	0.31353224121873785
0.4485316469356919	0.36472331144359554
0.44898040292320845	0.35889291955440167
0.44942960789116476	0.37521527936515575
0.4498792622887662	0.3676746720503949
0.4503293665656675	0.2606538284522618
0.4507799211719727	0.29119648383763047
0.45123092655823627	0.32579430000780124
0.45168238317546366	0.31715035691314214
0.45213429147511197	0.3201466867817472
0.45258665190909014	0.35377324272602434
0.45303946492975733	0.433699663218942
0.4534927309899271	0.44249777936534224
0.45394645054286636	0.33650290069746586
0.4544006240422936	0.375523442176676
0.4548552519423825	0.4170519599222121
0.4553103346977615	0.3697876361737523
0.4557658727635125	0.3784702719094602
0.4562218665951746	0.3404262430640877
0.4566783166487416	0.3468929750999171
0.45713522338066287	0.3797267122919794
0.45759258724784574	0.33698590998060296
0.4580504087076553	0.3538055676463932
0.4585086882179117	0.3830882176130036
0.4589674262368935	0.4044888573390381
0.4594266232233395	0.45058625280172865
0.4598862796364471	0.4597642181197768
0.46034639593587284	0.4572620727193794
0.4608069725817323	0.3920717688906609
0.4612680100346033	0.42413788731824015
0.46172950875552343	0.3917393383992453
0.46219146920598997	0.37337092394575777
0.46265389184796385	0.4127654487608976
0.46311677714386845	0.46042155724116335
0.46358012555658895	0.4747137912621066
0.4640439375494734	0.5112044917878824
0.4645082135863336	0.43439905343785634
0.4649729541314457	0.4591429901218325
0.46543815964955115	0.47529449004964147
0.4659038306058555	0.45655846966363933
0.4663699674660288	0.42183166689603346
0.46683657069620843	0.6589962040634717
0.46730364076299763	0.508061745688248
0.4677711781334667	0.489417479576234
0.4682391832751533	0.5430961301647627
0.46870765665606223	0.4957641825280714
0.4691765987446669	0.5008107684353679
0.46964601000990913	0.46944140066795825
0.47011589092119993	0.4923460676305789
0.4705862419484201	0.4945761054163252
0.4710570635619215	0.5232307097699838
0.47152835623252637	0.5005715446371428
0.47200012043152634	0.5107887562374815
0.47247235663068665	0.5066130970353014
0.4729450653022427	0.5070704682798928
0.4734182469189028	0.5205105394115295
0.4738919019538495	0.5223955663435439
0.4743660308807381	0.5070810630016006
0.4748406341736976	0.5421685488314718
0.4753157123073305	0.5302429972070126
0.47579126575671526	0.4984566085373943
0.47626729499740517	0.5751464451268387
0.47674380050542986	0.6393415772408368
0.47722078275729535	0.6475355541845347
0.47769824222998314	0.5773036521225922
0.47817617940095264	0.5895439683855913
0.47865459474814054	0.5719423700836473
0.47913348874996325	0.6072601435213637
0.4796128618853155	0.5440508715981471
0.4800927146335692	0.5750284597986605
0.480573047474578	0.6150393757045329
0.4810538608886736	0.6611374498348597
0.4815351553566694	0.6164932740243492
0.48201693135986157	0.6140142717616818
0.48249918938002545	0.5714456150202685
0.48298192989941835	0.5441077240958033
0.48346515340078067	0.5359471944853077
0.4839488603673369	0.5718599642660103
0.4844330512827943	0.6480302204009717
0.4849177266313433	0.6249958149904851
0.48540288689765926	0.6442129638682125
0.4858885325669022	0.6950336482483338
0.48637466412471847	0.6219070814541866
0.48686128205723933	0.6450589490227701
0.4873483868510826	0.721454582311727
0.48783597899335396	0.6439985904461255
0.4883240589716447	0.6224580653037919
0.48881262727403474	0.6877916040080134
0.48930168438909233	0.7141880451573829
0.4897912308058759	0.6307258113115808
0.4902812670139312	0.7038679687016238
0.4907717935032936	0.6731346391889509
0.4912628107644906	0.757863011457599
0.49175431928853935	0.7089123684587426
0.4922463195669482	0.8597997335834108
0.4927388120917177	0.8146428552533347
0.4932317973553405	0.8039770841815576
0.49372527585080195	0.8444546790522479
0.4942192480715806	0.9134144273047997
0.49471371451164753	0.8652183297835797
0.4952086756654701	0.8824475304565257
0.49570413202801017	1.085410121219613
0.4962000840947228	1.0161502246065208
0.49669653236156114	1.0611508012950643
0.4971934773249736	0.9876425522720884
0.4976909194819041	1.0456587621425977
0.4981888593297956	1.277949924721994
0.4986872973665883	1.1112503561044278
0.4991862340907205	0.9801213052039929
0.49968567000112835	1.0706306844583575
0.5001856055972473	1.012453183918844
0.5006860413790132	1.1978830801378342
0.5011869778468626	0.8642503747908119
0.5016884155017322	0.9818241710196371
0.5021903548450583	0.9221252467465038
0.5026927963787806	0.8437896904768415
0.5031957406053418	0.7460157341035555
0.5036991880276857	0.8099834255355974
0.5042031391492598	0.948370740912845
0.5047075944740148	0.7763150578476382
0.5052125545064062	0.9030648727497272
0.5057180197513941	0.7233868946232018
0.5062239907144432	0.7474671366330862
0.5067304679015254	0.8402328687627609
0.507237451819119	0.761712673644285
0.5077449429742066	0.7338917456811732
0.5082529418742787	0.887697599663188
0.5087614490273339	0.7695503764740387
0.5092704649418801	0.7551408521869385
0.5097799901269346	0.8383301003559481
0.510290025092022	0.7829678473179669
0.5108005703471767	0.8882898505316024
0.5113116264029444	0.9051229208990664
0.5118231937703809	0.790205860012735
0.512335272961053	0.9062488666266997
0.5128478644870411	0.9969687260133103
0.5133609688609372	0.9636731937088234
0.513874586595845	0.9934070218763577
0.5143887182053819	1.0057043505216048
0.5149033642036793	1.1034170171407798
0.5154185251053843	1.163397873530755
0.5159342014256577	0.8562912492304788
0.5164503936801753	0.9630694893629601
0.5169671023851292	1.4106397004909947
0.517484328057228	1.388397799823098
0.5180020712136988	1.091424083657093
0.5185203323722845	1.2197543444458994
0.5190391120512446	1.095996723924185
0.5195584107693598	1.1812624559660219
0.5200782290459294	0.9672428936095269
0.5205985674007715	1.1007274481442684
0.5211194263542245	0.9869370076552063
0.5216408064271467	1.0305360121173788
0.5221627081409191	0.964683216113132
0.5226851320174436	1.1299452463366615
0.5232080785791434	0.9509863625071717
0.5237315483489658	0.885240968910962
0.5242555418503797	1.021290261651128
0.524780059607379	1.0564009930433997
0.5253051021444817	1.1166233504792995
0.5258306699867299	0.9843905617328201
0.5263567636596922	1.0242680878806285
0.5268833836894625	1.1673084167617624
0.52741053060266	1.1054259408646996
0.5279382049264315	0.9803133543276926
0.5284664071884522	1.1158397040690295
0.5289951379169242	0.9680147862161154
0.5295243976405782	0.9272457662318311
0.5300541868886742	0.9254687095913261
0.5305845061910004	0.9434879325003562
0.5311153560778772	1.0525408342029596
0.5316467370801545	1.0030862268265457
0.5321786497292134	1.0035887846137201
0.5327110945569662	1.1997293381758038
0.5332440720958576	1.1660869663654376
0.5337775828788651	1.0260485408566535
0.5343116274395	1.164416742562429
0.5348462063118069	1.0021664400067145
0.5353813200303648	0.9817800617792132
0.5359169691302864	1.0971516894501885
0.5364531541472214	1.156027130379731
0.5369898756173559	1.1811909937023664
0.5375271340774115	1.1926769463310911
0.5380649300646455	1.0817350181924215
0.5386032641168543	1.119452805813219
0.5391421367723718	1.166398482452403
0.5396815485700714	1.2912269642113763
0.5402215000493653	1.1383650920612467
0.5407619917502043	1.2942767954853691
0.5413030242130794	1.1712843849086103
0.5418445979790236	1.1995550258601808
0.5423867135896113	1.2362385530033888
0.5429293715869572	1.3454627950575386
0.54347257251372	1.3143401443997427
0.5440163169131009	1.2835131075719497
0.5445606053288436	1.302109323452789
0.5451054383052366	1.5968084130165547
0.5456508163871133	1.6113591402137355
0.5461967401198523	1.4865204228018774
0.546743210049377	1.5243076990305566
0.5472902267221579	1.4778664224944835
0.5478377906852105	1.5103273382497753
0.5483859024860989	1.436965882280807
0.5489345626729356	1.5150330500202254
0.5494837717943807	1.4589139953430144
0.5500335303996434	1.692749239821045
0.5505838390384823	1.606801762907821
0.5511346982612062	1.5537975023353956
0.5516861086186748	1.6111141775941362
0.5522380706622974	1.5267519324829764
0.5527905849440365	1.563082133931384
0.5533436520164067	1.5110280794668078
0.5538972724324751	1.5326445618943298
0.5544514467458623	1.5217677445564597
0.555006175510742	1.5245217317856115
0.5555614592818432	1.5329743134034932
0.5561172986144503	1.5291745575500093
0.5566736940644024	1.6408030770238742
0.5572306461880944	1.7228862620311698
0.5577881555424792	1.6735914491659478
0.5583462226850665	1.6291955205585993
0.5589048481739226	1.7486372321827526
0.559464032567673	1.699983162496552
0.5600237764255027	1.921390332039972
0.5605840803071561	1.8889151901578938
0.5611449447729366	1.825026226857521
0.5617063703837083	1.9388452337554294
0.562268357700897	1.9131468967626035
0.5628309072864899	1.974420044137271
0.5633940197030369	1.9942296600089031
0.5639576955136506	2.0023711378770144
0.5645219352820062	2.029119034742305
0.5650867395723448	1.99079480900101
0.56565210894947	1.9818857701848958
0.5662180439787519	2.1218516787091555
0.5667845452261248	2.0521297011488393
0.5673516132580892	2.11087823647089
0.567919248641714	2.1178752660105813
0.5684874519446355	2.393874684054094
0.5690562237350564	2.483976439548363
0.5696255645817485	2.162234374138822
0.5701954750540529	2.209144124342814
0.5707659557218792	2.1872167974930803
0.5713370071557086	2.2410031198035076
0.5719086299265925	2.218697405469391
0.5724808246061537	2.2613245755575684
0.5730535917665868	2.2920654422996876
0.5736269319806598	2.3075390904753728
0.5742008458217132	2.338477782568565
0.5747753338636598	2.371883506626742
0.5753503966809884	2.414086437938337
0.5759260348487619	2.4563108643153937
0.5765022489426174	2.5279578991413576
0.5770790395387698	2.5465523657094202
0.5776564072140103	2.6087065598593466
0.5782343525457061	2.6634850805596852
0.5788128761118029	2.7013838105432937
