# Wavelength(microm)	F_planet/F_star
0.30005903563735375	0.006955358133132707
0.3003592447525199	0.0014587168928742883
0.3006597542269558	0.0003699310123178221
0.300960564361171	0.005293347123260619
0.30126167545597554	6.61319012448348e-05
0.3015630878124805	0.0008387657031280757
0.30186480173209856	0.0036868278414585332
0.30216681751654345	0.027070884087166278
0.30246913546783105	0.0026159607670797687
0.3027717558882791	0.0030497977190040173
0.3030746790805082	0.00013624135180321416
0.30337790534744163	0.0004078352380006568
0.30368143499230554	0.002060394763654647
0.3039852683186298	0.0010360272244061097
0.3042894056302477	0.0018686533004642328
0.30459384723129695	0.0002580200312039771
0.3048985934262188	0.0029773667707399826
0.30520364451975973	3.301999408782702e-05
0.3055090008169708	0.00025652707792865267
0.3058146626232074	0.0017519731877231437
0.30612063024413205	0.002142935627464502
0.30642690398571265	3.0491683114075153e-05
0.30673348415422236	0.0012308323977112936
0.30704037105624177	0.00011696644736613256
0.3073475649986577	1.579947697308882e-05
0.30765506628866374	0.0006302410523954326
0.3079628752337625	0.0001499041783115622
0.3082709921417617	2.712616387367699e-05
0.30857941732077815	0.0005561254573184629
0.30888815107923795	2.220086199345263e-05
0.30919719372587473	0.0009013653044569065
0.30950654556973123	0.00023083549053325576
0.30981620692015943	7.65864401347637e-05
0.31012617808682075	0.0069977871672614505
0.31043645937968534	0.00016354783865572082
0.3107470511090351	1.7134439370418936e-05
0.3110579535854616	1.7649398306347184e-05
0.3113691671198673	2.2402289241072723e-05
0.31168069202346704	0.00028491627970414165
0.31199252860778476	5.603399426080148e-05
0.31230467718465704	2.2475627833096395e-05
0.31261713806623304	0.000405579625479961
0.3129299115649728	9.578521833559036e-05
0.3132429979936502	2.3088211750853407e-05
0.31355639766535176	0.00030349479679598067
0.3138701108934763	1.8853728850462582e-05
0.31418413799173767	2.0678479254527903e-05
0.31449847927416325	0.0004326637841535519
0.3148131350550942	2.7010878729224358e-05
0.31512810564918703	0.0001983497621502621
0.3154433913714119	2.7763741093267203e-05
0.31575899253705464	7.7967577941212e-05
0.3160749094617161	0.00018265254670695434
0.3163911424613123	4.733430169930779e-05
0.3167076918520775	4.91956517833604e-05
0.3170245579505614	2.7077484528593756e-05
0.3173417410736292	2.4157308386879336e-05
0.3176592415384646	3.703463408238717e-05
0.3179770596625682	9.533074387041857e-05
0.31829519576375775	0.0010025341240890563
0.31861365016017007	0.0010430059662845884
0.3189324231702587	4.3212672236270344e-05
0.31925151511279676	0.001112254656033349
0.3195709263068769	0.0013945690909644085
0.31989065707190945	0.0014288664754201026
0.32021070772762594	0.0005628514352996982
0.32053107859407703	4.65945622613184e-05
0.3208517699916327	3.253440488541693e-05
0.32117278224098533	0.0002670248588331626
0.32149411566314745	0.0017548662463094033
0.32181577057945177	0.0006522429497709529
0.32213774731155354	0.0004619564641703814
0.32246004618142987	0.00022838884685704287
0.32278266751137896	0.0009629382372020937
0.323105611624022	0.00123944254273946
