#(dyne/cm2)	(K)	(cm2)
Pressure	Temp	Kzz
6.081E+02	2403.8	1.000E+08
5.823E+02	2385.8	1.000E+08
5.339E+02	2383.6	1.000E+08
4.896E+02	2378.3	1.000E+08
4.489E+02	2374.0	1.000E+08
4.117E+02	2369.9	1.000E+08
3.775E+02	2366.1	1.000E+08
3.461E+02	2362.4	1.000E+08
3.174E+02	2358.9	1.000E+08
2.910E+02	2355.6	1.000E+08
2.669E+02	2352.5	1.000E+08
2.447E+02	2349.7	1.000E+08
2.244E+02	2347.1	1.000E+08
2.057E+02	2344.8	1.000E+08
1.887E+02	2342.7	1.000E+08
1.730E+02	2340.7	1.000E+08
1.586E+02	2338.9	1.000E+08
1.455E+02	2337.3	1.000E+08
1.334E+02	2336.0	1.000E+08
1.223E+02	2335.0	1.000E+08
1.121E+02	2334.3	1.000E+08
1.028E+02	2334.0	1.000E+08
9.429E+01	2334.3	1.000E+08
8.646E+01	2335.2	1.000E+08
7.928E+01	2337.0	1.000E+08
7.270E+01	2340.0	1.000E+08
6.666E+01	2344.8	1.000E+08
6.112E+01	2352.4	1.000E+08
5.605E+01	2365.2	1.000E+08
5.139E+01	2387.2	1.000E+08
4.713E+01	2421.0	1.000E+08
4.321E+01	2465.9	1.000E+08
3.962E+01	2512.6	1.000E+08
3.633E+01	2554.6	1.000E+08
3.332E+01	2593.2	1.000E+08
3.055E+01	2627.9	1.000E+08
2.801E+01	2658.7	1.000E+08
2.569E+01	2686.1	1.000E+08
2.355E+01	2710.8	1.000E+08
2.160E+01	2733.0	1.000E+08
1.980E+01	2753.0	1.000E+08
1.816E+01	2770.8	1.000E+08
1.665E+01	2786.9	1.000E+08
1.527E+01	2801.3	1.000E+08
1.400E+01	2814.1	1.000E+08
1.284E+01	2825.7	1.000E+08
1.177E+01	2836.0	1.000E+08
1.079E+01	2845.2	1.000E+08
9.898E+00	2853.4	1.000E+08
9.076E+00	2860.5	1.000E+08
8.322E+00	2866.8	1.000E+08
7.631E+00	2872.1	1.000E+08
6.997E+00	2876.7	1.000E+08
6.416E+00	2880.5	1.000E+08
5.883E+00	2883.7	1.000E+08
5.395E+00	2886.2	1.000E+08
4.947E+00	2888.2	1.000E+08
4.536E+00	2889.7	1.000E+08
4.159E+00	2890.8	1.000E+08
3.814E+00	2891.4	1.000E+08
3.497E+00	2891.7	1.000E+08
3.207E+00	2891.7	1.000E+08
2.940E+00	2891.4	1.000E+08
2.696E+00	2890.9	1.000E+08
2.472E+00	2890.3	1.000E+08
2.267E+00	2889.6	1.000E+08
2.079E+00	2888.8	1.000E+08
1.906E+00	2887.9	1.000E+08
1.748E+00	2887.1	1.000E+08
1.603E+00	2886.2	1.000E+08
1.470E+00	2885.4	1.000E+08
1.348E+00	2884.7	1.000E+08
1.236E+00	2884.2	1.000E+08
1.133E+00	2883.8	1.000E+08
1.039E+00	2883.6	1.000E+08
9.527E-01	2883.4	1.000E+08
8.735E-01	2882.9	1.000E+08
8.010E-01	2882.6	1.000E+08
7.345E-01	2882.4	1.000E+08
6.735E-01	2882.3	1.000E+08
6.176E-01	2882.4	1.000E+08
5.663E-01	2882.6	1.000E+08
5.193E-01	2883.1	1.000E+08
4.761E-01	2883.9	1.000E+08
4.366E-01	2885.1	1.000E+08
4.003E-01	2886.8	1.000E+08
3.671E-01	2889.0	1.000E+08
3.366E-01	2891.9	1.000E+08
3.087E-01	2896.0	1.000E+08
2.830E-01	2901.2	1.000E+08
2.595E-01	2907.8	1.000E+08
2.380E-01	2920.9	1.000E+08
2.182E-01	2942.1	1.000E+08
2.001E-01	2972.4	1.000E+08
1.835E-01	3012.0	1.000E+08
1.682E-01	3060.0	1.000E+08
1.543E-01	3110.6	1.000E+08
1.415E-01	3154.4	1.000E+08
1.297E-01	3190.7	1.000E+08
1.189E-01	3220.6	1.000E+08
1.091E-01	3258.9	1.000E+08
1.000E-01	3307.8	1.000E+08
