# Wavelenth(micron)	F_planet(10^-6 erg/cm^2/s/Hz)
0.30005903563735375	0.0132809231909649
0.3003592447525199	0.013287938014107992
0.3006597542269558	0.013499057667130587
0.300960564361171	0.013846604548390753
0.30126167545597554	0.013880332776290303
0.3015630878124805	0.014110888958341786
0.30186480173209856	0.01429496348399141
0.30216681751654345	0.014681376132695536
0.30246913546783105	0.014524865659718642
0.3027717558882791	0.014737370573311839
0.3030746790805082	0.014845400603641432
0.30337790534744163	0.01511219692803
0.30368143499230554	0.015356496633987403
0.3039852683186298	0.015495502060688537
0.3042894056302477	0.015804741573042264
0.30459384723129695	0.01584864404862966
0.3048985934262188	0.0161162908112164
0.30520364451975973	0.016202332966288684
0.3055090008169708	0.016240796543660563
0.3058146626232074	0.016543923917351485
0.30612063024413205	0.016858450697514422
0.30642690398571265	0.016886192372927565
0.30673348415422236	0.017284156754788983
0.30704037105624177	0.017299164591775423
0.3073475649986577	0.017670444518973722
0.30765506628866374	0.017960878845510085
0.3079628752337625	0.018129307437702347
0.3082709921417617	0.018043916941393148
0.30857941732077815	0.018262997496165997
0.30888815107923795	0.018569338685408585
0.30919719372587473	0.01877378373193322
0.30950654556973123	0.01895662448287061
0.30981620692015943	0.019080403824554396
0.31012617808682075	0.01974486356014366
0.31043645937968534	0.019671652054485254
0.3107470511090351	0.019912595569575493
0.3110579535854616	0.02021787071176549
0.3113691671198673	0.02034246742126345
0.31168069202346704	0.020569562315591986
0.31199252860778476	0.02073797015248899
0.31230467718465704	0.020949230556926164
0.31261713806623304	0.021398077918903562
0.3129299115649728	0.021502238419611686
0.3132429979936502	0.021745555557942383
0.31355639766535176	0.02197963586130121
0.3138701108934763	0.022135275026169188
0.31418413799173767	0.02202049872588805
0.31449847927416325	0.02286603790030894
0.3148131350550942	0.022978999046596837
0.31512810564918703	0.023415117731069846
0.3154433913714119	0.023553804011605017
0.31575899253705464	0.023968880346979263
0.3160749094617161	0.024243840231167747
0.3163911424613123	0.024568507371446432
0.3167076918520775	0.024435930797815905
0.3170245579505614	0.02450563337472726
0.3173417410736292	0.024786309759424897
0.3176592415384646	0.025230685399369495
0.3179770596625682	0.025588284263876142
0.31829519576375775	0.026133458867590057
0.31861365016017007	0.026431725617884195
0.3189324231702587	0.026511264715684164
0.31925151511279676	0.026795670018746238
0.3195709263068769	0.02655197040211841
0.31989065707190945	0.027268117339790583
0.32021070772762594	0.027414180086582984
0.32053107859407703	0.027326874319976636
0.3208517699916327	0.027702937146639055
0.32117278224098533	0.02867194029023035
0.32149411566314745	0.02888706416270483
0.32181577057945177	0.028916380175511423
0.32213774731155354	0.029330009005857277
0.32246004618142987	0.029117751647443485
0.32278266751137896	0.029223991937547083
0.323105611624022	0.02965727828299572
0.32342887884230354	0.028872758998155265
0.32375246948949077	0.03014491927963448
0.32407638388917476	0.032090831137924845
0.3244006223652699	0.031459006849507844
0.3247251852420147	0.03123125150354844
0.3250500728439716	0.0320920885558465
0.32537528549602773	0.03251298963399529
0.32570082352339647	0.03245792929101277
0.32602668725161615	0.03190907169592324
0.3263528770065502	0.03200961500749588
0.32667939311438926	0.03191260216168972
0.3270062359016485	0.03390781124037959
0.3273334056951695	0.034597709594567816
0.32766090282212285	0.03393142020745568
0.32798872761000714	0.033592015411916
0.32831688038664697	0.035064054979440644
0.32864536148019385	0.03533859847264228
0.3289741712191297	0.03519710076638208
0.32930330993226514	0.03489932910485513
0.32963277794873797	0.035635172050008775
0.32996257559801523	0.037012448919630105
0.33029270320989507	0.03991969794570302
0.3306231611145066	0.03939780741367671
0.3309539496423071	0.03770644495488547
0.3312850691240847	0.036959904450498224
0.33161651989095925	0.03840692647872305
0.3319483022743805	0.03740189952262925
0.3322804166061314	0.037739148830469874
0.3326128632183269	0.03982723682255162
0.3329456424434135	0.03901537464160702
0.3332787546141702	0.040644778588943484
0.33361220006370884	0.04117686153694962
0.333945979125476	0.04036243344506309
0.3342800921332507	0.04024258559630928
0.3346145394211455	0.039023534127388716
0.33494932132360705	0.03887946733924267
0.33528443817541764	0.03863541030099952
0.3356198903116948	0.04249939560991599
0.33595567806788895	0.04163218106012148
0.33629180177978923	0.04146767064782051
0.33662826178351984	0.043857715323073025
0.3369650584155399	0.04414816913664608
0.33730219201264616	0.04376091291093235
0.337639662911973	0.04205274928099963
0.33797747145099094	0.042467860187719905
0.3383156179675081	0.04210102939471089
0.3386541027996724	0.0434629453661527
0.3389929262859681	0.04605276831757118
0.3393320887652174	0.044657292106534414
0.33967159057658325	0.04261276863175545
0.3400114320595682	0.0477530941697466
0.34035161355401444	0.04623202199876621
0.34069213540010307	0.044877510596657365
0.34103299793835534	0.044552904986385936
0.34137420150963343	0.0432861436434174
0.3417157464551409	0.043721806244796636
0.3420576331164234	0.049392462464096884
0.3423998618353671	0.04898847064503151
0.3427424329542007	0.04784838118455423
0.34308534681549624	0.04821969336437009
0.3434286037621676	0.05034925532201433
0.3437722041374721	0.04883327416466302
0.34411614828500847	0.05364636702844934
0.3444604365487217	0.05118223656288477
0.34480506927290067	0.04581218537061389
0.34515004680217665	0.04896041817049066
0.3454953694815278	0.05445670520631693
0.34584103765627777	0.05133985070550109
0.34618705167209435	0.049319220993284715
0.3465334118749911	0.053227999499175255
0.3468801186113284	0.053038718920415714
0.34722717222781396	0.04984375010052889
0.3475745730715008	0.054668301928526224
0.34792232148978935	0.05359819947066298
0.3482704178304284	0.04981229038885125
0.3486188624415139	0.05549414810741532
0.3489676556714908	0.05658952344879233
0.3493167978691525	0.05696994112247062
