#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	1406134489.8894198
1.0005e-05	1419834515.433308
1.00100025e-05	1433541390.9899683
1.0015007501249999e-05	1447255119.9844089
1.0020015005000623e-05	1460975705.8433447
1.0025025012503123e-05	1474703151.9952092
1.0030037525009374e-05	1488437461.8701532
1.0035052543771878e-05	1502178638.9000301
1.0040070070043764e-05	1515926686.518426
1.0045090105078785e-05	1529681608.1606295
1.0050112650131324e-05	1543443407.2636564
1.0055137706456389e-05	1557212087.2662303
1.0060165275309616e-05	1570987651.6088068
1.006519535794727e-05	1584770103.733554
1.0070227955626243e-05	1598559447.084366
1.0075263069604055e-05	1612355685.106851
1.0080300701138856e-05	1626158821.2483478
1.0085340851489426e-05	1639968858.9579172
1.009038352191517e-05	1653785801.6863427
1.0095428713676127e-05	1667609652.8861294
1.0100476428032965e-05	1681440416.0115182
1.0105526666246981e-05	1695278094.518468
1.0110579429580105e-05	1709122691.8646736
1.0115634719294895e-05	1722974211.5095515
1.0120692536654542e-05	1736832656.9142504
1.0125752882922869e-05	1750698031.5416536
1.013081575936433e-05	1764570338.856368
1.0135881167244011e-05	1778449582.3247404
1.0140949107827633e-05	1792335765.414849
1.0146019582381546e-05	1806228891.5964987
1.0151092592172736e-05	1820128964.34124
1.0156168138468821e-05	1834035987.1223545
1.0161246222538055e-05	1847949963.4148598
1.0166326845649323e-05	1861870896.6955097
1.0171410009072148e-05	1875798790.4428031
1.0176495714076684e-05	1889733648.1369705
1.0181583961933721e-05	1903675473.259983
1.0186674753914688e-05	1917624269.2955568
1.0191768091291644e-05	1931580039.7291489
1.019686397533729e-05	1945542788.047957
1.0201962407324957e-05	5740788650.7080765
1.0207063388528619e-05	15583621095.076466
1.0212166920222883e-05	25431374955.668278
1.0217273003682993e-05	35284052693.1885
1.0222381640184834e-05	45141656769.577736
1.0227492831004925e-05	55004189648.005684
1.0232606577420428e-05	64871653792.874405
1.0237722880709138e-05	74744051669.81505
1.0242841742149492e-05	84621385745.69443
1.0247963163020567e-05	94503658488.61165
1.0253087144602076e-05	104390872367.89825
1.0258213688174376e-05	114283029854.12463
1.0263342795018462e-05	113607656721.70068
1.026847446641597e-05	107279435678.0605
1.0273608703649178e-05	100948050523.89859
1.0278745508001002e-05	94613499677.15976
1.0283884880755002e-05	88275781554.99704
1.0289026823195379e-05	81934894573.77382
1.0294171336606976e-05	75590837149.05963
1.029931842227528e-05	69243607695.63226
1.0304468081486416e-05	62893204627.479805
1.0309620315527159e-05	56539626357.792336
1.0314775125684922e-05	50182871298.97027
1.0319932513247765e-05	43822937862.61809
1.0325092479504388e-05	37459824459.54851
1.0330255025744139e-05	31093529499.778305
1.0335420153257011e-05	24724051392.52623
1.0340587863333639e-05	18351388546.221405
1.0345758157265306e-05	11975539368.492767
1.0350931036343938e-05	6738684867.76328
1.035610650186211e-05	6705648274.185912
1.0361284555113042e-05	6672595162.311755
1.0366465197390597e-05	6639525523.881671
1.0371648429989291e-05	6606439350.632369
1.0376834254204286e-05	6573336634.296437
1.0382022671331387e-05	6540217366.602345
1.0387213682667053e-05	6507081539.274398
1.0392407289508385e-05	6473929144.032792
1.039760349315314e-05	6440760172.59356
1.0402802294899715e-05	6407574616.668616
1.0408003696047164e-05	6374372467.965709
1.0413207697895187e-05	6341153718.188446
1.0418414301744134e-05	6307918359.036295
1.0423623508895005e-05	6274666382.204569
1.0428835320649452e-05	6241397779.384429
1.0434049738309776e-05	6208112542.262875
1.043926676317893e-05	6174810662.52276
1.0444486396560519e-05	6141492131.842781
1.0449708639758799e-05	6108156941.897455
1.0454933494078678e-05	6074805084.35716
1.0460160960825716e-05	6041436550.888099
1.0465391041306128e-05	6008051333.1523
1.047062373682678e-05	5974649422.807631
1.0475859048695193e-05	5941230811.507792
1.048109697821954e-05	5907795490.902305
1.0486337526708649e-05	5874343452.636509
1.0491580695472002e-05	5840874688.351585
1.0496826485819737e-05	5807389189.684521
1.0502074899062647e-05	5773886948.268113
