#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	18774021675.85091
1.0005e-05	18956937732.863987
1.00100025e-05	19139945247.905575
1.0015007501249999e-05	19323044266.70471
1.0020015005000623e-05	19506234835.013214
1.0025025012503123e-05	19689516998.605865
1.0030037525009374e-05	19872890803.280357
1.0035052543771878e-05	20056356294.857132
1.0040070070043764e-05	20239913519.17974
1.0045090105078785e-05	20423562522.114494
1.0050112650131324e-05	20607303349.550747
1.0055137706456389e-05	20791136047.400658
1.0060165275309616e-05	20975060661.599506
1.006519535794727e-05	21159077238.105446
1.0070227955626243e-05	21343185822.899677
1.0075263069604055e-05	21527386461.98627
1.0080300701138856e-05	21711679201.392414
1.0085340851489426e-05	21896064087.16829
1.009038352191517e-05	22080541165.387066
1.0095428713676127e-05	22265110482.14491
1.0100476428032965e-05	22449772083.561165
1.0105526666246981e-05	22634526015.778107
1.0110579429580105e-05	22819372324.961185
1.0115634719294895e-05	23004311057.29885
1.0120692536654542e-05	23189342259.002655
1.0125752882922869e-05	23374465976.307346
1.013081575936433e-05	23559682255.470654
1.0135881167244011e-05	23744991142.773552
1.0140949107827633e-05	23930392684.520126
1.0146019582381546e-05	24115886927.03752
1.0151092592172736e-05	24301473916.676186
1.0156168138468821e-05	24487153699.809685
1.0161246222538055e-05	24672926322.834747
1.0166326845649323e-05	24858791832.171303
1.0171410009072148e-05	25044750274.262573
1.0176495714076684e-05	25230801695.57489
1.0181583961933721e-05	25416946142.59784
1.0186674753914688e-05	25603183661.84429
1.0191768091291644e-05	25789514299.85038
1.019686397533729e-05	25975938103.175457
1.0201962407324957e-05	76648209214.57387
1.0207063388528619e-05	208064905832.8844
1.0212166920222883e-05	339547310799.5207
1.0217273003682993e-05	471095456968.61505
1.0222381640184834e-05	602709377210.7974
1.0227492831004925e-05	734389104413.1077
1.0232606577420428e-05	866134671479.0399
1.0237722880709138e-05	997946111328.4985
1.0242841742149492e-05	1129823456897.885
1.0247963163020567e-05	1261766741140.0554
1.0253087144602076e-05	1393775997024.3186
1.0258213688174376e-05	1525851257536.526
1.0263342795018462e-05	1516834004977.4116
1.026847446641597e-05	1432342685052.374
1.0273608703649178e-05	1347809119467.3748
1.0278745508001002e-05	1263233287099.5854
