#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	7553633855.13465
1.0005e-05	7627229217.106505
1.00100025e-05	7700861376.75935
1.0015007501249999e-05	7774530352.492029
1.0020015005000623e-05	7848236162.712565
1.0025025012503123e-05	7921978825.838207
1.0030037525009374e-05	7995758360.29543
1.0035052543771878e-05	8069574784.519859
1.0040070070043764e-05	8143428116.956421
1.0045090105078785e-05	8217318376.059192
1.0050112650131324e-05	8291245580.291527
1.0055137706456389e-05	8365209748.125955
1.0060165275309616e-05	8439210898.044306
1.006519535794727e-05	8513249048.537612
1.0070227955626243e-05	8587324218.10618
1.0075263069604055e-05	8661436425.259518
1.0080300701138856e-05	8735585688.516438
1.0085340851489426e-05	8809772026.404993
1.009038352191517e-05	8883995457.462502
1.0095428713676127e-05	8958256000.235521
1.0100476428032965e-05	9032553673.27994
1.0105526666246981e-05	9106888495.160873
1.0110579429580105e-05	9181260484.452757
1.0115634719294895e-05	9255669659.739285
1.0120692536654542e-05	9330116039.613445
1.0125752882922869e-05	9404599642.677555
1.013081575936433e-05	9479120487.543184
1.0135881167244011e-05	9553678592.83125
1.0140949107827633e-05	9628273977.171967
1.0146019582381546e-05	9702906659.204836
1.0151092592172736e-05	9777576657.578724
1.0156168138468821e-05	9852283990.951805
1.0161246222538055e-05	9927028677.991573
1.0166326845649323e-05	10001810737.374853
1.0171410009072148e-05	10076630187.787842
1.0176495714076684e-05	10151487047.926037
1.0181583961933721e-05	10226381336.494293
1.0186674753914688e-05	10301313072.20683
1.0191768091291644e-05	10376282273.787228
1.019686397533729e-05	10451288959.96841
1.0201962407324957e-05	30839024160.890526
1.0207063388528619e-05	83713875689.52751
1.0212166920222883e-05	136615164643.93549
1.0217273003682993e-05	189542904242.81052
1.0222381640184834e-05	242497107711.48633
1.0227492831004925e-05	295477788281.8993
1.0232606577420428e-05	348484959192.60583
1.0237722880709138e-05	401518633688.7651
1.0242841742149492e-05	454578825022.17365
1.0247963163020567e-05	507665546451.24854
1.0253087144602076e-05	560778811241.0267
1.0258213688174376e-05	613918632663.2004
1.0263342795018462e-05	610290586132.3691
1.026847446641597e-05	576295925549.2444
1.0273608703649178e-05	542284267635.8286
1.0278745508001002e-05	508255603893.457
1.0283884880755002e-05	474209925819.2114
1.0289026823195379e-05	440147224905.9319
