#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	2015406671.6898715
1.0005e-05	2035042860.889416
1.00100025e-05	2054688868.183561
1.0015007501249999e-05	2074344698.4813554
1.0020015005000623e-05	2094010356.6942961
1.0025025012503123e-05	2113685847.7363422
1.0030037525009374e-05	2133371176.523914
1.0035052543771878e-05	2153066347.975874
1.0040070070043764e-05	2172771367.0135646
1.0045090105078785e-05	2192486238.5607724
1.0050112650131324e-05	2212210967.543757
1.0055137706456389e-05	2231945558.891227
1.0060165275309616e-05	2251690017.534372
1.006519535794727e-05	2271444348.4068375
1.0070227955626243e-05	2291208556.4447436
1.0075263069604055e-05	2310982646.5866647
1.0080300701138856e-05	2330766623.7736573
1.0085340851489426e-05	2350560492.949247
1.009038352191517e-05	2370364259.0594254
1.0095428713676127e-05	2390177927.0526547
1.0100476428032965e-05	2410001501.8798842
1.0105526666246981e-05	2429834988.494525
1.0110579429580105e-05	2449678391.852476
1.0115634719294895e-05	2469531716.912105
1.0120692536654542e-05	2489394968.6342616
1.0125752882922869e-05	2509268151.9822826
1.013081575936433e-05	2529151271.921973
1.0135881167244011e-05	2549044333.421635
1.0140949107827633e-05	2568947341.4520493
1.0146019582381546e-05	2588860300.9864736
1.0151092592172736e-05	2608783217.0006657
1.0156168138468821e-05	2628716094.4728665
1.0161246222538055e-05	2648658938.3838034
1.0166326845649323e-05	2668611753.716694
1.0171410009072148e-05	2688574545.4572554
1.0176495714076684e-05	2708547318.593687
1.0181583961933721e-05	2728530078.1166844
1.0186674753914688e-05	2748522829.019443
1.0191768091291644e-05	2768525576.2976537
1.019686397533729e-05	2788538324.9495025
1.0201962407324957e-05	8228248315.215162
1.0207063388528619e-05	22335938809.504654
1.0212166920222883e-05	36450683149.043076
1.0217273003682993e-05	50572484860.74855
1.0222381640184834e-05	64701347473.31024
1.0227492831004925e-05	78837274517.17897
1.0232606577420428e-05	92980269524.57185
1.0237722880709138e-05	107130336029.46773
1.0242841742149492e-05	121287477567.6164
1.0247963163020567e-05	135451697676.53403
1.0253087144602076e-05	149622999895.5031
1.0258213688174376e-05	163801387765.58185
1.0263342795018462e-05	162833378285.1556
1.026847446641597e-05	153763165582.89578
1.0273608703649178e-05	144688417774.28494
1.0278745508001002e-05	135609132591.77002
1.0283884880755002e-05	126525307766.66312
1.0289026823195379e-05	117436941029.1445
1.0294171336606976e-05	108344030108.25662
1.029931842227528e-05	99246572731.90709
1.0304468081486416e-05	90144566626.8717
1.0309620315527159e-05	81038009518.78249
1.0314775125684922e-05	71926899132.13957
1.0319932513247765e-05	62811233190.30232
1.0325092479504388e-05	53691009415.495255
1.0330255025744139e-05	44566225528.80211
1.0335420153257011e-05	35436879250.16278
1.0340587863333639e-05	26302968298.385345
1.0345758157265306e-05	17164490391.131104
1.0350931036343938e-05	9658528781.250317
1.035610650186211e-05	9611177570.121876
1.0361284555113042e-05	9563802683.387873
1.0366465197390597e-05	9516404109.210516
1.0371648429989291e-05	9468981835.746067
1.0376834254204286e-05	9421535851.144878
1.0382022671331387e-05	9374066143.5514
1.0387213682667053e-05	9326572701.104113
1.0392407289508385e-05	9279055511.93561
1.039760349315314e-05	9231514564.172514
1.0402802294899715e-05	9183949845.935549
1.0408003696047164e-05	9136361345.339464
1.0413207697895187e-05	9088749050.493074
1.0418414301744134e-05	9041112949.499264
1.0423623508895005e-05	8993453030.454956
1.0428835320649452e-05	8945769281.45113
1.0434049738309776e-05	8898061690.572796
1.043926676317893e-05	8850330245.899023
1.0444486396560519e-05	8802574935.50292
1.0449708639758799e-05	8754795747.45161
1.0454933494078678e-05	8706992669.80628
1.0460160960825716e-05	8659165690.622133
1.0465391041306128e-05	8611314797.94839
1.047062373682678e-05	8563439979.828305
1.0475859048695193e-05	8515541224.299167
1.048109697821954e-05	8467618519.3922615
1.0486337526708649e-05	8419671853.132897
1.0491580695472002e-05	8371701213.540412
1.0496826485819737e-05	8323706588.62813
1.0502074899062647e-05	8275687966.403379
1.0507325936512178e-05	8227645334.867518
1.0512579599480434e-05	8179578682.015893
1.0517835889280174e-05	8131487995.837836
1.0523094807224814e-05	8083373264.316696
1.0528356354628426e-05	8035234475.429794
1.053362053280574e-05	7987071617.148451
1.0538887343072141e-05	7938884677.437975
1.0544156786743677e-05	7890673644.25763
1.054942886513705e-05	7842438505.560698
1.0554703579569616e-05	7794179249.294428
1.0559980931359401e-05	7745895863.400011
1.056526092182508e-05	7697588335.812658
1.0570543552285992e-05	7649256654.461502
1.0575828824062135e-05	7600900807.269674
1.0581116738474165e-05	7552520782.154252
1.0586407296843401e-05	7504116567.026279
1.0591700500491821e-05	7455688149.790741
1.0596996350742067e-05	7407235518.346579
1.0602294848917437e-05	7391441053.738269
1.0607595996341894e-05	7418436946.899936
1.0612899794340065e-05	7445446338.008188
1.0618206244237235e-05	7472469233.811997
1.0623515347359354e-05	7499505641.063708
1.0628827105033032e-05	7526555566.519037
1.0634141518585548e-05	7553619016.937101
1.063945858934484e-05	7580695999.080371
1.0644778318639512e-05	7607786519.71471
1.0650100707798832e-05	7634890585.609371
1.0655425758152731e-05	7662008203.536981
1.0660753471031808e-05	7689139380.273555
1.0666083847767323e-05	7716284122.598491
1.0671416889691207e-05	7743442437.294596
1.0676752598136052e-05	7770614331.148047
1.068209097443512e-05	7797799810.948425
1.0687432019922336e-05	7824998883.488697
1.0692775735932296e-05	7852211555.565239
1.0698122123800262e-05	7879437833.977825
1.0703471184862162e-05	7906677725.5296135
1.0708822920454592e-05	7933931237.027178
1.0714177331914817e-05	7961198375.280489
1.0719534420580774e-05	7988479147.102926
1.0724894187791063e-05	8015773559.311279
1.0730256634884958e-05	8043081618.725733
1.07356217632024e-05	8070403332.169898
1.0740989574084001e-05	8097738706.470787
1.0746360068871043e-05	8125087748.458825
1.0751733248905478e-05	8152450464.967856
1.075710911552993e-05	8179826862.835138
1.0762487670087694e-05	8207216948.901358
1.0767868913922737e-05	8234620730.0106125
1.0773252848379699e-05	8262038213.010421
1.0778639474803887e-05	8289469404.751723
1.0784028794541288e-05	8316914312.088896
1.0789420808938557e-05	8344372941.879739
1.0794815519343025e-05	8371845300.9854765
1.0800212927102695e-05	8399331396.270768
1.0805613033566246e-05	8426831234.603704
1.0811015840083028e-05	8454344822.855804
1.0816421348003069e-05	8481872167.902034
1.082182955867707e-05	8509413276.620787
1.0827240473456408e-05	8536968155.893896
1.0832654093693135e-05	8564536812.606641
1.0838070420739981e-05	8592119253.647747
1.084348945595035e-05	8619715485.90937
1.0848911200678325e-05	8647325516.287128
1.0854335656278664e-05	8674949351.680075
1.0859762824106803e-05	8702586998.990719
1.0865192705518855e-05	8730238465.125011
1.0870625301871615e-05	8757903756.992378
1.087606061452255e-05	8785582881.505678
1.0881498644829812e-05	8813275845.581236
1.0886939394152226e-05	8840982656.138826
1.08923828638493e-05	8868703320.101696
1.0897829055281224e-05	8896437844.396545
1.0903277969808865e-05	8924186235.953548
1.0908729608793769e-05	8951948501.706327
1.0914183973598165e-05	8979724648.59198
1.0919641065584963e-05	9007514683.551075
1.0925100886117754e-05	9035318613.527649
1.0930563436560812e-05	9063136445.46921
1.0936028718279092e-05	9090968186.32675
1.0941496732638231e-05	9118813843.054714
1.094696748100455e-05	9146673422.611046
1.0952440964745053e-05	9174546931.957157
1.0957917185227426e-05	9202434378.05794
1.0963396143820038e-05	9230335767.881767
1.0968877841891948e-05	9258251108.400513
1.0974362280812893e-05	9286180406.589512
1.09798494619533e-05	9314123669.427608
1.0985339386684276e-05	9342080903.897125
1.0990832056377618e-05	9370052116.983877
1.0996327472405806e-05	9398037315.677174
1.1001825636142008e-05	9426036506.96981
1.1007326548960078e-05	9454049697.858093
1.1012830212234557e-05	9482076895.341822
1.1018336627340674e-05	9510118106.424297
1.1023845795654344e-05	9538173338.112309
1.102935771855217e-05	9566242597.416164
1.1034872397411445e-05	9594325891.349672
1.104038983361015e-05	9622423226.93015
1.1045910028526954e-05	9650534611.178413
1.1051432983541217e-05	9678660051.118805
1.1056958700032988e-05	9706799553.779167
1.1062487179383003e-05	9734953126.190857
1.1068018422972694e-05	9763120775.388754
1.1073552432184181e-05	9791302508.411253
1.1079089208400273e-05	9819498332.300264
1.1084628753004472e-05	9847708254.101215
1.1090171067380975e-05	9875932280.863068
1.1095716152914665e-05	9904170419.638302
1.1101264010991121e-05	9923682516.887669
1.1106814642996617e-05	9913568368.19657
1.1112368050318114e-05	9903449162.431128
1.1117924234343272e-05	9893324897.062801
1.1123483196460444e-05	9883195569.56179
1.1129044938058674e-05	9873061177.397028
1.1134609460527703e-05	9862921718.036182
1.1140176765257967e-05	9852777188.945658
1.1145746853640595e-05	9842627587.59059
1.1151319727067415e-05	9832472911.434843
1.1156895386930948e-05	9822313157.941017
1.1162473834624412e-05	9812148324.570448
1.1168055071541723e-05	9801978408.783192
1.1173639099077494e-05	9791803408.03804
1.1179225918627031e-05	9781623319.792519
1.1184815531586344e-05	9771438141.502874
1.1190407939352137e-05	9761247870.624083
1.1196003143321812e-05	9751052504.609852
1.1201601144893474e-05	9740852040.912615
1.120720194546592e-05	9730646476.983528
1.1212805546438653e-05	9720435810.272476
1.1218411949211871e-05	9710220038.228073
1.1224021155186477e-05	9699999158.297644
1.122963316576407e-05	9689773167.927248
1.123524798234695e-05	9679542064.561672
1.1240865606338124e-05	9669305845.644411
1.1246486039141292e-05	9659064508.617691
1.1252109282160862e-05	9648818050.922457
1.1257735336801943e-05	9638566469.998375
1.1263364204470343e-05	9628309763.283834
1.1268995886572577e-05	9618047928.215935
1.1274630384515862e-05	9607780962.230501
1.128026769970812e-05	9597508862.762074
1.1285907833557973e-05	9587231627.243912
1.1291550787474753e-05	9576949253.10799
1.129719656286849e-05	9566661737.785004
1.1302845161149923e-05	9556369078.704353
1.1308496583730498e-05	9546071273.294163
1.1314150832022364e-05	9535768318.981266
1.1319807907438374e-05	9525460213.191216
1.1325467811392093e-05	9515146953.348269
1.1331130545297788e-05	9504828536.8754
1.1336796110570436e-05	9494504961.194298
1.1342464508625721e-05	9484176223.725351
1.1348135740880034e-05	9473842321.887672
1.1353809808750473e-05	9463503253.099075
1.1359486713654847e-05	9453159014.776083
1.1365166457011674e-05	9442809604.333927
1.137084904024018e-05	9432455019.186552
1.1376534464760298e-05	9422095256.746605
1.1382222731992677e-05	9411730314.425438
1.1387913843358673e-05	9401360189.633108
1.1393607800280352e-05	9390984879.778383
1.1399304604180492e-05	9380604382.268728
1.1405004256482582e-05	9370218694.51032
1.1410706758610823e-05	9359827813.908033
1.1416412111990127e-05	9349431737.865448
1.1422120318046121e-05	9339030463.784838
1.1427831378205143e-05	9328623989.067188
1.1433545293894245e-05	9318212311.11218
1.1439262066541192e-05	9307795427.318193
1.1444981697574463e-05	9297373335.08231
1.145070418842325e-05	9286946031.800308
1.145642954051746e-05	9276513514.866667
1.1462157755287718e-05	9266075781.67456
1.1467888834165361e-05	9255632829.615856
1.1473622778582443e-05	9245184656.081121
1.1479359589971733e-05	9234731258.459621
1.1485099269766717e-05	9224272634.13931
1.14908418194016e-05	9213808780.506838
1.14965872403113e-05	9203339694.947552
1.1502335533931454e-05	9192865374.845484
1.150808670169842e-05	9182385817.583363
1.1513840745049268e-05	9171901020.542614
1.1519597665421793e-05	9161410981.103342
1.1525357464254503e-05	9150915696.64435
1.153112014298663e-05	9140415164.543129
1.1536885703058124e-05	9129909382.175858
1.1542654145909653e-05	9119398346.917404
1.1548425472982608e-05	9108882056.14132
1.1554199685719098e-05	9109637884.773197
1.1559976785561957e-05	9114624268.313375
1.1565756773954738e-05	9119613145.045324
1.1571539652341714e-05	9124604516.215637
1.1577325422167884e-05	9129598383.071537
1.1583114084878967e-05	9134594746.860865
1.1588905641921406e-05	9139593608.832087
1.1594700094742366e-05	9144594970.234295
1.1600497444789737e-05	9149598832.317204
1.1606297693512132e-05	9154605196.331154
1.1612100842358887e-05	9159614063.527111
1.1617906892780066e-05	9164625435.156666
1.1623715846226455e-05	9169639312.472036
1.1629527704149566e-05	9174655696.726063
1.1635342468001641e-05	9179674589.172218
1.1641160139235642e-05	9184695991.064596
1.1646980719305258e-05	9189719903.65792
1.165280420966491e-05	9194746328.20754
1.1658630611769742e-05	9199775265.969437
1.1664459927075626e-05	9204806718.200212
1.1670292157039162e-05	9209840686.157103
1.1676127303117681e-05	9214877171.097973
1.1681965366769239e-05	9219916174.281313
1.1687806349452622e-05	9224957696.966246
