#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	30404924936.01468
1.0005e-05	30701161356.697426
1.00100025e-05	30997545895.590523
1.0015007501249999e-05	31294078626.7531
1.0020015005000623e-05	31590759624.281223
1.0025025012503123e-05	31887588962.308094
1.0030037525009374e-05	32184566715.004047
1.0035052543771878e-05	32481692956.57626
1.0040070070043764e-05	32778967761.26934
1.0045090105078785e-05	33076391203.36473
1.0050112650131324e-05	33373963357.18122
1.0055137706456389e-05	33671684297.074524
1.0060165275309616e-05	33969554097.4378
1.006519535794727e-05	34267572832.70124
1.0070227955626243e-05	34565740577.332375
1.0075263069604055e-05	34864057405.83577
1.0080300701138856e-05	35162523392.753426
1.0085340851489426e-05	35461138612.66458
1.009038352191517e-05	35759903140.18572
1.0095428713676127e-05	36058817049.97055
1.0100476428032965e-05	36357880416.71033
1.0105526666246981e-05	36657093315.13344
1.0110579429580105e-05	36956455820.005806
1.0115634719294895e-05	37255968006.1306
1.0120692536654542e-05	37555629948.34841
1.0125752882922869e-05	37855441721.53739
1.013081575936433e-05	38155403400.6129
1.0135881167244011e-05	38455515060.52796
1.0140949107827633e-05	38755776776.273026
1.0146019582381546e-05	39056188622.875885
1.0151092592172736e-05	39356750675.40205
1.0156168138468821e-05	39657463008.9545
1.0161246222538055e-05	39958325698.67373
1.0166326845649323e-05	40259338819.737785
1.0171410009072148e-05	40560502447.36244
1.0176495714076684e-05	40861816656.80093
1.0181583961933721e-05	41163281523.34408
1.0186674753914688e-05	41464897122.320496
1.0191768091291644e-05	41766663529.09641
1.019686397533729e-05	42068580819.07571
1.0201962407324957e-05	124133394958.56528
1.0207063388528619e-05	336965512924.98096
1.0212166920222883e-05	549904046950.4067
1.0217273003682993e-05	762949050242.8043
1.0222381640184834e-05	976100576036.8536
1.0227492831004925e-05	1189358677593.811
1.0232606577420428e-05	1402723408201.5808
1.0237722880709138e-05	1616194821174.6438
1.0242841742149492e-05	1829772969854.1982
1.0247963163020567e-05	2043457907608.091
1.0253087144602076e-05	2257249687830.8154
1.0258213688174376e-05	2471148363943.6543
1.0263342795018462e-05	2456544732823.8696
1.026847446641597e-05	2319709254287.589
1.0273608703649178e-05	2182805358012.0415
1.0278745508001002e-05	2045833009788.3596
1.0283884880755002e-05	1908792175390.5552
1.0289026823195379e-05	1771682820575.5645
1.0294171336606976e-05	1634504911083.1582
1.029931842227528e-05	1497258412635.988
1.0304468081486416e-05	1359943290939.6294
1.0309620315527159e-05	1222559511682.4023
1.0314775125684922e-05	1085107040535.5522
1.0319932513247765e-05	947585843153.1133
1.0325092479504388e-05	809995885171.9998
1.0330255025744139e-05	672337132211.9155
1.0335420153257011e-05	534609549875.3086
1.0340587863333639e-05	396813103747.552
1.0345758157265306e-05	258947759396.7173
1.0350931036343938e-05	145710960825.59875
1.035610650186211e-05	144996608709.863
1.0361284555113042e-05	144281899418.0694
1.0366465197390597e-05	143566832771.63013
1.0371648429989291e-05	142851408591.86755
1.0376834254204286e-05	142135626700.01498
1.0382022671331387e-05	141419486917.21664
1.0387213682667053e-05	140702989064.52676
1.0392407289508385e-05	139986132962.9106
1.039760349315314e-05	139268918433.24356
1.0402802294899715e-05	138551345296.31183
1.0408003696047164e-05	137833413372.81165
1.0413207697895187e-05	137115122483.3496
1.0418414301744134e-05	136396472448.44283
1.0423623508895005e-05	135677463088.51863
1.0428835320649452e-05	134958094223.91452
1.0434049738309776e-05	134238365674.87799
1.043926676317893e-05	133518277261.567
1.0444486396560519e-05	132797828804.04944
1.0449708639758799e-05	132077020122.30296
1.0454933494078678e-05	131355851036.2157
1.0460160960825716e-05	130634321365.58548
1.0465391041306128e-05	129912430930.11989
1.047062373682678e-05	129190179549.43651
1.0475859048695193e-05	128467567043.06287
1.048109697821954e-05	127744593230.436
1.0486337526708649e-05	127021257930.90276
1.0491580695472002e-05	126297560963.71985
1.0496826485819737e-05	125573502148.05338
1.0502074899062647e-05	124849081302.97885
1.0507325936512178e-05	124124298247.48183
1.0512579599480434e-05	123399152800.45712
1.0517835889280174e-05	122673644780.7088
1.0523094807224814e-05	121947774006.95071
1.0528356354628426e-05	121221540297.8057
1.053362053280574e-05	120494943471.80617
1.0538887343072141e-05	119767983347.39375
1.0544156786743677e-05	119040659742.91893
1.054942886513705e-05	118312972476.64189
1.0554703579569616e-05	117584921366.73189
1.0559980931359401e-05	116856506231.26674
1.056526092182508e-05	116127726888.23401
1.0570543552285992e-05	115398583155.5296
1.0575828824062135e-05	114669074850.95894
1.0581116738474165e-05	113939201792.236
1.0586407296843401e-05	113208963796.9838
1.0591700500491821e-05	112478360682.73395
1.0596996350742067e-05	111747392266.92686
1.0602294848917437e-05	111509113056.30109
1.0607595996341894e-05	111916379796.40417
1.0612899794340065e-05	112323850169.87738
1.0618206244237235e-05	112731524278.53738
1.0623515347359354e-05	113139402224.2517
1.0628827105033032e-05	113547484108.93875
1.0634141518585548e-05	113955770034.56827
1.063945858934484e-05	114364260103.16054
1.0644778318639512e-05	114772954416.78708
1.0650100707798832e-05	115181853077.57051
1.0655425758152731e-05	115590956187.68434
1.0660753471031808e-05	116000263849.35324
1.0666083847767323e-05	116409776164.85287
1.0671416889691207e-05	116819493236.51036
1.0676752598136052e-05	117229415166.70366
1.068209097443512e-05	117639542057.86205
1.0687432019922336e-05	118049874012.46591
1.0692775735932296e-05	118460411133.04707
1.0698122123800262e-05	118871153522.18863
1.0703471184862162e-05	119282101282.5247
