#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	8612850178.159136
1.0005e-05	8696765527.860672
1.00100025e-05	8780722835.23706
1.0015007501249999e-05	8864722121.267147
1.0020015005000623e-05	8948763406.94024
1.0025025012503123e-05	9032846713.256165
1.0030037525009374e-05	9116972061.225266
1.0035052543771878e-05	9201139471.868326
1.0040070070043764e-05	9285348966.21673
1.0045090105078785e-05	9369600565.312302
1.0050112650131324e-05	9453894290.207432
1.0055137706456389e-05	9538230161.964985
1.0060165275309616e-05	9622608201.658424
1.006519535794727e-05	9707028430.371704
1.0070227955626243e-05	9791490869.199358
1.0075263069604055e-05	9875995539.24641
1.0080300701138856e-05	9960542461.62849
1.0085340851489426e-05	10045131657.471773
1.009038352191517e-05	10129763147.912983
1.0095428713676127e-05	10214436954.099396
1.0100476428032965e-05	10299153097.188917
1.0105526666246981e-05	10383911598.349972
1.0110579429580105e-05	10468712478.761621
1.0115634719294895e-05	10553555759.613472
1.0120692536654542e-05	10638441462.10574
1.0125752882922869e-05	10723369607.449266
1.013081575936433e-05	10808340216.865448
1.0135881167244011e-05	10893353311.586342
1.0140949107827633e-05	10978408912.854609
1.0146019582381546e-05	11063507041.923485
1.0151092592172736e-05	11148647720.0569
1.0156168138468821e-05	11233830968.529388
1.0161246222538055e-05	11319056808.626114
1.0166326845649323e-05	11404325261.642876
1.0171410009072148e-05	11489636348.88617
1.0176495714076684e-05	11574990091.673084
1.0181583961933721e-05	11660386511.33138
1.0186674753914688e-05	11745825629.199505
1.0191768091291644e-05	11831307466.626568
1.019686397533729e-05	11916832044.972338
1.0201962407324957e-05	35163459049.29292
1.0207063388528619e-05	95452742742.72939
1.0212166920222883e-05	155772171078.02017
1.0217273003682993e-05	216121759127.467
1.0222381640184834e-05	276501521970.9401
1.0227492831004925e-05	336911474695.83813
1.0232606577420428e-05	397351632397.1082
1.0237722880709138e-05	457822010177.2258
1.0242841742149492e-05	518322623146.235
1.0247963163020567e-05	578853486421.7283
1.0253087144602076e-05	639414615128.8464
1.0258213688174376e-05	700006024400.3188
1.0263342795018462e-05	695869231194.7281
1.026847446641597e-05	657107633257.2272
1.0273608703649178e-05	618326654520.7579
1.0278745508001002e-05	579526285294.9215
1.0283884880755002e-05	540706515884.469
1.0289026823195379e-05	501867336589.3148
1.0294171336606976e-05	463008737704.51086
1.029931842227528e-05	424130709520.25946
1.0304468081486416e-05	385233242321.92584
1.0309620315527159e-05	346316326389.98737
1.0314775125684922e-05	307379952000.0845
1.0319932513247765e-05	268424109422.9823
1.0325092479504388e-05	229448788924.59625
1.0330255025744139e-05	190453980765.96667
1.0335420153257011e-05	151439675203.2456
1.0340587863333639e-05	112405862487.74854
1.0345758157265306e-05	73352532865.88965
1.0350931036343938e-05	41275769552.05582
1.035610650186211e-05	41073413921.83372
1.0361284555113042e-05	40870957113.7965
1.0366465197390597e-05	40668399077.35533
1.0371648429989291e-05	40465739761.89593
1.0376834254204286e-05	40262979116.778755
1.0382022671331387e-05	40060117091.33907
1.0387213682667053e-05	39857153634.88662
1.0392407289508385e-05	39654088696.70598
1.039760349315314e-05	39450922226.05621
1.0402802294899715e-05	39247654172.171165
1.0408003696047164e-05	39044284484.25917
1.0413207697895187e-05	38840813111.5032
1.0418414301744134e-05	38637240003.060844
1.0423623508895005e-05	38433565108.06428
1.0428835320649452e-05	38229788375.62023
1.0434049738309776e-05	38025909754.80993
1.043926676317893e-05	37821929194.68923
1.0444486396560519e-05	37617846644.288506
1.0449708639758799e-05	37413662052.61253
1.0454933494078678e-05	37209375368.64075
1.0460160960825716e-05	37004986541.326996
1.0465391041306128e-05	36800495519.59958
1.047062373682678e-05	36595902252.361275
1.0475859048695193e-05	36391206688.48937
1.048109697821954e-05	36186408776.83553
1.0486337526708649e-05	35981508466.22584
1.0491580695472002e-05	35776505705.46088
1.0496826485819737e-05	35571400443.31554
1.0502074899062647e-05	35366192628.53906
1.0507325936512178e-05	35160882209.85521
1.0512579599480434e-05	34955469135.962036
1.0517835889280174e-05	34749953355.53188
1.0523094807224814e-05	34544334817.21155
1.0528356354628426e-05	34338613469.62204
1.053362053280574e-05	34132789261.35875
1.0538887343072141e-05	33926862140.991364
1.0544156786743677e-05	33720832057.063736
1.054942886513705e-05	33514698958.094147
1.0554703579569616e-05	33308462792.575127
1.0559980931359401e-05	33102123508.973293
1.056526092182508e-05	32895681055.729702
1.0570543552285992e-05	32689135381.259445
1.0575828824062135e-05	32482486433.951973
1.0581116738474165e-05	32275734162.170853
1.0586407296843401e-05	32068878514.253872
1.0591700500491821e-05	31861919438.512924
1.0596996350742067e-05	31654856883.234077
1.0602294848917437e-05	31587359162.190243
1.0607595996341894e-05	31702726242.439148
1.0612899794340065e-05	31818151006.228203
1.0618206244237235e-05	31933633482.39916
1.0623515347359354e-05	32049173699.8082
1.0628827105033032e-05	32164771687.325916
1.0634141518585548e-05	32280427473.837418
1.063945858934484e-05	32396141088.242165
1.0644778318639512e-05	32511912559.4541
1.0650100707798832e-05	32627741916.40167
1.0655425758152731e-05	32743629188.02771
1.0660753471031808e-05	32859574403.289566
1.0666083847767323e-05	32975577591.15903
1.0671416889691207e-05	33091638780.622456
1.0676752598136052e-05	33207758000.68061
1.068209097443512e-05	33323935280.348785
1.0687432019922336e-05	33440170648.656773
1.0692775735932296e-05	33556464134.64891
1.0698122123800262e-05	33672815767.38407
1.0703471184862162e-05	33789225575.935585
1.0708822920454592e-05	33905693589.39137
1.0714177331914817e-05	34022219836.853874
1.0719534420580774e-05	34138804347.440113
1.0724894187791063e-05	34255447150.28166
1.0730256634884958e-05	34372148274.52461
1.07356217632024e-05	34488907749.329704
1.0740989574084001e-05	34605725603.87221
1.0746360068871043e-05	34722601867.34198
1.0751733248905478e-05	34839536568.94348
1.075710911552993e-05	34956529737.89577
1.0762487670087694e-05	35073581403.43254
1.0767868913922737e-05	35190691594.80209
1.0773252848379699e-05	35307860341.267334
1.0778639474803887e-05	35425087672.105774
1.0784028794541288e-05	35542373616.609634
1.0789420808938557e-05	35659718204.085754
1.0794815519343025e-05	35777121463.85561
1.0800212927102695e-05	35894583425.255356
1.0805613033566246e-05	36012104117.63581
1.0811015840083028e-05	36129683570.36244
1.0816421348003069e-05	36247321812.815445
1.082182955867707e-05	36365018874.38969
1.0827240473456408e-05	36482774784.4947
1.0832654093693135e-05	36600589572.554756
1.0838070420739981e-05	36718463268.00887
1.084348945595035e-05	36836395900.31069
1.0848911200678325e-05	36954387498.92868
1.0854335656278664e-05	37072438093.345985
1.0859762824106803e-05	37190547713.060486
1.0865192705518855e-05	37308716387.58483
1.0870625301871615e-05	37426944146.446465
1.087606061452255e-05	37545231019.18753
1.0881498644829812e-05	37663577035.36496
1.0886939394152226e-05	37781982224.55046
1.08923828638493e-05	37900446616.33056
1.0897829055281224e-05	38018970240.30654
1.0903277969808865e-05	38137553126.094536
1.0908729608793769e-05	38256195303.32541
1.0914183973598165e-05	38374896801.6449
1.0919641065584963e-05	38493657650.71354
1.0925100886117754e-05	38612477880.2067
1.0930563436560812e-05	38731357519.81462
1.0936028718279092e-05	38850296599.24237
1.0941496732638231e-05	38969295148.209816
1.094696748100455e-05	39088353196.45177
1.0952440964745053e-05	39207470773.717834
1.0957917185227426e-05	39326647909.77253
1.0963396143820038e-05	39445884634.39523
1.0968877841891948e-05	39565180977.38027
1.0974362280812893e-05	39684536968.53678
1.09798494619533e-05	39803952637.68888
1.0985339386684276e-05	39923428014.67555
1.0990832056377618e-05	40042963129.35073
1.0996327472405806e-05	40162558011.58325
1.1001825636142008e-05	40282212691.25685
