#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	98303664783.52975
1.0005e-05	99261441389.02222
1.00100025e-05	100219696882.81746
1.0015007501249999e-05	101178431504.35971
1.0020015005000623e-05	102137645493.21262
1.0025025012503123e-05	103097339089.0599
1.0030037525009374e-05	104057512531.70534
1.0035052543771878e-05	105018166061.0718
1.0040070070043764e-05	105979299917.2032
1.0045090105078785e-05	106940914340.26256
1.0050112650131324e-05	107903009570.53362
1.0055137706456389e-05	108865585848.4195
1.0060165275309616e-05	109828643414.44441
1.006519535794727e-05	110792182509.25227
1.0070227955626243e-05	111756203373.60774
1.0075263069604055e-05	112720706248.3952
1.0080300701138856e-05	113685691374.6201
1.0085340851489426e-05	114651158993.40826
1.009038352191517e-05	115617109346.00587
1.0095428713676127e-05	116583542673.77959
1.0100476428032965e-05	117550459218.21735
1.0105526666246981e-05	118517859220.92722
1.0110579429580105e-05	119485742923.63858
1.0115634719294895e-05	120454110568.20126
1.0120692536654542e-05	121422962396.58609
1.0125752882922869e-05	122392298650.8853
1.013081575936433e-05	123362119573.31146
1.0135881167244011e-05	124332425406.19887
1.0140949107827633e-05	125303216392.00287
1.0146019582381546e-05	126274492773.29948
1.0151092592172736e-05	127246254792.78682
1.0156168138468821e-05	128218502693.28394
1.0161246222538055e-05	129191236717.73134
1.0166326845649323e-05	130164457109.19084
1.0171410009072148e-05	131138164110.8463
1.0176495714076684e-05	132112357966.00261
1.0181583961933721e-05	133087038918.08636
1.0186674753914688e-05	134062207210.64613
1.0191768091291644e-05	135037863087.35222
1.019686397533729e-05	136014006791.99661
1.0201962407324957e-05	401341811306.1712
1.0207063388528619e-05	1089459845597.2815
1.0212166920222883e-05	1777921938905.6243
1.0217273003682993e-05	2466728263260.4893
1.0222381640184834e-05	3155878990777.549
1.0227492831004925e-05	3845374293658.404
1.0232606577420428e-05	4535214344190.809
1.0237722880709138e-05	5225399314748.443
1.0242841742149492e-05	5915929377791.375
1.0247963163020567e-05	6606804705865.822
1.0253087144602076e-05	7298025471604.161
1.0258213688174376e-05	7989591847725.377
1.0263342795018462e-05	7942376126547.224
1.026847446641597e-05	7499966581355.707
1.0273608703649178e-05	7057335831391.601
1.0278745508001002e-05	6614483766052.523
1.0283884880755002e-05	6171410274680.741
1.0289026823195379e-05	5728115246563.313
1.0294171336606976e-05	5284598570931.803
1.029931842227528e-05	4840860136962.417
1.0304468081486416e-05	4396899833776.161
1.0309620315527159e-05	3952717550438.2466
1.0314775125684922e-05	3508313175958.6807
1.0319932513247765e-05	3063686599291.825
1.0325092479504388e-05	2618837709336.6914
1.0330255025744139e-05	2173766394936.6426
1.0335420153257011e-05	1728472544879.2568
1.0340587863333639e-05	1282956047896.9014
1.0345758157265306e-05	837216792666.0098
1.0350931036343938e-05	471105305421.0632
1.035610650186211e-05	468795698307.39746
1.0361284555113042e-05	466484936390.17487
1.0366465197390597e-05	464173019091.99445
1.0371648429989291e-05	461859945835.1647
1.0376834254204286e-05	459545716041.7061
1.0382022671331387e-05	457230329133.35144
1.0387213682667053e-05	454913784531.54193
1.0392407289508385e-05	452596081657.43195
1.039760349315314e-05	450277219931.8845
1.0402802294899715e-05	447957198775.47485
1.0408003696047164e-05	445636017608.4869
1.0413207697895187e-05	443313675850.9152
1.0418414301744134e-05	440990172922.4647
1.0423623508895005e-05	438665508242.5501
1.0428835320649452e-05	436339681230.2957
1.0434049738309776e-05	434012691304.5348
1.043926676317893e-05	431684537883.81116
1.0444486396560519e-05	429355220386.37744
1.0449708639758799e-05	427024738230.1945
1.0454933494078678e-05	424693090832.9338
1.0460160960825716e-05	422360277611.9747
1.0465391041306128e-05	420026297984.40497
1.047062373682678e-05	417691151367.02124
1.0475859048695193e-05	415354837176.32904
1.048109697821954e-05	413017354828.5415
1.0486337526708649e-05	410678703739.5797
1.0491580695472002e-05	408338883325.07385
1.0496826485819737e-05	405997893000.3608
1.0502074899062647e-05	403655732180.48474
1.0507325936512178e-05	401312400280.1988
1.0512579599480434e-05	398967896713.96295
1.0517835889280174e-05	396622220895.94366
1.0523094807224814e-05	394275372240.0157
1.0528356354628426e-05	391927350159.75964
1.053362053280574e-05	389578154068.4636
1.0538887343072141e-05	387227783379.1223
1.0544156786743677e-05	384876237504.43567
1.054942886513705e-05	382523515856.81177
1.0554703579569616e-05	380169617848.3647
1.0559980931359401e-05	377814542890.9127
1.056526092182508e-05	375458290395.9825
1.0570543552285992e-05	373100859774.8043
1.0575828824062135e-05	370742250438.3158
1.0581116738474165e-05	368382461797.15906
1.0586407296843401e-05	366021493261.6821
1.0591700500491821e-05	363659344241.9374
1.0596996350742067e-05	361296014147.6824
1.0602294848917437e-05	360525621861.05334
1.0607595996341894e-05	361842376077.05054
1.0612899794340065e-05	363159788670.15594
1.0618206244237235e-05	364477859969.55804
1.0623515347359354e-05	365796590304.6098
1.0628827105033032e-05	367115980004.82874
1.0634141518585548e-05	368436029399.89813
1.063945858934484e-05	369756738819.6649
1.0644778318639512e-05	371078108594.1415
1.0650100707798832e-05	372400139053.5055
1.0655425758152731e-05	373722830528.09924
1.0660753471031808e-05	375046183348.4303
1.0666083847767323e-05	376370197845.17126
1.0671416889691207e-05	377694874349.1609
1.0676752598136052e-05	379020213191.40247
1.068209097443512e-05	380346214703.0651
1.0687432019922336e-05	381672879215.4833
1.0692775735932296e-05	383000207060.15765
1.0698122123800262e-05	384328198568.7547
1.0703471184862162e-05	385656854073.10583
1.0708822920454592e-05	386986173905.2091
1.0714177331914817e-05	388316158397.22833
1.0719534420580774e-05	389646807881.4936
1.0724894187791063e-05	390978122690.50116
1.0730256634884958e-05	392310103156.9131
1.07356217632024e-05	393642749613.5584
1.0740989574084001e-05	394976062393.4321
1.0746360068871043e-05	396310041829.6958
1.0751733248905478e-05	397644688255.6775
1.075710911552993e-05	398980002004.872
1.0762487670087694e-05	400315983410.9413
1.0767868913922737e-05	401652632807.7137
1.0773252848379699e-05	402989950529.18445
1.0778639474803887e-05	404327936909.5157
1.0784028794541288e-05	405666592283.0371
1.0789420808938557e-05	407005916984.2453
1.0794815519343025e-05	408345911347.8041
1.0800212927102695e-05	409686575708.5447
1.0805613033566246e-05	411027910401.46576
1.0811015840083028e-05	412369915761.73315
1.0816421348003069e-05	413712592124.68085
1.082182955867707e-05	415055939825.81006
1.0827240473456408e-05	416399959200.7897
1.0832654093693135e-05	417744650585.4567
1.0838070420739981e-05	419090014315.8164
1.084348945595035e-05	420436050728.041
1.0848911200678325e-05	421782760158.4719
1.0854335656278664e-05	423130142943.6181
1.0859762824106803e-05	424478199420.1568
1.0865192705518855e-05	425826929924.9336
1.0870625301871615e-05	427176334794.9631
1.087606061452255e-05	428526414367.4275
1.0881498644829812e-05	429877168979.67816
1.0886939394152226e-05	431228598969.23474
1.08923828638493e-05	432580704673.78613
1.0897829055281224e-05	433933486431.1897
1.0903277969808865e-05	435286944579.4723
1.0908729608793769e-05	436641079456.8289
1.0914183973598165e-05	437995891401.62415
1.0919641065584963e-05	439351380752.39166
1.0925100886117754e-05	440707547847.8345
1.0930563436560812e-05	442064393026.8251
1.0936028718279092e-05	443421916628.40546
1.0941496732638231e-05	444780118991.7865
1.094696748100455e-05	446139000456.3494
1.0952440964745053e-05	447498561361.64453
1.0957917185227426e-05	448858802047.39233
1.0963396143820038e-05	450219722853.4827
1.0968877841891948e-05	451581324119.9765
1.0974362280812893e-05	452943606187.10315
1.09798494619533e-05	454306569395.2636
1.0985339386684276e-05	455670214085.02814
1.0990832056377618e-05	457034540597.1376
1.0996327472405806e-05	458399549272.5032
1.1001825636142008e-05	459765240452.20605
1.1007326548960078e-05	461131614477.4988
1.1012830212234557e-05	462498671689.80426
1.1018336627340674e-05	463866412430.7162
1.1023845795654344e-05	465234837041.9983
1.102935771855217e-05	466603945865.586
1.1034872397411445e-05	467973739243.5856
1.104038983361015e-05	469344217518.2742
1.1045910028526954e-05	470715381032.1001
1.1051432983541217e-05	472087230127.683
1.1056958700032988e-05	473459765147.8137
1.1062487179383003e-05	474832986435.45447
1.1068018422972694e-05	476206894333.739
1.1073552432184181e-05	477581489185.9729
1.1079089208400273e-05	478956771335.63293
1.1084628753004472e-05	480332741126.3675
1.1090171067380975e-05	481709398901.9976
1.1095716152914665e-05	483086745006.5155
1.1101264010991121e-05	484038468891.4112
1.1106814642996617e-05	483545140226.5482
1.1112368050318114e-05	483051564897.353
1.1117924234343272e-05	482557742780.4931
1.1123483196460444e-05	482063673752.57477
1.1129044938058674e-05	481569357690.1424
1.1134609460527703e-05	481074794469.67883
1.1140176765257967e-05	480579983967.60504
1.1145746853640595e-05	480084926060.2803
1.1151319727067415e-05	479589620624.00183
1.1156895386930948e-05	479094067535.00525
1.1162473834624412e-05	478598266669.46423
1.1168055071541723e-05	478102217903.4905
1.1173639099077494e-05	477605921113.1336
1.1179225918627031e-05	477109376174.38165
1.1184815531586344e-05	476612582963.1603
1.1190407939352137e-05	476115541355.33325
1.1196003143321812e-05	475618251226.70233
1.1201601144893474e-05	475120712453.007
1.120720194546592e-05	474622924909.92487
1.1212805546438653e-05	474124888473.0713
1.1218411949211871e-05	473626603017.99927
1.1224021155186477e-05	473128068420.19965
1.122963316576407e-05	472629284555.10114
1.123524798234695e-05	472130251298.0701
1.1240865606338124e-05	471630968524.4106
1.1246486039141292e-05	471131436109.3642
1.1252109282160862e-05	470631653928.11035
1.1257735336801943e-05	470131621855.76575
1.1263364204470343e-05	469631339767.3851
1.1268995886572577e-05	469130807537.96027
1.1274630384515862e-05	468630025042.42065
1.128026769970812e-05	468128992155.6333
1.1285907833557973e-05	467627708752.4025
1.1291550787474753e-05	467126174707.4701
1.129719656286849e-05	466624389895.51526
1.1302845161149923e-05	466122354191.15436
1.1308496583730498e-05	465620067468.94135
1.1314150832022364e-05	465117529603.3671
1.1319807907438374e-05	464614740468.8603
1.1325467811392093e-05	464111699939.78613
1.1331130545297788e-05	463608407890.44745
1.1336796110570436e-05	463104864195.0841
1.1342464508625721e-05	462601068727.87305
1.1348135740880034e-05	462097021362.92834
1.1353809808750473e-05	461592721974.30133
1.1359486713654847e-05	461088170435.9799
1.1365166457011674e-05	460583366621.8893
1.137084904024018e-05	460078310405.89166
1.1376534464760298e-05	459573001661.7861
1.1382222731992677e-05	459067440263.3084
1.1387913843358673e-05	458561626084.13153
1.1393607800280352e-05	458055558997.865
1.1399304604180492e-05	457549238878.0553
1.1405004256482582e-05	457042665598.1857
1.1410706758610823e-05	456535839031.6762
1.1416412111990127e-05	456028759051.88354
1.1422120318046121e-05	455521425532.1009
1.1427831378205143e-05	455013838345.5584
1.1433545293894245e-05	454505997365.4226
1.1439262066541192e-05	453997902464.7967
1.1444981697574463e-05	453489553516.7205
1.145070418842325e-05	452980950394.1702
1.145642954051746e-05	452472092970.0588
