#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	2727870544.087106
1.0005e-05	2754448297.7821684
1.00100025e-05	2781039340.3540792
1.0015007501249999e-05	2807643678.4472795
1.0020015005000623e-05	2834261318.7095227
1.0025025012503123e-05	2860892267.7918954
1.0030037525009374e-05	2887536532.3488154
1.0035052543771878e-05	2914194119.0380063
1.0040070070043764e-05	2940865034.520549
1.0045090105078785e-05	2967549285.4608297
1.0050112650131324e-05	2994246878.526585
1.0055137706456389e-05	3020957820.388865
1.0060165275309616e-05	3047682117.7220783
1.006519535794727e-05	3074419777.2039566
1.0070227955626243e-05	3101170805.515581
1.0075263069604055e-05	3127935209.3413568
1.0080300701138856e-05	3154712995.369046
1.0085340851489426e-05	3181504170.2897534
1.009038352191517e-05	3208308740.797923
1.0095428713676127e-05	3235126713.591341
1.0100476428032965e-05	3261958095.3711605
1.0105526666246981e-05	3288802892.8418665
1.0110579429580105e-05	3315661112.711312
1.0115634719294895e-05	3342532761.690691
1.0120692536654542e-05	3369417846.494556
1.0125752882922869e-05	3396316373.840828
1.013081575936433e-05	3423228350.4507675
1.0135881167244011e-05	3450153783.049013
1.0140949107827633e-05	3477092678.3635616
1.0146019582381546e-05	3504045043.1257606
1.0151092592172736e-05	3531010884.0703416
1.0156168138468821e-05	3557990207.935396
1.0161246222538055e-05	3584983021.462384
1.0166326845649323e-05	3611989331.3961325
1.0171410009072148e-05	3639009144.484854
1.0176495714076684e-05	3666042467.4801207
1.0181583961933721e-05	3693089307.136881
1.0186674753914688e-05	3720149670.213469
1.0191768091291644e-05	3747223563.4715962
1.019686397533729e-05	3774310993.676351
1.0201962407324957e-05	11137006006.67839
1.0207063388528619e-05	30231888387.018074
1.0212166920222883e-05	49336318208.55034
1.0217273003682993e-05	68450300244.9897
1.0222381640184834e-05	87573839272.44777
1.0227492831004925e-05	106706940069.42058
1.0232606577420428e-05	125849607416.7949
1.0237722880709138e-05	145001846097.84195
1.0242841742149492e-05	164163660898.23
1.0247963163020567e-05	183335056606.01807
1.0253087144602076e-05	202516038011.656
1.0258213688174376e-05	221706609907.99698
1.0263342795018462e-05	220396400616.17316
1.026847446641597e-05	208119788453.15326
1.0273608703649178e-05	195837037984.05203
1.0278745508001002e-05	183548146139.71655
1.0283884880755002e-05	171253109849.45792
1.0289026823195379e-05	158951926041.0553
1.0294171336606976e-05	146644591640.74777
1.029931842227528e-05	134331103573.23848
1.0304468081486416e-05	122011458761.6986
1.0309620315527159e-05	109685654127.75113
1.0314775125684922e-05	97353686591.48717
1.0319932513247765e-05	85015553071.4537
1.0325092479504388e-05	72671250484.66171
1.0330255025744139e-05	60320775746.578125
1.0335420153257011e-05	47964125771.12164
1.0340587863333639e-05	35601297470.67911
1.0345758157265306e-05	23232287756.085083
1.0350931036343938e-05	13072903117.611866
1.035610650186211e-05	13008812839.51637
1.0361284555113042e-05	12944690516.281828
1.0366465197390597e-05	12880536131.885687
1.0371648429989291e-05	12816349670.297342
1.0376834254204286e-05	12752131115.478193
1.0382022671331387e-05	12687880451.38165
1.0387213682667053e-05	12623597661.953043
1.0392407289508385e-05	12559282731.129732
1.039760349315314e-05	12494935642.841
1.0402802294899715e-05	12430556381.008135
1.0408003696047164e-05	12366144929.544353
1.0413207697895187e-05	12301701272.354834
1.0418414301744134e-05	12237225393.33672
1.0423623508895005e-05	12172717276.379097
1.0428835320649452e-05	12108176905.363
1.0434049738309776e-05	12043604264.161388
1.043926676317893e-05	11978999336.639177
1.0444486396560519e-05	11914362106.653214
1.0449708639758799e-05	11849692558.052242
1.0454933494078678e-05	11784990674.67698
1.0460160960825716e-05	11720256440.360035
1.0465391041306128e-05	11655489838.925928
1.047062373682678e-05	11590690854.1911
1.0475859048695193e-05	11525859469.96391
1.048109697821954e-05	11460995670.044605
1.0486337526708649e-05	11396099438.225332
1.0491580695472002e-05	11331170758.290161
1.0496826485819737e-05	11266209614.015022
1.0502074899062647e-05	11201215989.167728
1.0507325936512178e-05	11136189867.508015
1.0512579599480434e-05	11071131232.787476
1.0517835889280174e-05	11006040068.749567
1.0523094807224814e-05	10940916359.12965
1.0528356354628426e-05	10875760087.654919
1.053362053280574e-05	10810571238.044455
1.0538887343072141e-05	10745349794.009197
1.0544156786743677e-05	10680095739.251902
1.054942886513705e-05	10614809057.46723
1.0554703579569616e-05	10549489732.341682
1.0559980931359401e-05	10484137747.553555
1.056526092182508e-05	10418753086.773046
1.0570543552285992e-05	10353335733.662134
1.0575828824062135e-05	10287885671.874674
1.0581116738474165e-05	10222402885.05632
1.0586407296843401e-05	10156887356.844566
1.0591700500491821e-05	10091339070.868708
1.0596996350742067e-05	10025758010.74985
1.0602294848917437e-05	10004380064.864363
1.0607595996341894e-05	10040919242.193415
1.0612899794340065e-05	10077476689.11114
1.0618206244237235e-05	10114052414.752327
1.0623515347359354e-05	10150646428.256334
1.0628827105033032e-05	10187258738.767082
1.0634141518585548e-05	10223889355.433096
1.063945858934484e-05	10260538287.40744
1.0644778318639512e-05	10297205543.847767
1.0650100707798832e-05	10333891133.916319
1.0655425758152731e-05	10370595066.77991
1.0660753471031808e-05	10407317351.60993
1.0666083847767323e-05	10444057997.582357
1.0671416889691207e-05	10480817013.87778
1.0676752598136052e-05	10517594409.68135
1.068209097443512e-05	10554390194.182821
1.0687432019922336e-05	10591204376.576534
1.0692775735932296e-05	10628036966.061441
1.0698122123800262e-05	10664887971.841103
1.0703471184862162e-05	10701757403.123648
1.0708822920454592e-05	10738645269.121832
1.0714177331914817e-05	10775551579.053013
1.0719534420580774e-05	10812476342.13916
1.0724894187791063e-05	10849419567.606855
1.0730256634884958e-05	10886381264.68728
1.07356217632024e-05	10923361442.616253
1.0740989574084001e-05	10960360110.634192
1.0746360068871043e-05	10997377277.986135
1.0751733248905478e-05	11034412953.921755
1.075710911552993e-05	11071467147.69534
1.0762487670087694e-05	11108539868.565811
1.0767868913922737e-05	11145631125.796724
1.0773252848379699e-05	11182740928.656252
1.0778639474803887e-05	11219869286.417202
1.0784028794541288e-05	11257016208.357029
1.0789420808938557e-05	11294181703.75783
1.0794815519343025e-05	11331365781.90633
1.0800212927102695e-05	11368568452.093906
1.0805613033566246e-05	11405789723.61658
1.0811015840083028e-05	11443029605.77501
1.0816421348003069e-05	11480288107.874523
1.082182955867707e-05	11517565239.225086
1.0827240473456408e-05	11554861009.141323
1.0832654093693135e-05	11592175426.942514
1.0838070420739981e-05	11629508501.952616
1.084348945595035e-05	11666860243.500214
1.0848911200678325e-05	11704230660.918592
1.0854335656278664e-05	11741619763.545681
1.0859762824106803e-05	11779027560.724081
1.0865192705518855e-05	11816454061.801065
1.0870625301871615e-05	11853899276.128597
1.087606061452255e-05	11891363213.063292
1.0881498644829812e-05	11928845881.966454
1.0886939394152226e-05	11966347292.20406
1.08923828638493e-05	12003867453.146786
1.0897829055281224e-05	12041406374.169983
1.0903277969808865e-05	12078964064.653698
1.0908729608793769e-05	12116540533.98265
1.0914183973598165e-05	12154135791.546268
1.0919641065584963e-05	12191749846.738665
1.0925100886117754e-05	12229382708.958654
1.0930563436560812e-05	12267034387.609755
1.0936028718279092e-05	12304704892.10019
1.0941496732638231e-05	12342394231.842867
1.094696748100455e-05	12380102416.25542
1.0952440964745053e-05	12417829454.760178
1.0957917185227426e-05	12455575356.784187
1.0963396143820038e-05	12493340131.759201
1.0968877841891948e-05	12531123789.121712
1.0974362280812893e-05	12568926338.312897
1.09798494619533e-05	12606747788.778679
1.0985339386684276e-05	12644588149.969698
1.0990832056377618e-05	12682447431.341312
1.0996327472405806e-05	12720325642.353613
1.1001825636142008e-05	12758222792.47141
1.1007326548960078e-05	12796138891.164268
1.1012830212234557e-05	12834073947.906471
1.1018336627340674e-05	12872027972.177057
1.1023845795654344e-05	12910000973.459768
1.102935771855217e-05	12947992961.243122
