#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	12934149361.318975
1.0005e-05	13060167304.775059
1.00100025e-05	13186248257.202875
1.0015007501249999e-05	13312392250.106918
1.0020015005000623e-05	13438599315.007399
1.0025025012503123e-05	13564869483.440323
1.0030037525009374e-05	13691202786.957493
1.0035052543771878e-05	13817599257.126383
1.0040070070043764e-05	13944058925.530394
1.0045090105078785e-05	14070581823.768589
1.0050112650131324e-05	14197167983.455927
1.0055137706456389e-05	14323817436.223068
1.0060165275309616e-05	14450530213.716604
1.006519535794727e-05	14577306347.598879
1.0070227955626243e-05	14704145869.54812
1.0075263069604055e-05	14831048811.258314
1.0080300701138856e-05	14958015204.439365
1.0085340851489426e-05	15085045080.817028
1.009038352191517e-05	15212138472.132889
1.0095428713676127e-05	15339295410.144379
1.0100476428032965e-05	15466515926.624899
1.0105526666246981e-05	15593800053.363642
1.0110579429580105e-05	15721147822.165775
1.0115634719294895e-05	15848559264.852303
1.0120692536654542e-05	15976034413.260159
1.0125752882922869e-05	16103573299.242239
1.013081575936433e-05	16231175954.667286
1.0135881167244011e-05	16358842411.42005
1.0140949107827633e-05	16486572701.40121
1.0146019582381546e-05	16614366856.527325
1.0151092592172736e-05	16742224908.731009
1.0156168138468821e-05	16870146889.960802
1.0161246222538055e-05	16998132832.181213
1.0166326845649323e-05	17126182767.372719
1.0171410009072148e-05	17254296727.531853
1.0176495714076684e-05	17382474744.671066
1.0181583961933721e-05	17510716850.818832
1.0186674753914688e-05	17639023078.01967
1.0191768091291644e-05	17767393458.33411
1.019686397533729e-05	17895828023.838703
1.0201962407324957e-05	52805914650.35636
1.0207063388528619e-05	143343957696.23083
1.0212166920222883e-05	233927269763.6397
1.0217273003682993e-05	324555873487.0648
1.0222381640184834e-05	415229791512.3541
1.0227492831004925e-05	505949046496.66064
1.0232606577420428e-05	596713661108.4739
1.0237722880709138e-05	687523658027.5884
1.0242841742149492e-05	778379059945.1646
1.0247963163020567e-05	869279889563.6989
1.0253087144602076e-05	960226169597.0232
1.0258213688174376e-05	1051217922770.3655
1.0263342795018462e-05	1045005588863.3293
1.026847446641597e-05	986796252019.3687
1.0273608703649178e-05	928557810506.9868
1.0278745508001002e-05	870290249773.8503
1.0283884880755002e-05	811993555260.3425
1.0289026823195379e-05	753667712399.5834
1.0294171336606976e-05	695312706617.3906
1.029931842227528e-05	636928523332.2991
1.0304468081486416e-05	578515147955.5798
1.0309620315527159e-05	520072565891.1637
1.0314775125684922e-05	461600762535.71765
1.0319932513247765e-05	403099723278.5874
1.0325092479504388e-05	344569433501.8357
1.0330255025744139e-05	286009878580.2041
1.0335420153257011e-05	227421043881.0935
1.0340587863333639e-05	168802914764.6411
1.0345758157265306e-05	110155476583.62463
1.0350931036343938e-05	61984936153.1304
1.035610650186211e-05	61681053246.62942
1.0361284555113042e-05	61377018398.675186
1.0366465197390597e-05	61072831533.297066
1.0371648429989291e-05	60768492574.48624
1.0376834254204286e-05	60464001446.19595
1.0382022671331387e-05	60159358072.34159
1.0387213682667053e-05	59854562376.800224
1.0392407289508385e-05	59549614283.41114
1.039760349315314e-05	59244513715.97532
1.0402802294899715e-05	58939260598.25584
1.0408003696047164e-05	58633854853.97749
1.0413207697895187e-05	58328296406.82698
1.0418414301744134e-05	58022585180.45289
1.0423623508895005e-05	57716721098.46562
1.0428835320649452e-05	57410704084.43738
1.0434049738309776e-05	57104534061.90208
1.043926676317893e-05	56798210954.35552
1.0444486396560519e-05	56491734685.25524
1.0449708639758799e-05	56185105178.02034
1.0454933494078678e-05	55878322356.03186
1.0460160960825716e-05	55571386142.632416
1.0465391041306128e-05	55264296461.12625
1.047062373682678e-05	54957053234.77931
1.0475859048695193e-05	54649656386.81923
1.048109697821954e-05	54342105840.435165
1.0486337526708649e-05	54034401518.77786
1.0491580695472002e-05	53726543344.959785
1.0496826485819737e-05	53418531242.0548
1.0502074899062647e-05	53110365133.09828
1.0507325936512178e-05	52802044941.087296
1.0512579599480434e-05	52493570588.98033
1.0517835889280174e-05	52184941999.69727
1.0523094807224814e-05	51876159096.11961
1.0528356354628426e-05	51567221801.09015
1.053362053280574e-05	51258130037.41319
1.0538887343072141e-05	50948883727.854454
1.0544156786743677e-05	50639482795.14084
1.054942886513705e-05	50329927161.960884
1.0554703579569616e-05	50020216750.96441
1.0559980931359401e-05	49710351484.76236
1.056526092182508e-05	49400331285.92727
1.0570543552285992e-05	49090156076.99269
1.0575828824062135e-05	48779825780.45369
1.0581116738474165e-05	48469340318.76642
1.0586407296843401e-05	48158699614.34835
1.0591700500491821e-05	47847903589.578064
1.0596996350742067e-05	47536952166.79535
1.0602294848917437e-05	47435589019.00213
1.0607595996341894e-05	47608838874.329056
1.0612899794340065e-05	47782175354.58369
1.0618206244237235e-05	47955598503.07846
1.0623515347359354e-05	48129108363.147484
1.0628827105033032e-05	48302704978.146484
1.0634141518585548e-05	48476388391.45303
1.063945858934484e-05	48650158646.46622
1.0644778318639512e-05	48824015786.606895
1.0650100707798832e-05	48997959855.317665
1.0655425758152731e-05	49171990896.062805
1.0660753471031808e-05	49346108952.328316
1.0666083847767323e-05	49520314067.621925
1.0671416889691207e-05	49694606285.47322
1.0676752598136052e-05	49868985649.43344
1.068209097443512e-05	50043452203.07562
1.0687432019922336e-05	50218005989.9946
1.0692775735932296e-05	50392647053.80702
1.0698122123800262e-05	50567375438.1514
1.0703471184862162e-05	50742191186.68792
1.0708822920454592e-05	50917094343.09871
1.0714177331914817e-05	51092084951.087685
1.0719534420580774e-05	51267163054.38066
1.0724894187791063e-05	51442328696.72531
1.0730256634884958e-05	51617581921.891106
1.07356217632024e-05	51792922773.66952
1.0740989574084001e-05	51968351295.873825
1.0746360068871043e-05	52143867532.339226
1.0751733248905478e-05	52319471526.92285
1.075710911552993e-05	52495163323.50375
1.0762487670087694e-05	52670942965.98296
1.0767868913922737e-05	52846810498.28343
1.0773252848379699e-05	53022765964.35004
1.0778639474803887e-05	53198809408.14964
1.0784028794541288e-05	53374940873.67115
1.0789420808938557e-05	53551160404.92542
1.0794815519343025e-05	53727468045.94532
1.0800212927102695e-05	53903863840.78573
1.0805613033566246e-05	54080347833.52358
1.0811015840083028e-05	54256920068.257774
1.0816421348003069e-05	54433580589.10936
1.082182955867707e-05	54610329440.221375
1.0827240473456408e-05	54787166665.75893
1.0832654093693135e-05	54964092309.90924
1.0838070420739981e-05	55141106416.88167
1.084348945595035e-05	55318209030.90755
1.0848911200678325e-05	55495400196.24047
1.0854335656278664e-05	55672679957.15606
1.0859762824106803e-05	55850048357.9521
1.0865192705518855e-05	56027505442.94852
1.0870625301871615e-05	56205051256.48747
1.087606061452255e-05	56382685842.93319
1.0881498644829812e-05	56560409246.67213
1.0886939394152226e-05	56738221512.112915
1.08923828638493e-05	56916122683.68642
1.0897829055281224e-05	57094112805.845695
1.0903277969808865e-05	57272191923.0661
1.0908729608793769e-05	57450360079.84509
1.0914183973598165e-05	57628617320.70247
1.0919641065584963e-05	57806963690.18026
1.0925100886117754e-05	57985399232.84278
1.0930563436560812e-05	58163923993.276634
1.0936028718279092e-05	58342538016.09075
1.0941496732638231e-05	58521241345.91626
1.094696748100455e-05	58700034027.40669
1.0952440964745053e-05	58878916105.23788
1.0957917185227426e-05	59057887624.10797
1.0963396143820038e-05	59236948628.73746
1.0968877841891948e-05	59416099163.86931
1.0974362280812893e-05	59595339274.268684
1.09798494619533e-05	59774669004.72328
1.0985339386684276e-05	59954088400.043106
1.0990832056377618e-05	60133597505.0606
1.0996327472405806e-05	60313196364.630615
1.1001825636142008e-05	60492885023.630356
1.1007326548960078e-05	60672663526.95961
1.1012830212234557e-05	60852531919.54053
1.1018336627340674e-05	61032490246.31778
1.1023845795654344e-05	61212538552.25838
1.102935771855217e-05	61392676882.35195
1.1034872397411445e-05	61572905281.61058
1.104038983361015e-05	61753223795.06884
1.1045910028526954e-05	61933632467.78382
1.1051432983541217e-05	62114131344.835175
1.1056958700032988e-05	62294720471.32506
1.1062487179383003e-05	62475399892.378174
1.1068018422972694e-05	62656169653.141815
1.1073552432184181e-05	62837029798.78587
1.1079089208400273e-05	63017980374.50275
1.1084628753004472e-05	63199021425.50745
1.1090171067380975e-05	63380152997.03767
1.1095716152914665e-05	63561375134.35365
1.1101264010991121e-05	63686596700.6613
1.1106814642996617e-05	63621687761.1054
1.1112368050318114e-05	63556746367.07974
1.1117924234343272e-05	63491772502.35706
1.1123483196460444e-05	63426766150.70202
1.1129044938058674e-05	63361727295.87115
1.1134609460527703e-05	63296655921.612854
1.1140176765257967e-05	63231552011.667435
1.1145746853640595e-05	63166415549.76705
1.1151319727067415e-05	63101246519.63572
1.1156895386930948e-05	63036044904.98931
1.1162473834624412e-05	62970810689.5356
1.1168055071541723e-05	62905543856.97415
1.1173639099077494e-05	62840244390.996414
1.1179225918627031e-05	62774912275.285706
1.1184815531586344e-05	62709547493.517136
1.1190407939352137e-05	62644150029.357666
1.1196003143321812e-05	62578719866.466125
1.1201601144893474e-05	62513256988.493126
1.120720194546592e-05	62447761379.08115
1.1212805546438653e-05	62382233021.86446
1.1218411949211871e-05	62316671900.46919
1.1224021155186477e-05	62251077998.5132
1.122963316576407e-05	62185451299.606224
1.123524798234695e-05	62119791787.34982
1.1240865606338124e-05	62054099445.33727
1.1246486039141292e-05	61988374257.153725
1.1252109282160862e-05	61922616206.37608
1.1257735336801943e-05	61856825276.573044
1.1263364204470343e-05	61791001451.305115
1.1268995886572577e-05	61725144714.12455
1.1274630384515862e-05	61659255048.5754
1.128026769970812e-05	61593332438.19347
1.1285907833557973e-05	61527376866.50634
1.1291550787474753e-05	61461388317.03337
1.129719656286849e-05	61395366773.28567
1.1302845161149923e-05	61329312218.76608
1.1308496583730498e-05	61263224636.96924
1.1314150832022364e-05	61197104011.3815
1.1319807907438374e-05	61130950325.48097
1.1325467811392093e-05	61064763562.73749
