#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	1752146236.6116076
1.0005e-05	1769217468.681375
1.00100025e-05	1786297236.367178
1.0015007501249999e-05	1803385543.9368258
1.0020015005000623e-05	1820482395.6602564
1.0025025012503123e-05	1837587795.8095474
1.0030037525009374e-05	1854701748.6589174
1.0035052543771878e-05	1871824258.4847069
1.0040070070043764e-05	1888955329.565414
1.0045090105078785e-05	1906094966.1816595
1.0050112650131324e-05	1923243172.6162157
1.0055137706456389e-05	1940399953.153984
1.0060165275309616e-05	1957565312.0820227
1.006519535794727e-05	1974739253.6895244
1.0070227955626243e-05	1991921782.2678335
1.0075263069604055e-05	2009112902.1104283
1.0080300701138856e-05	2026312617.5129452
1.0085340851489426e-05	2043520932.7731657
1.009038352191517e-05	2060737852.1910179
1.0095428713676127e-05	2077963380.068575
1.0100476428032965e-05	2095197520.710074
1.0105526666246981e-05	2112440278.4218917
1.0110579429580105e-05	2129691657.512568
1.0115634719294895e-05	2146951662.2927887
1.0120692536654542e-05	2164220297.0753975
1.0125752882922869e-05	2181497566.1754007
1.013081575936433e-05	2198783473.9099503
1.0135881167244011e-05	2216078024.5983677
1.0140949107827633e-05	2233381222.562132
1.0146019582381546e-05	2250693072.1248736
1.0151092592172736e-05	2268013577.612397
1.0156168138468821e-05	2285342743.3526654
1.0161246222538055e-05	2302680573.675804
1.0166326845649323e-05	2320027072.914103
1.0171410009072148e-05	2337382245.4020243
1.0176495714076684e-05	2354746095.4761906
1.0181583961933721e-05	2372118627.475391
1.0186674753914688e-05	2389499845.740591
1.0191768091291644e-05	2406889754.614924
1.019686397533729e-05	2424288358.443693
1.0201962407324957e-05	7153441795.110091
1.0207063388528619e-05	19418329648.301823
1.0212166920222883e-05	31689349945.421703
1.0217273003682993e-05	43966505752.68778
1.0222381640184834e-05	56249800137.85781
1.0227492831004925e-05	68539236170.22108
1.0232606577420428e-05	80834816920.60246
1.0237722880709138e-05	93136545461.35841
1.0242841742149492e-05	105444424866.38504
1.0247963163020567e-05	117758458211.1141
1.0253087144602076e-05	130078648572.51291
1.0258213688174376e-05	142404999029.0926
1.0263342795018462e-05	141563434796.94135
1.026847446641597e-05	133678009351.66086
1.0273608703649178e-05	125788641193.65785
1.0278745508001002e-05	117895328351.57602
1.0283884880755002e-05	109998068853.07254
1.0289026823195379e-05	102096860724.82051
1.0294171336606976e-05	94191701992.50392
1.029931842227528e-05	86282590680.82013
