#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	6048902339.32297
1.0005e-05	6107837040.9159355
1.00100025e-05	6166801209.859699
1.0015007501249999e-05	6225794860.887941
1.0020015005000623e-05	6284818008.74169
1.0025025012503123e-05	6343870668.169363
1.0030037525009374e-05	6402952853.926764
1.0035052543771878e-05	6462064580.777024
1.0040070070043764e-05	6521205863.490726
1.0045090105078785e-05	6580376716.845779
1.0050112650131324e-05	6639577155.62752
1.0055137706456389e-05	6698807194.628632
1.0060165275309616e-05	6758066848.649249
1.006519535794727e-05	6817356132.496874
1.0070227955626243e-05	6876675060.986435
1.0075263069604055e-05	6936023648.940229
1.0080300701138856e-05	6995401911.188003
1.0085340851489426e-05	7054809862.566909
1.009038352191517e-05	7114247517.921509
1.0095428713676127e-05	7173714892.103773
1.0100476428032965e-05	7233211999.97314
1.0105526666246981e-05	7292738856.396433
1.0110579429580105e-05	7352295476.247948
1.0115634719294895e-05	7411881874.409385
1.0120692536654542e-05	7471498065.769896
1.0125752882922869e-05	7531144065.226096
1.013081575936433e-05	7590819887.6820135
1.0135881167244011e-05	7650525548.049162
1.0140949107827633e-05	7710261061.246502
1.0146019582381546e-05	7770026442.200424
1.0151092592172736e-05	7829821705.844826
1.0156168138468821e-05	7889646867.121054
1.0161246222538055e-05	7949501940.9779215
1.0166326845649323e-05	8009386942.37171
1.0171410009072148e-05	8069301886.26621
1.0176495714076684e-05	8129246787.632658
1.0181583961933721e-05	8189221661.4497795
1.0186674753914688e-05	8249226522.70381
1.0191768091291644e-05	8309261386.38847
1.019686397533729e-05	8369326267.504969
1.0201962407324957e-05	24695696000.997528
1.0207063388528619e-05	67037543545.74137
1.0212166920222883e-05	109400562014.26295
1.0217273003682993e-05	151784761992.01065
1.0222381640184834e-05	194190154069.7483
1.0227492831004925e-05	236616748843.52704
1.0232606577420428e-05	279064556914.6994
1.0237722880709138e-05	321533588889.9052
1.0242841742149492e-05	364023855381.0997
1.0247963163020567e-05	406535367005.53937
1.0253087144602076e-05	449068134385.7823
1.0258213688174376e-05	491622168149.71594
1.0263342795018462e-05	488716851375.247
1.026847446641597e-05	461494141634.5605
1.0273608703649178e-05	434257820539.004
1.0278745508001002e-05	407007881282.90045
1.0283884880755002e-05	379744317057.1667
1.0289026823195379e-05	352467121049.3225
1.0294171336606976e-05	325176286443.4729
1.029931842227528e-05	297871806420.3168
1.0304468081486416e-05	270553674157.15604
1.0309620315527159e-05	243221882827.85974
1.0314775125684922e-05	215876425602.89984
1.0319932513247765e-05	188517295649.32446
