#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	43267520581.805664
1.0005e-05	43689077795.18292
1.00100025e-05	44110845787.166885
1.0015007501249999e-05	44532824663.1469
1.0020015005000623e-05	44955014528.564835
1.0025025012503123e-05	45377415488.91547
1.0030037525009374e-05	45800027649.74637
1.0035052543771878e-05	46222851116.65756
1.0040070070043764e-05	46645885995.30232
1.0045090105078785e-05	47069132391.38636
1.0050112650131324e-05	47492590410.6685
1.0055137706456389e-05	47916260158.96016
1.0060165275309616e-05	48340141742.126
1.006519535794727e-05	48764235266.0834
1.0070227955626243e-05	49188540836.80286
1.0075263069604055e-05	49613058560.3076
1.0080300701138856e-05	50037788542.67412
1.0085340851489426e-05	50462730890.031876
1.009038352191517e-05	50887885708.56334
1.0095428713676127e-05	51313253104.50398
1.0100476428032965e-05	51738833184.14267
1.0105526666246981e-05	52164626053.82112
1.0110579429580105e-05	52590631819.93448
1.0115634719294895e-05	53016850588.93088
1.0120692536654542e-05	53443282467.31172
1.0125752882922869e-05	53869927561.63182
1.013081575936433e-05	54296785978.499
1.0135881167244011e-05	54723857824.57463
1.0140949107827633e-05	55151143206.573364
1.0146019582381546e-05	55578642231.26298
1.0151092592172736e-05	56006355005.46496
1.0156168138468821e-05	56434281636.05406
1.0161246222538055e-05	56862422229.95847
1.0166326845649323e-05	57290776894.15978
1.0171410009072148e-05	57719345735.69329
1.0176495714076684e-05	58148128861.64758
1.0181583961933721e-05	58577126379.16478
1.0186674753914688e-05	59006338395.440735
1.0191768091291644e-05	59435765017.72484
1.019686397533729e-05	59865406353.32007
1.0201962407324957e-05	176647179118.579
1.0207063388528619e-05	479516469668.06635
1.0212166920222883e-05	782537194862.8666
1.0217273003682993e-05	1085709430420.206
1.0222381640184834e-05	1389033252095.332
1.0227492831004925e-05	1692508735681.3115
1.0232606577420428e-05	1996135957009.132
1.0237722880709138e-05	2299914991947.601
1.0242841742149492e-05	2603845916403.5464
1.0247963163020567e-05	2907928806321.718
1.0253087144602076e-05	3212163737684.784
1.0258213688174376e-05	3516550786513.5356
1.0263342795018462e-05	3495769189079.1045
1.026847446641597e-05	3301046396756.8354
1.0273608703649178e-05	3106226243038.4077
1.0278745508001002e-05	2911308679243.126
1.0283884880755002e-05	2716293656665.9307
1.0289026823195379e-05	2521181126577.465
1.0294171336606976e-05	2325971040223.9434
1.029931842227528e-05	2130663348827.22
1.0304468081486416e-05	1935258003584.8481
1.0309620315527159e-05	1739754955669.8267
1.0314775125684922e-05	1544154156230.855
1.0319932513247765e-05	1348455556392.142
1.0325092479504388e-05	1152659107253.5337
1.0330255025744139e-05	956764759890.3843
1.0335420153257011e-05	760772465353.4927
1.0340587863333639e-05	564682174669.3589
1.0345758157265306e-05	368493838839.8628
1.0350931036343938e-05	207352986721.19138
1.035610650186211e-05	206336432826.21228
1.0361284555113042e-05	205319370654.2857
1.0366465197390597e-05	204301799951.27347
1.0371648429989291e-05	203283720462.90964
1.0376834254204286e-05	202265131934.80148
1.0382022671331387e-05	201246034112.42947
1.0387213682667053e-05	200226426741.14606
1.0392407289508385e-05	199206309566.17715
1.039760349315314e-05	198185682332.6206
1.0402802294899715e-05	197164544785.44748
1.0408003696047164e-05	196142896669.50076
1.0413207697895187e-05	195120737729.49597
1.0418414301744134e-05	194098067710.02118
1.0423623508895005e-05	193074886355.53668
1.0428835320649452e-05	192051193410.375
1.0434049738309776e-05	191026988618.7406
1.043926676317893e-05	190002271724.71042
1.0444486396560519e-05	188977042472.23337
1.0449708639758799e-05	187951300605.12985
1.0454933494078678e-05	186925045867.09293
1.0460160960825716e-05	185898278001.68707
1.0465391041306128e-05	184870996752.34845
1.047062373682678e-05	183843201862.38507
1.0475859048695193e-05	182814893074.97684
1.048109697821954e-05	181786070133.17487
1.0486337526708649e-05	180756732779.90186
1.0491580695472002e-05	179726880757.9524
1.0496826485819737e-05	178696513809.99197
1.0502074899062647e-05	177665631678.55725
1.0507325936512178e-05	176634234106.05692
1.0512579599480434e-05	175602320834.7704
1.0517835889280174e-05	174569891606.84805
1.0523094807224814e-05	173536946164.31192
1.0528356354628426e-05	172503484249.0545
1.053362053280574e-05	171469505602.83948
1.0538887343072141e-05	170435009967.3015
1.0544156786743677e-05	169399997083.9455
1.054942886513705e-05	168364466694.14786
1.0554703579569616e-05	167328418539.15555
1.0559980931359401e-05	166291852360.08548
1.056526092182508e-05	165254767897.9261
1.0570543552285992e-05	164217164893.5354
1.0575828824062135e-05	163179043087.64264
