#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	1233090762.1273608
1.0005e-05	1245104815.5913405
1.00100025e-05	1257124876.0820525
1.0015007501249999e-05	1269150946.6030114
1.0020015005000623e-05	1281183030.159229
1.0025025012503123e-05	1293221129.7572243
1.0030037525009374e-05	1305265248.4050214
1.0035052543771878e-05	1317315389.1121387
1.0040070070043764e-05	1329371554.889613
1.0045090105078785e-05	1341433748.7499745
1.0050112650131324e-05	1353501973.7072682
1.0055137706456389e-05	1365576232.777037
1.0060165275309616e-05	1377656528.9763412
1.006519535794727e-05	1389742865.3237448
1.0070227955626243e-05	1401835244.8393245
1.0075263069604055e-05	1413933670.5446596
1.0080300701138856e-05	1426038145.4628477
1.0085340851489426e-05	1438148672.618497
1.009038352191517e-05	1450265255.037725
1.0095428713676127e-05	1462387895.74816
1.0100476428032965e-05	1474516597.7789521
1.0105526666246981e-05	1486651364.160758
1.0110579429580105e-05	1498792197.9257572
1.0115634719294895e-05	1510939102.107638
1.0120692536654542e-05	1523092079.7416081
1.0125752882922869e-05	1535251133.8643975
1.013081575936433e-05	1547416267.514246
1.0135881167244011e-05	1559587483.7309198
1.0140949107827633e-05	1571764785.5557036
1.0146019582381546e-05	1583948176.0313964
1.0151092592172736e-05	1596137658.2023277
1.0156168138468821e-05	1608333235.1143456
1.0161246222538055e-05	1620534909.8148193
1.0166326845649323e-05	1632742685.3526418
1.0171410009072148e-05	1644956564.7782362
1.0176495714076684e-05	1657176551.1435437
1.0181583961933721e-05	1669402647.5020318
1.0186674753914688e-05	1681634856.9086993
1.0191768091291644e-05	1693873182.4200704
1.019686397533729e-05	1706117627.0941966
1.0201962407324957e-05	5034307531.330393
1.0207063388528619e-05	13665847293.414322
1.0212166920222883e-05	22301702825.38038
1.0217273003682993e-05	30941876285.110764
1.0222381640184834e-05	39586369831.571236
1.0227492831004925e-05	48235185624.8054
1.0232606577420428e-05	56888325825.93754
1.0237722880709138e-05	65545792597.16981
1.0242841742149492e-05	74207588101.78792
1.0247963163020567e-05	82873714504.15825
1.0253087144602076e-05	91544173969.72795
1.0258213688174376e-05	100218968665.03055
1.0263342795018462e-05	99626709264.12042
1.026847446641597e-05	94077260782.68367
1.0273608703649178e-05	88525037577.00629
1.0278745508001002e-05	82970038259.7262
1.0283884880755002e-05	77412261442.78702
1.0289026823195379e-05	71851705737.43988
1.0294171336606976e-05	66288369754.23976
1.029931842227528e-05	60722252103.04731
1.0304468081486416e-05	55153351393.03069
1.0309620315527159e-05	49581666232.65824
1.0314775125684922e-05	44007195229.705826
1.0319932513247765e-05	38429936991.25132
1.0325092479504388e-05	32849890123.678253
1.0330255025744139e-05	27267053232.67221
1.0335420153257011e-05	21681424923.218933
1.0340587863333639e-05	16093003799.61168
1.0345758157265306e-05	10501788465.442047
1.0350931036343938e-05	5909399221.108502
1.035610650186211e-05	5880428223.920592
1.0361284555113042e-05	5851442741.234089
1.0366465197390597e-05	5822442765.806252
1.0371648429989291e-05	5793428290.390697
1.0376834254204286e-05	5764399307.737431
1.0382022671331387e-05	5735355810.592844
1.0387213682667053e-05	5706297791.699677
1.0392407289508385e-05	5677225243.79707
1.039760349315314e-05	5648138159.620506
1.0402802294899715e-05	5619036531.90186
1.0408003696047164e-05	5589920353.369354
1.0413207697895187e-05	5560789616.74758
1.0418414301744134e-05	5531644314.757494
1.0423623508895005e-05	5502484440.116413
1.0428835320649452e-05	5473309985.538015
1.0434049738309776e-05	5444120943.732323
1.043926676317893e-05	5414917307.405729
1.0444486396560519e-05	5385699069.260977
1.0449708639758799e-05	5356466221.997146
1.0454933494078678e-05	5327218758.309686
1.0460160960825716e-05	5297956670.890385
1.0465391041306128e-05	5268679952.427373
1.047062373682678e-05	5239388595.605127
1.0475859048695193e-05	5210082593.104473
1.048109697821954e-05	5180761937.602568
1.0486337526708649e-05	5151426621.772908
1.0491580695472002e-05	5122076638.285338
1.0496826485819737e-05	5092711979.8060255
1.0502074899062647e-05	5063332638.997465
1.0507325936512178e-05	5033938608.518501
1.0512579599480434e-05	5004529881.024301
1.0517835889280174e-05	4975106449.166348
1.0523094807224814e-05	4945668305.592472
1.0528356354628426e-05	4916215442.946807
1.053362053280574e-05	4886747853.869821
1.0538887343072141e-05	4857265530.998301
1.0544156786743677e-05	4827768466.965337
1.054942886513705e-05	4798256654.400358
1.0554703579569616e-05	4768730085.929103
1.0559980931359401e-05	4739188754.173605
1.056526092182508e-05	4709632651.752235
1.0570543552285992e-05	4680061771.279649
1.0575828824062135e-05	4650476105.366829
1.0581116738474165e-05	4620875646.621054
1.0586407296843401e-05	4591260387.645909
1.0591700500491821e-05	4561630321.041277
1.0596996350742067e-05	4531985439.4033375
1.0602294848917437e-05	4522321876.870361
1.0607595996341894e-05	4538838834.435614
1.0612899794340065e-05	4555364050.479651
1.0618206244237235e-05	4571897529.131714
1.0623515347359354e-05	4588439274.523101
1.0628827105033032e-05	4604989290.78718
1.0634141518585548e-05	4621547582.059395
1.063945858934484e-05	4638114152.477244
1.0644778318639512e-05	4654689006.180301
1.0650100707798832e-05	4671272147.310212
1.0655425758152731e-05	4687863580.010689
1.0660753471031808e-05	4704463308.427517
