#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	6699043547.772996
1.0005e-05	6764312601.61103
1.00100025e-05	6829614289.975985
1.0015007501249999e-05	6894948629.185129
1.0020015005000623e-05	6960315635.563871
1.0025025012503123e-05	7025715325.445798
1.0030037525009374e-05	7091147715.172682
1.0035052543771878e-05	7156612821.094409
1.0040070070043764e-05	7222110659.569115
1.0045090105078785e-05	7287641246.963051
1.0050112650131324e-05	7353204599.650695
1.0055137706456389e-05	7418800734.014662
1.0060165275309616e-05	7484429666.445816
1.006519535794727e-05	7550091413.343183
1.0070227955626243e-05	7615785991.114011
1.0075263069604055e-05	7681513416.173713
1.0080300701138856e-05	7747273704.945947
1.0085340851489426e-05	7813066873.862576
1.009038352191517e-05	7878892939.363669
1.0095428713676127e-05	7944751917.897498
1.0100476428032965e-05	8010643825.920607
1.0105526666246981e-05	8076568679.897717
1.0110579429580105e-05	8142526496.301827
1.0115634719294895e-05	8208517291.614137
1.0120692536654542e-05	8274541082.324093
1.0125752882922869e-05	8340597884.929417
1.013081575936433e-05	8406687715.936029
1.0135881167244011e-05	8472810591.858149
1.0140949107827633e-05	8538966529.218238
1.0146019582381546e-05	8605155544.54699
1.0151092592172736e-05	8671377654.383408
1.0156168138468821e-05	8737632875.27475
1.0161246222538055e-05	8803921223.776537
1.0166326845649323e-05	8870242716.452568
1.0171410009072148e-05	8936597369.874954
1.0176495714076684e-05	9002985200.62405
1.0181583961933721e-05	9069406225.288513
1.0186674753914688e-05	9135860460.465305
1.0191768091291644e-05	9202347922.759691
1.019686397533729e-05	9268868628.785217
1.0201962407324957e-05	27350010575.929153
1.0207063388528619e-05	74242796189.51735
1.0212166920222883e-05	121159028195.91824
1.0217273003682993e-05	168098718318.31335
1.0222381640184834e-05	215061878285.77084
1.0227492831004925e-05	262048519833.21454
1.0232606577420428e-05	309058654701.4394
1.0237722880709138e-05	356092294637.096
1.0242841742149492e-05	403149451392.72156
1.0247963163020567e-05	450230136726.7246
1.0253087144602076e-05	497334362403.38464
1.0258213688174376e-05	544462140192.88367
1.0263342795018462e-05	541244557481.1051
1.026847446641597e-05	511095927562.63055
1.0273608703649178e-05	480932223329.1972
1.0278745508001002e-05	450753437243.6479
1.0283884880755002e-05	420559561765.0534
1.0289026823195379e-05	390350589348.7224
1.0294171336606976e-05	360126512446.1815
1.029931842227528e-05	329887323505.18536
1.0304468081486416e-05	299633014969.7265
1.0309620315527159e-05	269363579279.99548
1.0314775125684922e-05	239079008872.42072
1.0319932513247765e-05	208779296179.63885
1.0325092479504388e-05	178464433630.51428
1.0330255025744139e-05	148134413650.1195
1.0335420153257011e-05	117789228659.7251
1.0340587863333639e-05	87428871076.83954
1.0345758157265306e-05	57053333315.159546
1.0350931036343938e-05	32104143457.440693
1.035610650186211e-05	31946751984.124172
1.0361284555113042e-05	31789281815.070995
1.0366465197390597e-05	31631732910.933342
1.0371648429989291e-05	31474105232.3436
1.0376834254204286e-05	31316398739.914543
1.0382022671331387e-05	31158613394.239307
1.0387213682667053e-05	31000749155.891193
1.0392407289508385e-05	30842805985.423935
1.039760349315314e-05	30684783843.371414
1.0402802294899715e-05	30526682690.247902
1.0408003696047164e-05	30368502486.547825
1.0413207697895187e-05	30210243192.745884
1.0418414301744134e-05	30051904769.29704
