#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	14001279737.953308
1.0005e-05	14137694776.085377
1.00100025e-05	14274178021.736517
1.0015007501249999e-05	14410729509.010498
1.0020015005000623e-05	14547349272.0281
1.0025025012503123e-05	14684037344.927202
1.0030037525009374e-05	14820793761.862785
1.0035052543771878e-05	14957618557.006796
1.0040070070043764e-05	15094511764.548416
1.0045090105078785e-05	15231473418.693792
1.0050112650131324e-05	15368503553.666264
1.0055137706456389e-05	15505602203.706177
1.0060165275309616e-05	15642769403.071121
1.006519535794727e-05	15780005186.035742
1.0070227955626243e-05	15917309586.891872
1.0075263069604055e-05	16054682639.948406
1.0080300701138856e-05	16192124379.531471
1.0085340851489426e-05	16329634839.98435
1.009038352191517e-05	16467214055.667465
1.0095428713676127e-05	16604862060.958393
1.0100476428032965e-05	16742578890.251987
1.0105526666246981e-05	16880364577.960215
1.0110579429580105e-05	17018219158.512316
1.0115634719294895e-05	17156142666.354689
1.0120692536654542e-05	17294135135.950962
1.0125752882922869e-05	17432196601.78206
1.013081575936433e-05	17570327098.346046
1.0135881167244011e-05	17708526660.158318
1.0140949107827633e-05	17846795321.75152
1.0146019582381546e-05	17985133117.675476
1.0151092592172736e-05	18123540082.497402
1.0156168138468821e-05	18262016250.801746
1.0161246222538055e-05	18400561657.190247
1.0166326845649323e-05	18539176336.28193
1.0171410009072148e-05	18677860322.713184
1.0176495714076684e-05	18816613651.13766
1.0181583961933721e-05	18955436356.226326
1.0186674753914688e-05	19094328472.667538
1.0191768091291644e-05	19233290035.166973
1.019686397533729e-05	19372321078.44765
1.0201962407324957e-05	57162660039.262924
1.0207063388528619e-05	155170533011.81357
1.0212166920222883e-05	253227409920.86282
1.0217273003682993e-05	351333315268.34784
1.0222381640184834e-05	449488273568.50903
1.0227492831004925e-05	547692309347.82556
1.0232606577420428e-05	645945447145.0472
1.0237722880709138e-05	744247711511.1626
1.0242841742149492e-05	842599127009.4634
1.0247963163020567e-05	940999718215.5126
1.0253087144602076e-05	1039449509717.1439
1.0258213688174376e-05	1137948526114.5273
1.0263342795018462e-05	1131223644374.8662
1.026847446641597e-05	1068211753469.1984
1.0273608703649178e-05	1005168356618.0785
1.0278745508001002e-05	942093438068.5347
1.0283884880755002e-05	878986982059.711
1.0289026823195379e-05	815848972822.8888
1.0294171336606976e-05	752679394581.4446
1.029931842227528e-05	689478231550.8713
1.0304468081486416e-05	626245467938.7991
1.0309620315527159e-05	562981087944.9114
1.0314775125684922e-05	499685075761.0293
1.0319932513247765e-05	436357415571.0482
1.0325092479504388e-05	372998091550.97986
1.0330255025744139e-05	309607087868.91064
1.0335420153257011e-05	246184388684.9806
1.0340587863333639e-05	182729978151.46716
1.0345758157265306e-05	119243840412.68054
1.0350931036343938e-05	67098995563.99218
1.035610650186211e-05	66770040836.26753
1.0361284555113042e-05	66440921631.17903
1.0366465197390597e-05	66111637866.48808
1.0371648429989291e-05	65782189459.91476
1.0376834254204286e-05	65452576329.13809
1.0382022671331387e-05	65122798391.79612
1.0387213682667053e-05	64792855565.48539
1.0392407289508385e-05	64462747767.761566
1.039760349315314e-05	64132474916.138824
1.0402802294899715e-05	63802036928.09034
1.0408003696047164e-05	63471433721.04783
1.0413207697895187e-05	63140665212.40176
1.0418414301744134e-05	62809731319.50136
1.0423623508895005e-05	62478631959.654526
1.0428835320649452e-05	62147367050.1278
1.0434049738309776e-05	61815936508.14625
1.043926676317893e-05	61484340250.89373
1.0444486396560519e-05	61152578195.51263
1.0449708639758799e-05	60820650259.10377
1.0454933494078678e-05	60488556358.72674
1.0460160960825716e-05	60156296411.39956
1.0465391041306128e-05	59823870334.098694
1.047062373682678e-05	59491278043.75915
1.0475859048695193e-05	59158519457.274475
1.048109697821954e-05	58825594491.496544
1.0486337526708649e-05	58492503063.23569
1.0491580695472002e-05	58159245089.26075
1.0496826485819737e-05	57825820486.29883
1.0502074899062647e-05	57492229171.03534
1.0507325936512178e-05	57158471060.114235
1.0512579599480434e-05	56824546070.137695
1.0517835889280174e-05	56490454117.66612
