#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	12727201802.495487
1.0005e-05	12851203447.466246
1.00100025e-05	12975267093.259493
1.0015007501249999e-05	13099392770.875652
1.0020015005000623e-05	13223580511.330605
1.0025025012503123e-05	13347830345.655777
1.0030037525009374e-05	13472142304.898142
1.0035052543771878e-05	13596516420.120089
1.0040070070043764e-05	13720952722.399681
1.0045090105078785e-05	13845451242.8304
1.0050112650131324e-05	13970012012.521355
1.0055137706456389e-05	14094635062.597116
1.0060165275309616e-05	14219320424.197926
1.006519535794727e-05	14344068128.479528
1.0070227955626243e-05	14468878206.613297
1.0075263069604055e-05	14593750689.78611
1.0080300701138856e-05	14718685609.200512
1.0085340851489426e-05	14843682996.074642
1.009038352191517e-05	14968742881.64222
1.0095428713676127e-05	15093865297.15255
1.0100476428032965e-05	15219050273.870659
1.0105526666246981e-05	15344297843.077112
1.0110579429580105e-05	15469608036.068188
1.0115634719294895e-05	15594980884.155754
1.0120692536654542e-05	15720416418.667347
1.0125752882922869e-05	15845914670.946218
1.013081575936433e-05	15971475672.351204
1.0135881167244011e-05	16097099454.256897
1.0140949107827633e-05	16222786048.053562
1.0146019582381546e-05	16348535485.14709
1.0151092592172736e-05	16474347796.959171
1.0156168138468821e-05	16600223014.927166
1.0161246222538055e-05	16726161170.504147
1.0166326845649323e-05	16852162295.158901
1.0171410009072148e-05	16978226420.376015
1.0176495714076684e-05	17104353577.655737
1.0181583961933721e-05	17230543798.51408
1.0186674753914688e-05	17356797114.482853
1.0191768091291644e-05	17483113557.10961
1.019686397533729e-05	17609493157.95768
1.0201962407324957e-05	51961015243.131775
1.0207063388528619e-05	141050441417.06622
1.0212166920222883e-05	230184412304.09882
1.0217273003682993e-05	319362950176.5579
1.0222381640184834e-05	408586077317.95544
1.0227492831004925e-05	497853816022.9284
1.0232606577420428e-05	587166188597.268
1.0237722880709138e-05	676523217357.8901
1.0242841742149492e-05	765924924632.8949
1.0247963163020567e-05	855371332761.5365
1.0253087144602076e-05	944862464094.2234
1.0258213688174376e-05	1034398340992.5779
1.0263342795018462e-05	1028285404989.5509
1.026847446641597e-05	971007422796.2964
1.0273608703649178e-05	913700801611.946
1.0278745508001002e-05	856365527117.0049
1.0283884880755002e-05	799001584984.8118
1.0289026823195379e-05	741608960881.5577
1.0294171336606976e-05	684187640466.2489
1.029931842227528e-05	626737609390.7249
1.0304468081486416e-05	569258853299.6777
1.0309620315527159e-05	511751357830.5768
1.0314775125684922e-05	454215108613.7434
1.0319932513247765e-05	396650091272.29517
1.0325092479504388e-05	339056291422.18335
1.0330255025744139e-05	281433694672.15466
1.0335420153257011e-05	223782286623.73315
1.0340587863333639e-05	166102052871.29517
1.0345758157265306e-05	108392979001.97498
