#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	12072880076.872849
1.0005e-05	12190506638.649641
1.00100025e-05	12308192013.707325
1.0015007501249999e-05	12425936231.45255
1.0020015005000623e-05	12543739321.306635
1.0025025012503123e-05	12661601312.70564
1.0030037525009374e-05	12779522235.100372
1.0035052543771878e-05	12897502117.956266
1.0040070070043764e-05	13015540990.75362
1.0045090105078785e-05	13133638882.98736
1.0050112650131324e-05	13251795824.167236
1.0055137706456389e-05	13370011843.817665
1.0060165275309616e-05	13488286971.47793
1.006519535794727e-05	13606621236.702017
1.0070227955626243e-05	13725014669.05874
1.0075263069604055e-05	13843467298.13162
1.0080300701138856e-05	13961979153.519041
1.0085340851489426e-05	14080550264.834173
1.009038352191517e-05	14199180661.704973
1.0095428713676127e-05	14317870373.774181
1.0100476428032965e-05	14436619430.699444
1.0105526666246981e-05	14555427862.153156
1.0110579429580105e-05	14674295697.822613
1.0115634719294895e-05	14793222967.4099
1.0120692536654542e-05	14912209700.631964
1.0125752882922869e-05	15031255927.220661
1.013081575936433e-05	15150361676.922628
1.0135881167244011e-05	15269526979.49945
1.0140949107827633e-05	15388751864.727581
1.0146019582381546e-05	15508036362.39829
1.0151092592172736e-05	15627380502.31784
1.0156168138468821e-05	15746784314.30736
1.0161246222538055e-05	15866247828.202875
1.0166326845649323e-05	15985771073.855324
1.0171410009072148e-05	16105354081.130627
1.0176495714076684e-05	16224996879.90957
1.0181583961933721e-05	16344699500.087887
1.0186674753914688e-05	16464461971.57629
1.0191768091291644e-05	16584284324.300442
1.019686397533729e-05	16704166588.200947
1.0201962407324957e-05	49289632979.64603
1.0207063388528619e-05	133798857788.54593
1.0212166920222883e-05	218350337209.86096
1.0217273003682993e-05	302944092370.8704
1.0222381640184834e-05	387580144409.4625
1.0227492831004925e-05	472258514474.0784
1.0232606577420428e-05	556979223723.74
1.0237722880709138e-05	641742293328.0221
1.0242841742149492e-05	726547744467.1084
1.0247963163020567e-05	811395598331.7637
1.0253087144602076e-05	896285876123.3333
1.0258213688174376e-05	981218599053.7998
1.0263342795018462e-05	975419936910.5099
1.026847446641597e-05	921086689053.2446
1.0273608703649178e-05	866726274572.0515
1.0278745508001002e-05	812338679883.6191
1.0283884880755002e-05	757923891397.8381
1.0289026823195379e-05	703481895517.8193
1.0294171336606976e-05	649012678639.8574
1.029931842227528e-05	594516227153.4495
1.0304468081486416e-05	539992527441.3122
1.0309620315527159e-05	485441565879.31085
1.0314775125684922e-05	430863328836.53064
1.0319932513247765e-05	376257802675.2229
1.0325092479504388e-05	321624973750.8413
1.0330255025744139e-05	266964828412.00525
1.0335420153257011e-05	212277353000.4829
1.0340587863333639e-05	157562533851.2621
1.0345758157265306e-05	102820357292.46106
1.0350931036343938e-05	57857434597.697495
1.035610650186211e-05	57573786884.5692
1.0361284555113042e-05	57289997347.58434
1.0366465197390597e-05	57006065915.83108
