#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	1874049184.647138
1.0005e-05	1892308122.0992644
1.00100025e-05	1910576189.0201173
1.0015007501249999e-05	1928853389.974433
1.0020015005000623e-05	1947139729.5292232
1.0025025012503123e-05	1965435212.2537901
1.0030037525009374e-05	1983739842.7197235
1.0035052543771878e-05	2002053625.5008843
1.0040070070043764e-05	2020376565.1734405
1.0045090105078785e-05	2038708666.3158312
1.0050112650131324e-05	2057049933.508796
1.0055137706456389e-05	2075400371.3353515
1.0060165275309616e-05	2093759984.380822
1.006519535794727e-05	2112128777.232814
1.0070227955626243e-05	2130506754.4812357
1.0075263069604055e-05	2148893920.7182784
1.0080300701138856e-05	2167290280.53844
1.0085340851489426e-05	2185695838.538515
1.009038352191517e-05	2204110599.3175907
1.0095428713676127e-05	2222534567.4770527
1.0100476428032965e-05	2240967747.620597
1.0105526666246981e-05	2259410144.354211
1.0110579429580105e-05	2277861762.286195
1.0115634719294895e-05	2296322606.0271435
1.0120692536654542e-05	2314792680.1899605
1.0125752882922869e-05	2333271989.389862
1.013081575936433e-05	2351760538.24436
1.0135881167244011e-05	2370258331.3732862
1.0140949107827633e-05	2388765373.398779
1.0146019582381546e-05	2407281668.94528
1.0151092592172736e-05	2425807222.6395545
1.0156168138468821e-05	2444342039.1106777
1.0161246222538055e-05	2462886122.990037
1.0166326845649323e-05	2481439478.911333
1.0171410009072148e-05	2500002111.510595
1.0176495714076684e-05	2518574025.4261565
1.0181583961933721e-05	2537155225.298673
1.0186674753914688e-05	2555745715.771126
1.0191768091291644e-05	2574345501.4888153
1.019686397533729e-05	2592954587.0993624
1.0201962407324957e-05	7651131785.365053
1.0207063388528619e-05	20769330826.50911
1.0212166920222883e-05	33894088967.175392
1.0217273003682993e-05	47025409486.909485
1.0222381640184834e-05	60163295666.903786
1.0227492831004925e-05	73307750789.98878
1.0232606577420428e-05	86458778140.63739
1.0237722880709138e-05	99616381004.96066
1.0242841742149492e-05	112780562670.71642
1.0247963163020567e-05	125951326427.30495
1.0253087144602076e-05	139128675565.769
1.0258213688174376e-05	152312613378.80246
1.0263342795018462e-05	151412498576.6606
1.026847446641597e-05	142978456475.87024
1.0273608703649178e-05	134540197354.02959
1.0278745508001002e-05	126097719102.62823
1.0283884880755002e-05	117651019612.10051
1.0289026823195379e-05	109200096771.8283
1.0294171336606976e-05	100744948470.13547
1.029931842227528e-05	92285572594.29068
1.0304468081486416e-05	83821967030.51013
1.0309620315527159e-05	75354129663.94647
1.0314775125684922e-05	66882058378.699844
1.0319932513247765e-05	58405751057.80965
1.0325092479504388e-05	49925205583.260056
1.0330255025744139e-05	41440419835.974396
1.0335420153257011e-05	32951391695.81247
1.0340587863333639e-05	24458119041.58159
1.0345758157265306e-05	15960599751.022736
1.0350931036343938e-05	8981094605.693737
1.035610650186211e-05	8937064534.81335
1.0361284555113042e-05	8893012448.897526
1.0366465197390597e-05	8848938336.938755
1.0371648429989291e-05	8804842187.924002
1.0376834254204286e-05	8760723990.834734
1.0382022671331387e-05	8716583734.646933
1.0387213682667053e-05	8672421408.331026
1.0392407289508385e-05	8628237000.851967
1.039760349315314e-05	8584030501.169164
1.0402802294899715e-05	8539801898.236527
1.0408003696047164e-05	8495551181.002424
1.0413207697895187e-05	8451278338.409699
1.0418414301744134e-05	8406983359.395678
1.0423623508895005e-05	8362666232.892151
1.0428835320649452e-05	8318326947.825376
1.0434049738309776e-05	8273965493.116059
1.043926676317893e-05	8229581857.679392
1.0444486396560519e-05	8185176030.425011
1.0449708639758799e-05	8140748000.256994
1.0454933494078678e-05	8096297756.073898
1.0460160960825716e-05	8051825286.768716
1.0465391041306128e-05	8007330581.228878
1.047062373682678e-05	7962813628.336266
1.0475859048695193e-05	7918274416.967213
1.048109697821954e-05	7873712935.992474
1.0486337526708649e-05	7829129174.277242
1.0491580695472002e-05	7784523120.68116
1.0496826485819737e-05	7739894764.05828
1.0502074899062647e-05	7695244093.257076
1.0507325936512178e-05	7650571097.120475
1.0512579599480434e-05	7605875764.485808
1.0517835889280174e-05	7561158084.184818
1.0523094807224814e-05	7516418045.043684
1.0528356354628426e-05	7471655635.8829775
1.053362053280574e-05	7426870845.517693
1.0538887343072141e-05	7382063662.757234
1.0544156786743677e-05	7337234076.40538
1.054942886513705e-05	7292382075.260354
1.0554703579569616e-05	7247507648.114765
1.0559980931359401e-05	7202610783.755592
1.056526092182508e-05	7157691470.964249
1.0570543552285992e-05	7112749698.5164995
1.0575828824062135e-05	7067785455.182532
1.0581116738474165e-05	7022798729.726898
1.0586407296843401e-05	6977789510.908544
1.0591700500491821e-05	6932757787.480778
1.0596996350742067e-05	6887703548.191292
1.0602294848917437e-05	6873016882.74708
1.0607595996341894e-05	6898119325.980545
1.0612899794340065e-05	6923234320.435633
1.0618206244237235e-05	6948361872.38795
1.0623515347359354e-05	6973501988.116242
1.0628827105033032e-05	6998654673.902392
1.0634141518585548e-05	7023819936.031442
1.063945858934484e-05	7048997780.7915535
1.0644778318639512e-05	7074188214.474042
1.0650100707798832e-05	7099391243.373377
1.0655425758152731e-05	7124606873.787163
1.0660753471031808e-05	7149835112.016155
1.0666083847767323e-05	7175075964.364257
1.0671416889691207e-05	7200329437.138538
1.0676752598136052e-05	7225595536.649207
1.068209097443512e-05	7250874269.209629
1.0687432019922336e-05	7276165641.136326
1.0692775735932296e-05	7301469658.748985
1.0698122123800262e-05	7326786328.370459
1.0703471184862162e-05	7352115656.326737
1.0708822920454592e-05	7377457648.946994
1.0714177331914817e-05	7402812312.56356
1.0719534420580774e-05	7428179653.511933
1.0724894187791063e-05	7453559678.130784
1.0730256634884958e-05	7478952392.761942
1.07356217632024e-05	7504357803.75042
1.0740989574084001e-05	7529775917.444393
1.0746360068871043e-05	7555206740.195212
1.0751733248905478e-05	7580650278.357406
1.075710911552993e-05	7606106538.288677
1.0762487670087694e-05	7631575526.349916
1.0767868913922737e-05	7657057248.9051895
1.0773252848379699e-05	7682551712.321739
1.0778639474803887e-05	7708058922.969993
1.0784028794541288e-05	7733578887.223569
1.0789420808938557e-05	7759111611.459273
1.0794815519343025e-05	7784657102.057096
1.0800212927102695e-05	7810215365.400217
1.0805613033566246e-05	7835786407.875013
1.0811015840083028e-05	7861370235.871042
1.0816421348003069e-05	7886966855.781074
1.082182955867707e-05	7912576274.00106
1.0827240473456408e-05	7938198496.930155
1.0832654093693135e-05	7963833530.970712
1.0838070420739981e-05	7989481382.528295
1.084348945595035e-05	8015142058.011651
1.0848911200678325e-05	8040815563.832754
1.0854335656278664e-05	8066501906.406769
1.0859762824106803e-05	8092201092.152069
1.0865192705518855e-05	8117913127.490237
1.0870625301871615e-05	8143638018.846082
1.087606061452255e-05	8169375772.647602
1.0881498644829812e-05	8195126395.326025
1.0886939394152226e-05	8220889893.315782
1.08923828638493e-05	8246666273.054533
1.0897829055281224e-05	8272455540.983154
1.0903277969808865e-05	8298257703.545744
1.0908729608793769e-05	8324072767.189613
1.0914183973598165e-05	8349900738.365303
1.0919641065584963e-05	8375741623.526579
1.0925100886117754e-05	8401595429.130434
