#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	12038482257.408995
1.0005e-05	12155773679.831266
1.00100025e-05	12273123747.964754
1.0015007501249999e-05	12390532491.132322
1.0020015005000623e-05	12507999938.67146
1.0025025012503123e-05	12625526119.93436
1.0030037525009374e-05	12743111064.28792
1.0035052543771878e-05	12860754801.11362
1.0040070070043764e-05	12978457359.807766
1.0045090105078785e-05	13096218769.781244
1.0050112650131324e-05	13214039060.45973
1.0055137706456389e-05	13331918261.283518
1.0060165275309616e-05	13449856401.707727
1.006519535794727e-05	13567853511.202143
1.0070227955626243e-05	13685909619.25133
1.0075263069604055e-05	13804024755.354519
1.0080300701138856e-05	13922198949.025764
1.0085340851489426e-05	14040432229.793861
1.009038352191517e-05	14158724627.202353
1.0095428713676127e-05	14277076170.809523
1.0100476428032965e-05	14395486890.188517
1.0105526666246981e-05	14513956814.927185
1.0110579429580105e-05	14632485974.628242
1.0115634719294895e-05	14751074398.909143
1.0120692536654542e-05	14869722117.40217
1.0125752882922869e-05	14988429159.754465
1.013081575936433e-05	15107195555.627913
1.0135881167244011e-05	15226021334.6993
1.0140949107827633e-05	15344906526.660242
1.0146019582381546e-05	15463851161.21713
1.0151092592172736e-05	15582855268.091305
1.0156168138468821e-05	15701918877.01892
1.0161246222538055e-05	15821042017.751007
1.0166326845649323e-05	15940224720.053442
1.0171410009072148e-05	16059467013.707058
1.0176495714076684e-05	16178768928.507502
1.0181583961933721e-05	16298130494.265327
1.0186674753914688e-05	16417551740.806032
1.0191768091291644e-05	16537032697.970013
1.019686397533729e-05	16656573395.612566
1.0201962407324957e-05	49149197898.21742
1.0207063388528619e-05	133417640636.93216
1.0212166920222883e-05	217728217597.0269
1.0217273003682993e-05	302080949845.5855
1.0222381640184834e-05	386475858460.2705
1.0227492831004925e-05	470912964529.26733
1.0232606577420428e-05	555392289151.3121
1.0237722880709138e-05	639913853435.6636
1.0242841742149492e-05	724477678502.1592
1.0247963163020567e-05	809083785481.1875
1.0253087144602076e-05	893732195513.6874
1.0258213688174376e-05	978422929751.2047
1.0263342795018462e-05	972640789045.4065
1.026847446641597e-05	918462346440.8049
1.0273608703649178e-05	864256814614.9019
1.0278745508001002e-05	810024180023.0873
1.0283884880755002e-05	755764429113.9723
1.0289026823195379e-05	701477548329.4078
1.0294171336606976e-05	647163524104.448
1.029931842227528e-05	592822342867.3685
1.0304468081486416e-05	538453991039.68445
1.0309620315527159e-05	484058455036.07855
1.0314775125684922e-05	429635721264.473
