#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	45041233723.04239
1.0005e-05	45480072295.718636
1.00100025e-05	45919130287.68124
1.0015007501249999e-05	46358407808.63986
1.0020015005000623e-05	46797904968.35892
1.0025025012503123e-05	47237621876.65781
1.0030037525009374e-05	47677558643.41096
1.0035052543771878e-05	48117715378.54734
1.0040070070043764e-05	48558092192.051414
1.0045090105078785e-05	48998689193.9622
1.0050112650131324e-05	49439506494.374
1.0055137706456389e-05	49880544203.435875
1.0060165275309616e-05	50321802431.35232
1.006519535794727e-05	50763281288.38269
1.0070227955626243e-05	51204980884.841675
1.0075263069604055e-05	51646901331.0988
1.0080300701138856e-05	52089042737.57907
1.0085340851489426e-05	52531405214.76265
1.009038352191517e-05	52973988873.18486
1.0095428713676127e-05	53416793823.43617
1.0100476428032965e-05	53859820176.1627
1.0105526666246981e-05	54303068042.06552
1.0110579429580105e-05	54746537531.901375
1.0115634719294895e-05	55190228756.482124
1.0120692536654542e-05	55634141826.67511
1.0125752882922869e-05	56078276853.40326
1.013081575936433e-05	56522633947.6447
1.0135881167244011e-05	56967213220.433266
1.0140949107827633e-05	57412014782.8583
1.0146019582381546e-05	57857038746.064415
1.0151092592172736e-05	58302285221.25217
1.0156168138468821e-05	58747754319.67753
1.0161246222538055e-05	59193446152.652115
1.0166326845649323e-05	59639360831.54314
1.0171410009072148e-05	60085498467.77371
1.0176495714076684e-05	60531859172.8224
1.0181583961933721e-05	60978443058.22356
1.0186674753914688e-05	61425250235.56741
1.0191768091291644e-05	61872280816.49995
1.019686397533729e-05	62319534912.72293
1.0201962407324957e-05	183888671553.36334
1.0207063388528619e-05	499173816616.8384
1.0212166920222883e-05	814616604252.885
1.0217273003682993e-05	1130217113282.689
1.0222381640184834e-05	1445975422567.0159
1.0227492831004925e-05	1761891611006.0017
1.0232606577420428e-05	2077965757539.257
1.0237722880709138e-05	2394197941145.763
1.0242841742149492e-05	2710588240844.08
1.0247963163020567e-05	3027136735692.2437
1.0253087144602076e-05	3343843504787.7646
1.0258213688174376e-05	3660708627267.837
1.0263342795018462e-05	3639075106913.634
1.026847446641597e-05	3436369828629.6997
1.0273608703649178e-05	3233563197706.6265
1.0278745508001002e-05	3030655163468.0967
1.0283884880755002e-05	2827645675212.431
1.0289026823195379e-05	2624534682212.6567
1.0294171336606976e-05	2421322133716.371
1.029931842227528e-05	2218007978945.81
1.0304468081486416e-05	2014592167097.9163
1.0309620315527159e-05	1811074647344.0686
1.0314775125684922e-05	1607455368830.352
1.0319932513247765e-05	1403734280677.356
1.0325092479504388e-05	1199911331980.308
1.0330255025744139e-05	995986471808.9409
1.0335420153257011e-05	791959649207.4248
1.0340587863333639e-05	587830813194.6357
1.0345758157265306e-05	383599912763.81885
1.0350931036343938e-05	215853236157.17865
1.035610650186211e-05	214795009548.3936
1.0361284555113042e-05	213736253826.3041
1.0366465197390597e-05	212676968726.35394
1.0371648429989291e-05	211617153983.85367
1.0376834254204286e-05	210556809333.982
1.0382022671331387e-05	209495934511.78564
1.0387213682667053e-05	208434529252.17792
1.0392407289508385e-05	207372593289.94058
1.039760349315314e-05	206310126359.72195
1.0402802294899715e-05	205247128196.03842
