#Wavelength (cm)	Flux (erg s-1 cm-3)
1e-05	2538879418.631936
1.0005e-05	2563615824.1025424
1.00100025e-05	2588364597.775885
1.0015007501249999e-05	2613125745.8360677
1.0020015005000623e-05	2637899274.470277
1.0025025012503123e-05	2662685189.8688016
1.0030037525009374e-05	2687483498.225032
1.0035052543771878e-05	2712294205.7354326
1.0040070070043764e-05	2737117318.599595
1.0045090105078785e-05	2761952843.0201874
1.0050112650131324e-05	2786800785.2029934
1.0055137706456389e-05	2811661151.3568835
1.0060165275309616e-05	2836533947.6938524
1.006519535794727e-05	2861419180.4289885
1.0070227955626243e-05	2886316855.7804976
1.0075263069604055e-05	2911226979.9696774
1.0080300701138856e-05	2936149559.2209525
1.0085340851489426e-05	2961084599.7618575
1.009038352191517e-05	2986032107.8230343
1.0095428713676127e-05	3010992089.6382365
1.0100476428032965e-05	3035964551.4443507
1.0105526666246981e-05	3060949499.4813647
1.0110579429580105e-05	3085946939.9924016
1.0115634719294895e-05	3110956879.2236924
1.0120692536654542e-05	3135979323.424596
1.0125752882922869e-05	3161014278.847604
1.013081575936433e-05	3186061751.7483187
1.0135881167244011e-05	3211121748.3854847
1.0140949107827633e-05	3236194275.020973
1.0146019582381546e-05	3261279337.919772
1.0151092592172736e-05	3286376943.3500223
1.0156168138468821e-05	3311487097.5829887
1.0161246222538055e-05	3336609806.893072
1.0166326845649323e-05	3361745077.5578074
1.0171410009072148e-05	3386892915.8578815
1.0176495714076684e-05	3412053328.0771055
1.0181583961933721e-05	3437226320.5024357
1.0186674753914688e-05	3462411899.4239783
1.0191768091291644e-05	3487610071.134983
1.019686397533729e-05	3512820841.931841
1.0201962407324957e-05	10365416862.184177
1.0207063388528619e-05	28137376012.417946
1.0212166920222883e-05	45918221142.22908
1.0217273003682993e-05	63707956694.60171
1.0222381640184834e-05	81506587114.75098
1.0227492831004925e-05	99314116850.11125
1.0232606577420428e-05	117130550350.34203
1.0237722880709138e-05	134955892067.32202
1.0242841742149492e-05	152790146455.16092
1.0247963163020567e-05	170633317970.19363
1.0253087144602076e-05	188485411070.98007
1.0258213688174376e-05	206346430218.31714
1.0263342795018462e-05	205126994269.52466
1.026847446641597e-05	193700924942.74564
1.0273608703649178e-05	182269142581.30338
1.0278745508001002e-05	170831644328.6807
1.0283884880755002e-05	159388427326.93076
1.0289026823195379e-05	147939488716.68103
1.0294171336606976e-05	136484825637.1255
1.029931842227528e-05	125024435226.02872
1.0304468081486416e-05	113558314619.7293
1.0309620315527159e-05	102086460953.12506
1.0314775125684922e-05	90608871359.68797
1.0319932513247765e-05	79125542971.45288
1.0325092479504388e-05	67636472919.025055
1.0330255025744139e-05	56141658331.57269
1.0335420153257011e-05	44641096336.82303
1.0340587863333639e-05	33134784061.077545
1.0345758157265306e-05	21622718629.193024
1.0350931036343938e-05	12167192002.207493
1.035610650186211e-05	12107541998.52834
1.0361284555113042e-05	12047862169.847347
1.0366465197390597e-05	11988152501.252031
1.0371648429989291e-05	11928412977.822412
1.0376834254204286e-05	11868643584.631071
1.0382022671331387e-05	11808844306.743147
1.0387213682667053e-05	11749015129.216265
1.0392407289508385e-05	11689156037.100628
1.039760349315314e-05	11629267015.438925
1.0402802294899715e-05	11569348049.266401
1.0408003696047164e-05	11509399123.610792
1.0413207697895187e-05	11449420223.49235
1.0418414301744134e-05	11389411333.923847
1.0423623508895005e-05	11329372439.91056
1.0428835320649452e-05	11269303526.450275
1.0434049738309776e-05	11209204578.533247
1.043926676317893e-05	11149075581.142265
1.0444486396560519e-05	11088916519.252596
1.0449708639758799e-05	11028727377.83197
1.0454933494078678e-05	10968508141.84064
1.0460160960825716e-05	10908258796.23132
1.0465391041306128e-05	10847979325.949192
1.047062373682678e-05	10787669715.931917
1.0475859048695193e-05	10727329951.109642
1.048109697821954e-05	10666960016.404953
1.0486337526708649e-05	10606559896.732903
1.0491580695472002e-05	10546129577.00103
1.0496826485819737e-05	10485669042.10929
1.0502074899062647e-05	10425178276.950087
1.0507325936512178e-05	10364657266.408306
1.0512579599480434e-05	10304105995.361261
1.0517835889280174e-05	10243524448.678684
1.0523094807224814e-05	10182912611.222775
1.0528356354628426e-05	10122270467.848133
1.053362053280574e-05	10061598003.40181
1.0538887343072141e-05	10000895202.723272
1.0544156786743677e-05	9940162050.644379
1.054942886513705e-05	9879398531.989447
1.0554703579569616e-05	9818604631.575203
1.0559980931359401e-05	9757780334.210735
1.056526092182508e-05	9696925624.6976
1.0570543552285992e-05	9636040487.829693
1.0575828824062135e-05	9575124908.39336
1.0581116738474165e-05	9514178871.167309
1.0586407296843401e-05	9453202360.922655
1.0591700500491821e-05	9392195362.422876
1.0596996350742067e-05	9331157860.423838
1.0602294848917437e-05	9311261011.96857
1.0607595996341894e-05	9345268698.108793
1.0612899794340065e-05	9379293388.092094
1.0618206244237235e-05	9413335090.42039
1.0623515347359354e-05	9447393813.599848
1.0628827105033032e-05	9481469566.140888
1.0634141518585548e-05	9515562356.558207
1.063945858934484e-05	9549672193.37073
1.0644778318639512e-05	9583799085.101656
1.0650100707798832e-05	9617943040.278454
1.0655425758152731e-05	9652104067.432842
1.0660753471031808e-05	9686282175.100807
1.0666083847767323e-05	9720477371.8226
1.0671416889691207e-05	9754689666.142761
1.0676752598136052e-05	9788919066.61008
1.068209097443512e-05	9823165581.777634
1.0687432019922336e-05	9857429220.202763
1.0692775735932296e-05	9891709990.447102
1.0698122123800262e-05	9926007901.076572
1.0703471184862162e-05	9960322960.661354
1.0708822920454592e-05	9994655177.775925
1.0714177331914817e-05	10029004560.999052
1.0719534420580774e-05	10063371118.913792
1.0724894187791063e-05	10097754860.107492
1.0730256634884958e-05	10132155793.171787
1.07356217632024e-05	10166573926.702618
1.0740989574084001e-05	10201009269.300217
1.0746360068871043e-05	10235461829.569113
1.0751733248905478e-05	10269931616.118143
1.075710911552993e-05	10304418637.560442
1.0762487670087694e-05	10338922902.513466
1.0767868913922737e-05	10373444419.598972
1.0773252848379699e-05	10407983197.443016
1.0778639474803887e-05	10442539244.675978
1.0784028794541288e-05	10477112569.932554
1.0789420808938557e-05	10511703181.85176
1.0794815519343025e-05	10546311089.076927
1.0800212927102695e-05	10580936300.255707
1.0805613033566246e-05	10615578824.04008
1.0811015840083028e-05	10650238669.086338
1.0816421348003069e-05	10684915844.055126
1.082182955867707e-05	10719610357.611399
1.0827240473456408e-05	10754322218.424446
1.0832654093693135e-05	10789051435.167898
1.0838070420739981e-05	10823798016.51973
1.084348945595035e-05	10858561971.16223
1.0848911200678325e-05	10893343307.782057
1.0854335656278664e-05	10928142035.070196
1.0859762824106803e-05	10962958161.721977
1.0865192705518855e-05	10997791696.437077
1.0870625301871615e-05	11032642647.919546
1.087606061452255e-05	11067511024.877752
1.0881498644829812e-05	11102396836.024439
1.0886939394152226e-05	11137300090.076694
1.08923828638493e-05	11172220795.755974
1.0897829055281224e-05	11207158961.788094
1.0903277969808865e-05	11242114596.903236
1.0908729608793769e-05	11277087709.835934
1.0914183973598165e-05	11312078309.325094
1.0919641065584963e-05	11347086404.113998
1.0925100886117754e-05	11382112002.950294
1.0930563436560812e-05	11417155114.58601
1.0936028718279092e-05	11452215747.77755
1.0941496732638231e-05	11487293911.285685
1.094696748100455e-05	11522389613.875576
1.0952440964745053e-05	11557502864.316761
1.0957917185227426e-05	11592633671.383167
1.0963396143820038e-05	11627782043.8531
1.0968877841891948e-05	11662947990.509275
1.0974362280812893e-05	11698131520.138771
1.09798494619533e-05	11733332641.533087
1.0985339386684276e-05	11768551363.488098
1.0990832056377618e-05	11803787694.80409
1.0996327472405806e-05	11839041644.28574
1.1001825636142008e-05	11874313220.742123
1.1007326548960078e-05	11909602432.986732
1.1012830212234557e-05	11944909289.837467
1.1018336627340674e-05	11980233800.116636
1.1023845795654344e-05	12015575972.650936
1.102935771855217e-05	12050935816.271503
1.1034872397411445e-05	12086313339.813883
1.104038983361015e-05	12121708552.118032
1.1045910028526954e-05	12157121462.028336
1.1051432983541217e-05	12192552078.393593
1.1056958700032988e-05	12228000410.067036
1.1062487179383003e-05	12263466465.906313
1.1068018422972694e-05	12298950254.77351
1.1073552432184181e-05	12334451785.535147
1.1079089208400273e-05	12369971067.062164
1.1084628753004472e-05	12405508108.229937
1.1090171067380975e-05	12441062917.918299
